Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86689.1, 253.582, 359.52, 118.509, 97, 1482.3, 0.7875, 800
0, 2, 86639.2, 252.753, 324.342, 90.2587, 170.071, 1523.37, 0.9, 800
0, 3, 86596, 245.445, 291.56, 65.9768, 235.923, 1565.13, 0.7875, 800
0, 4, 86558.7, 233.629, 259.097, 56.9909, 284.072, 1607.52, 0.95, 800
0, 5, 86525.8, 219.841, 231.298, 33.9379, 338.781, 1650.39, 0.8625, 800
0, 6, 86498.1, 203.501, 211.554, 33.7042, 359.582, 1693.53, 0.975, 800
0, 7, 86472.6, 188.34, 188.933, 30.5068, 382.898, 1736.74, 0.9375, 800
0, 8, 86449.7, 173.515, 170.806, 23.6281, 402.548, 1779.76, 0.9, 800
0, 9, 86429.5, 159.048, 152.897, 20.3513, 415.795, 1822.4, 0.9375, 800
0, 10, 86411.5, 145.264, 139.243, 25.4405, 414.095, 1864.48, 0.975, 800
0, 11, 86394.3, 133.343, 121.634, 18.3392, 426.517, 1905.82, 0.925, 800
0, 12, 86379.8, 121.232, 102.614, 15.0298, 435.051, 1946.28, 0.975, 800
0, 13, 86367.6, 109.219, 90.2567, 17.2302, 429.976, 1985.76, 0.9375, 800
0, 14, 86356.4, 98.5514, 81.1005, 14.5526, 425.264, 2024.15, 0.8125, 800
0, 15, 86346.4, 88.7852, 70.1048, 10.4263, 422.888, 2061.36, 0.9125, 800
0, 16, 86338.1, 79.3993, 64.5273, 11.0086, 409.681, 2097.32, 0.975, 800
0, 17, 86330.2, 71.3705, 56.0341, 6.98626, 403.418, 2131.97, 0.9875, 800
0, 18, 86323.7, 63.646, 52.0235, 6.76947, 388.603, 2165.29, 0.975, 800
0, 19, 86317.6, 57.0266, 46.218, 6.1047, 375.845, 2197.25, 0.975, 800
0, 20, 86312.1, 51.0583, 45.9004, 6.09024, 356.999, 2227.83, 0.8875, 800
0, 21, 86306.7, 46.2489, 35.77, 7.71873, 346.499, 2257.05, 0.8125, 800
0, 22, 86302.2, 41.5176, 29.6898, 8.94232, 332.749, 2284.9, 0.9125, 800
0, 23, 86298.2, 37.2278, 31.3816, 8.79464, 312.982, 2311.43, 0.7875, 800
0, 24, 86294, 33.9561, 27.3519, 7.40012, 300.626, 2336.65, 0.8625, 800
0, 25, 86290.4, 30.7751, 24.1521, 3.90891, 290.153, 2360.61, 0.95, 800
0, 26, 86287.5, 27.5351, 18.7355, 4.47621, 278.427, 2383.34, 0.9625, 800
0, 27, 86285.1, 24.4393, 15.2521, 5.80858, 264.54, 2404.89, 1, 800
0, 28, 86282.9, 21.7391, 12.5842, 2.86004, 254.644, 2425.29, 0.8875, 800
0, 29, 86281.3, 18.9955, 13.7288, 1.9601, 239.455, 2444.58, 0.8625, 800
0, 30, 86279.7, 16.826, 8.40752, 0.959818, 231.351, 2462.8, 0.9, 800
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86689.1, 253.582, 362.52, 122.509, 90, 1482.3, 0.75, 800
1, 2, 86638.5, 253.483, 337.127, 90.973, 156.571, 1523.37, 0.875, 800
1, 3, 86593.8, 247.438, 309.535, 88.6839, 195.388, 1565.13, 1, 800
1, 4, 86552.3, 239.463, 289.066, 61.1956, 250.431, 1607.53, 0.85, 800
1, 5, 86515.8, 228.066, 256.943, 48.1923, 300.544, 1650.44, 0.8375, 800
1, 6, 86484, 214.234, 225.52, 51.4339, 331.076, 1693.7, 0.9875, 800
1, 7, 86455.2, 200.222, 205.404, 35.6141, 366.428, 1737.13, 0.9375, 800
1, 8, 86430.1, 185.262, 190.763, 31.0835, 382.254, 1780.52, 0.8, 800
1, 9, 86407, 171.293, 173.074, 21.979, 402.951, 1823.67, 0.9125, 800
1, 10, 86386.7, 157.324, 150.692, 26.6866, 412.168, 1866.38, 1, 800
1, 11, 86368.3, 144.306, 133.954, 18.2199, 426.728, 1908.5, 0.925, 800
1, 12, 86352.5, 131.267, 123.589, 13.5768, 429.247, 1949.85, 0.925, 800
1, 13, 86338.2, 119.273, 109.138, 11.4831, 431.587, 1990.3, 0.9875, 800
