Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 87029.3, 190.714, 311.5, 133.5, 0, 1335, 1, 0
0, 1, 86967.1, 214.735, 293.95, 91.4071, 66, 1366.79, 0.64, 500
0, 2, 86913.3, 225.582, 267.017, 93.7622, 101.286, 1399.03, 0.98, 500
0, 3, 86863, 230.797, 257.525, 68.5998, 148.051, 1432.03, 0.76, 500
0, 4, 86817.5, 230.108, 249.442, 53.5476, 183.476, 1465.9, 0.84, 500
0, 5, 86775.3, 226.309, 238.84, 45.5293, 213.371, 1500.65, 0.82, 500
0, 6, 86735.7, 220.656, 230.463, 36.8557, 240.13, 1536.2, 0.84, 500
0, 7, 86698.5, 213.742, 217.894, 27.4625, 269.978, 1572.45, 0.88, 500
0, 8, 86664.3, 205.138, 208.254, 24.3254, 288.694, 1609.26, 0.78, 500
0, 9, 86632, 196.464, 204.098, 23.8962, 297.073, 1646.49, 0.92, 500
0, 10, 86600.3, 188.875, 191.024, 23.9772, 311.853, 1683.99, 0.92, 500
0, 11, 86570.4, 180.986, 181.822, 22.597, 322.578, 1721.63, 0.94, 500
0, 12, 86542, 173.195, 176.173, 20.8421, 328.537, 1759.27, 0.92, 500
0, 13, 86514.6, 165.923, 166.836, 15.7451, 340.07, 1796.81, 0.9, 500
0, 14, 86489.3, 158.093, 162.149, 19.5758, 336.779, 1834.14, 0.8, 500
0, 15, 86464, 151.703, 151.7, 14.6632, 346.723, 1871.18, 0.9, 500
0, 16, 86440.9, 144.451, 140.103, 13.718, 352.957, 1907.83, 0.8, 500
0, 17, 86419.6, 136.904, 135.318, 13.4052, 350.746, 1944.02, 0.8, 500
0, 18, 86399, 130.153, 125.819, 15.6619, 349.693, 1979.7, 0.96, 500
0, 19, 86379.4, 123.743, 117.054, 14.3524, 350.715, 2014.79, 0.9, 500
0, 20, 86361.1, 117.214, 111.017, 17.7518, 343.664, 2049.22, 0.88, 500
0, 21, 86343.3, 111.621, 100.497, 20.5167, 341.116, 2082.97, 0.98, 500
0, 22, 86326.5, 106.069, 96.9456, 13.7485, 340.751, 2115.98, 0.94, 500
0, 23, 86311.2, 100.193, 90.8706, 11.1306, 338.412, 2148.22, 0.9, 500
0, 24, 86297, 94.2861, 85.4069, 12.3471, 331.239, 2179.68, 0.98, 500
0, 25, 86283.5, 88.9696, 79.5065, 14.1224, 323.579, 2210.32, 1, 500
0, 26, 86270.5, 84.143, 73.2832, 12.4518, 319.467, 2240.12, 0.88, 500
0, 27, 86258.7, 79.1866, 67.8287, 9.61098, 315.647, 2269.07, 0.92, 500
0, 28, 86247.9, 74.0714, 62.0699, 10.6757, 308.101, 2297.14, 0.84, 500
0, 29, 86237.9, 69.328, 60.0063, 8.35741, 300.094, 2324.35, 0.92, 500
0, 30, 86228.4, 64.9255, 57.4261, 8.92013, 289.659, 2350.67, 0.96, 500
1, 0, 87029.3, 190.714, 311.5, 133.5, 0, 1335, 1, 0
1, 1, 86967.1, 214.735, 285.95, 113.407, 52, 1366.79, 0.86, 500
