Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 88802.9, 19.0714, 31.15, 13.35, 0, 133.5, 1, 0
0, 1, 88796.6, 21.6002, 27.595, 9.54071, 8, 136.679, 0.96, 500
0, 2, 88791.3, 22.5731, 26.648, 8.15525, 11.4286, 139.903, 0.98, 500
0, 3, 88786.3, 23.0187, 24.9048, 6.92712, 15.6122, 143.205, 0.96, 500
0, 4, 88781.8, 22.9515, 23.3485, 6.81345, 18.4971, 146.594, 1, 500
0, 5, 88777.5, 22.6595, 20.8939, 3.70386, 25.1759, 150.069, 0.94, 500
0, 6, 88774, 21.6328, 21.5738, 3.79887, 25.3776, 153.625, 0.64, 500
0, 7, 88770.4, 20.9217, 18.0614, 1.82549, 31.5649, 157.25, 0.8, 500
0, 8, 88767.5, 19.571, 14.7004, 2.9504, 34.3103, 160.925, 0.82, 500
0, 9, 88765, 18.1718, 14.3903, 3.91391, 33.8595, 164.636, 0.96, 500
0, 10, 88762.4, 17.1454, 12.9065, 3.72466, 35.441, 168.362, 0.72, 500
0, 11, 88760.1, 16.0858, 14.3849, 2.48733, 34.9095, 172.082, 0.86, 500
0, 12, 88757.6, 15.2725, 12.6094, 3.27482, 35.416, 175.78, 0.54, 500
0, 13, 88755.4, 14.481, 8.84692, 3.95725, 37.8862, 179.445, 0.94, 500
0, 14, 88753.6, 13.4089, 9.24234, 3.54345, 37.1801, 183.065, 0.98, 500
0, 15, 88751.7, 12.5486, 9.45942, 4.09488, 35.5244, 186.634, 0.84, 500
0, 16, 88749.8, 11.9698, 9.54056, 3.55531, 34.9869, 190.14, 0.9, 500
0, 17, 88747.9, 11.4414, 10.5349, 4.01955, 32.4878, 193.575, 0.76, 500
0, 18, 88745.9, 11.2265, 9.38418, 2.41892, 34.1673, 196.935, 1, 500
0, 19, 88744.2, 10.6625, 10.2856, 1.91973, 32.7268, 200.218, 0.68, 500
0, 20, 88742.4, 10.2686, 10.0437, 1.42236, 32.3891, 203.428, 0.88, 500
0, 21, 88740.8, 9.84816, 10.7639, 1.93688, 30.0756, 206.56, 0.68, 500
0, 22, 88739, 9.68764, 11.3738, 1.38942, 28.9274, 209.616, 0.62, 500
0, 23, 88737.2, 9.56807, 10.9176, 1.87144, 27.8611, 212.594, 0.7, 500
0, 24, 88735.4, 9.47607, 10.4773, 1.31185, 27.871, 215.497, 0.6, 500
0, 25, 88733.7, 9.26001, 11.0556, 1.78671, 25.8803, 218.33, 0.62, 500
0, 26, 88731.9, 9.23713, 10.5623, 1.21469, 26.0317, 221.096, 0.92, 500
0, 27, 88730.2, 9.06707, 10.101, 0.68215, 26.1723, 223.797, 0.74, 500
0, 28, 88728.6, 8.78944, 9.64894, 1.17745, 25.3028, 226.436, 0.96, 500
0, 29, 88727.1, 8.57346, 8.19025, 1.62071, 25.4955, 229.017, 0.84, 500
0, 30, 88725.7, 8.25604, 7.80551, 1.01935, 25.6744, 231.539, 0.96, 500
1, 0, 88802.9, 19.0714, 31.15, 13.35, 0, 133.5, 1, 0
1, 1, 88796.6, 21.6002, 27.595, 8.54071, 9, 136.679, 0.7, 500
1, 2, 88791.4, 22.4306, 25.648, 4.22668, 16.3571, 139.903, 0.92, 500
1, 3, 88787.2, 22.2023, 22.9562, 3.27061, 21.1888, 143.205, 0.92, 500
1, 4, 88783.4, 21.4996, 20.4248, 2.36913, 25.6753, 146.592, 0.9, 500
1, 5, 88780.2, 20.448, 18.9759, 3.48988, 26.8413, 150.054, 0.98, 500
1, 6, 88777, 19.5599, 20.4832, 3.46748, 25.9241, 153.576, 0.9, 500
1, 7, 88773.6, 19.0608, 16.7585, 3.3934, 30.0724, 157.138, 0.8, 500
1, 8, 88770.7, 18.1202, 17.2299, 3.29466, 29.9244, 160.726, 0.92, 500
1, 9, 88767.8, 17.4207, 15.5361, 3.14654, 31.7869, 164.329, 0.96, 500
1, 10, 88765.1, 16.5985, 14.8652, 2.96703, 32.5164, 167.934, 0.9, 500
1, 11, 88762.6, 15.8196, 15.1272, 2.75101, 32.1938, 171.53, 0.88, 500
1, 12, 88760, 15.2029, 14.2615, 2.50369, 32.8942, 175.107, 0.84, 500
1, 13, 88757.6, 14.5509, 14.3712, 1.23702, 33.5447, 178.654, 0.94, 500
1, 14, 88755.4, 13.8644, 15.3818, 1.02172, 32.1486, 182.165, 0.82, 500
1, 15, 88753.1, 13.4284, 16.2241, 1.7806, 29.8523, 185.633, 0.78, 500
1, 16, 88750.5, 13.3077, 15.9452, 1.45912, 29.72, 189.051, 0.78, 500
1, 17, 88748, 13.1255, 13.6693, 1.15336, 31.5971, 192.417, 0.96, 500
1, 18, 88745.9, 12.6119, 13.5305, 1.8585, 30.3402, 195.733, 0.92, 500
1, 19, 88743.7, 12.2817, 11.3297, 1.48247, 32.173, 198.999, 0.82, 500
1, 20, 88741.9, 11.6504, 10.2399, 2.11348, 31.875, 202.213, 0.6, 500
1, 21, 88740.1, 11.08, 10.1396, 2.66154, 30.5982, 205.372, 0.94, 500
1, 22, 88738.3, 10.6874, 10.9665, 1.13623, 30.4126, 208.472, 0.76, 500
1, 23, 88736.6, 10.2738, 10.6794, 1.69632, 29.2403, 211.509, 0.94, 500
1, 24, 88734.8, 9.98175, 9.35492, 2.19158, 29.1517, 214.481, 0.84, 500
1, 25, 88733.2, 9.62999, 9.08416, 1.63394, 29.0694, 217.388, 0.92, 500
1, 26, 88731.7, 9.23056, 9.78349, 0.0950317, 28.993, 220.23, 0.86, 500
