S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity,group_number
86669.4, 273.317, 402.52, 122.509, 50, 1482.3, 525.029, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.3, 291.694, 409.033, 92.1571, 87.4286, 1523.37, 501.19, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86526.7, 303.02, 416.654, 73.0761, 115.184, 1565.41, 489.73, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.6, 310.433, 426.315, 65.0375, 130.956, 1608.62, 491.353, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86390.4, 316.535, 438.325, 62.018, 139.602, 1653.07, 500.343, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86321.1, 322.61, 450.331, 55.5802, 151.631, 1698.78, 505.911, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86251, 328.186, 453.33, 63.9668, 157.8, 1745.75, 517.297, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86179.4, 334.165, 458.895, 60.0889, 173.528, 1793.97, 518.984, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86107.6, 339.123, 459.9, 73.8468, 176.134, 1843.44, 533.747, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86033.8, 345.07, 463.527, 56.9194, 206.553, 1894.14, 520.447, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85961.9, 347.928, 474.728, 64.5579, 204.799, 1946.07, 539.286, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85887.5, 352.753, 485.529, 61.8223, 213.17, 1999.22, 547.351, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85812, 357.661, 494.234, 54.5716, 227.944, 2053.54, 548.805, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85736.5, 361.721, 506.004, 49.1333, 237.662, 2109.02, 555.137, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85660.1, 365.774, 509.502, 59.327, 239.686, 2165.65, 568.829, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85581.8, 370.831, 524.317, 53.0358, 246.566, 2223.4, 577.353, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85502.5, 375.976, 536.782, 44.4974, 257.954, 2282.25, 581.28, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85422.8, 380.558, 547.077, 44.8776, 262.529, 2342.2, 591.955, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85341.6, 385.612, 551.278, 51.5055, 266.777, 2403.23, 602.784, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85259, 391.062, 565.887, 47.9633, 270.721, 2465.35, 613.85, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85175, 396.856, 573.215, 50.001, 276.384, 2528.53, 623.216, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85089.8, 402.69, 586.831, 51.2409, 276.642, 2592.79, 638.072, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85002.7, 409.3, 595.291, 49.7422, 284.882, 2658.12, 645.033, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84914.7, 415.449, 603.072, 47.7472, 294.533, 2724.55, 650.82, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84825.9, 421.066, 610.159, 45.2637, 305.495, 2792.07, 655.422, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84736.7, 426.093, 625.525, 48.2945, 302.674, 2860.71, 673.82, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84645.1, 432.523, 626.498, 64.4104, 301.055, 2930.46, 690.908, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84551.2, 439.89, 640.301, 66.7611, 300.551, 3001.31, 707.062, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84455.2, 447.872, 642.15, 59.3859, 322.083, 3073.28, 701.536, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84360.1, 453.399, 646.984, 64.0163, 329.077, 3146.4, 711, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 399.52, 117.509, 58, 1482.3, 517.029, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.4, 290.581, 406.248, 97.5142, 84.8571, 1523.37, 503.762, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86527.4, 302.488, 409.911, 84.9838, 109.796, 1565.41, 494.895, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.7, 310.725, 414.98, 74.0628, 132.953, 1608.6, 489.043, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86390.8, 316.449, 427.84, 65.4161, 146.457, 1653.03, 493.256, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86322.4, 321.558, 436.583, 66.7304, 153.995, 1698.73, 503.313, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86252.7, 326.985, 446.417, 65.2575, 162.996, 1745.68, 511.674, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86181.8, 332.428, 451.308, 56.2153, 184.353, 1793.87, 507.523, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86111.6, 336.15, 454.611, 55.1456, 199.185, 1843.29, 509.757, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86041.2, 339.379, 462.2, 64.3757, 198.958, 1893.93, 526.576, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85968.4, 344.227, 467.699, 61.1402, 212.746, 1945.75, 528.839, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85895.5, 348.357, 478.484, 58.4266, 220.55, 1998.72, 536.91, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85821.4, 352.712, 485.076, 59.1547, 228.797, 2052.83, 544.231, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85746.5, 357.14, 493.808, 59.0921, 235.454, 2108.04, 552.9, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85670.4, 361.81, 493.535, 75.2996, 234.636, 2164.35, 568.835, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85592.1, 367.67, 496.936, 85.6297, 235.876, 2221.74, 582.566, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85512.1, 374.173, 504.914, 70.5735, 258.028, 2280.2, 575.488, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85433.1, 378.329, 521.233, 70.9829, 256.597, 2339.74, 592.216, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85351.9, 383.875, 530.968, 65.6124, 267.269, 2400.37, 596.581, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85270.2, 388.832, 537.785, 75.9583, 265.178, 2462.07, 613.743, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85186.2, 395.069, 543.808, 90.8627, 259.237, 2524.85, 634.671, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85099.4, 402.837, 558.274, 80.0766, 270.72, 2588.7, 638.351, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85012.2, 409.466, 569.795, 71.5271, 283.383, 2653.64, 641.322, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84924.7, 415.085, 575.42, 55.986, 309.141, 2719.69, 631.406, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84838.6, 418.139, 590.431, 56.8921, 309.06, 2786.87, 647.323, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84750.5, 422.662, 601.797, 57.9167, 311.984, 2855.18, 659.713, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84660.7, 427.874, 611.984, 57.1395, 317.699, 2924.59, 669.123, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84569.8, 433.228, 625.173, 62.7306, 314.007, 2995.08, 687.904, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84476.4, 439.963, 633.17, 60.2435, 323.578, 3066.64, 693.413, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84382.4, 445.994, 633.538, 78.3381, 320.465, 3139.28, 711.876, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 398.52, 122.509, 54, 1482.3, 521.029, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.9, 291.137, 407.319, 96.1571, 85.1429, 1523.37, 503.476, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86526.9, 302.893, 410.984, 97.757, 96.0612, 1565.41, 508.741, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86456.2, 312.972, 418.033, 102.948, 101.2, 1608.61, 520.981, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86383.9, 322.676, 424.989, 88.3728, 126.971, 1653.05, 513.362, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86312.8, 329.323, 434.808, 73.421, 150.902, 1698.79, 508.229, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86242.3, 333.87, 441.855, 60.936, 175.123, 1745.87, 502.791, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86172.7, 336.698, 447.036, 55.6156, 193.614, 1794.3, 502.652, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86103.2, 338.885, 456.243, 52.845, 204.785, 1844.03, 509.087, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86032.9, 341.467, 459.098, 65.4034, 206.157, 1895.02, 524.501, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85960.4, 345.605, 467.11, 51.2198, 228.432, 1947.21, 518.33, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85888.9, 348.002, 475.13, 52.2975, 235.115, 2000.55, 527.427, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85816.2, 351.114, 479.912, 46.4421, 251.321, 2055.02, 526.354, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85743.7, 353.395, 491.789, 47.1916, 253.37, 2110.57, 538.981, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85669.5, 356.896, 497.136, 47.0245, 262.272, 2167.16, 544.161, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85594.7, 360.345, 508.592, 48.0794, 263.538, 2224.76, 556.672, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85518.2, 364.758, 518.713, 47.2659, 267.714, 2283.35, 565.978, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85440.5, 369.497, 529.728, 50.7752, 266.592, 2342.9, 580.503, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85360.9, 375.21, 539.62, 53.3182, 267.549, 2403.41, 592.938, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85279.7, 381.41, 537.605, 62.0224, 274.439, 2464.87, 599.627, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85197.6, 387.208, 538.602, 63.4768, 285.836, 2527.3, 602.079, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85115.2, 392.103, 549.339, 61.1753, 291.419, 2590.73, 610.515, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85031.8, 397.092, 563.995, 63.3318, 288.603, 2655.15, 627.327, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84946.2, 403.296, 579.303, 60.6336, 289.989, 2720.57, 639.936, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84858.9, 409.892, 583.386, 59.5004, 301.275, 2787, 642.886, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84771.4, 415.481, 592.1, 53.8439, 312.756, 2854.44, 645.944, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84683.5, 420.279, 591.975, 72.9268, 308.416, 2922.92, 664.901, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84593.1, 426.602, 598.53, 64.9345, 324.386, 2992.44, 663.464, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84503, 431.369, 610.502, 69.8924, 322.216, 3063, 680.394, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84410.7, 437.383, 617.286, 63.7822, 336.2, 3134.61, 681.068, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 401.52, 126.509, 47, 1482.3, 528.029, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86595.9, 292.111, 402.105, 115.871, 70.6429, 1523.37, 517.976, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86523.9, 305.686, 406.278, 101.122, 97.5969, 1565.41, 507.4, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86453.4, 315.018, 411.055, 111.24, 100.626, 1608.63, 522.294, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86381, 324.493, 424.796, 91.1951, 125.438, 1653.12, 515.991, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86309.4, 331.138, 438.883, 74.1508, 147.478, 1698.94, 513.033, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86238.3, 335.986, 441.893, 72.7226, 164.944, 1746.12, 514.616, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86167.1, 340.024, 450.367, 60.6873, 187.162, 1794.66, 511.055, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86096.4, 342.703, 465.802, 57.7539, 192.794, 1844.53, 523.556, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86024.1, 346.516, 471.508, 49.1908, 213.023, 1895.7, 520.699, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85952.2, 349.111, 482.342, 44.4681, 223.807, 1948.11, 526.81, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85879.5, 351.97, 485.764, 59.2385, 221.821, 2001.72, 545.003, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85804.4, 356.704, 495.343, 58.1254, 228.976, 2056.49, 553.468, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85728.1, 361.591, 499.899, 67.3758, 230.621, 2112.38, 567.275, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85650.1, 367.333, 514.815, 65.2587, 233.148, 2169.38, 580.074, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85570.3, 373.615, 520.469, 60.6373, 247.494, 2227.46, 581.106, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85490.5, 378.708, 534.599, 60.723, 248.816, 2286.65, 595.322, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85408.8, 384.659, 544.432, 59.1081, 256.044, 2346.94, 603.54, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85326.1, 390.468, 551.397, 62.9656, 260.755, 2408.34, 614.362, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85241.9, 396.517, 557.677, 58.8962, 274.13, 2470.85, 616.573, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85157.6, 401.577, 568.355, 47.4803, 290.549, 2534.47, 615.835, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85073.4, 405.439, 570.979, 45.1835, 305.795, 2599.22, 616.162, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84989.2, 408.491, 576.956, 66.2824, 293.953, 2665.07, 643.239, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84901.5, 414.543, 586.934, 62.0575, 302.956, 2732.01, 648.991, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84813.1, 420.078, 603.046, 62.4974, 301.316, 2800.01, 665.543, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84722.4, 426.667, 606.782, 55.238, 319.794, 2869.07, 662.02, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84632.4, 431.363, 615.174, 72.8924, 308.951, 2939.2, 688.067, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84538.9, 438.562, 616.624, 88.5676, 306.883, 3010.41, 705.191, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84443.3, 446.541, 627.978, 75.555, 323.963, 3082.71, 703.533, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84347.9, 452.592, 639.638, 71.9507, 331.823, 3156.1, 711.589, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 397.52, 124.509, 53, 1482.3, 522.029, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.7, 291.276, 398.39, 99.0142, 91.2143, 1523.37, 497.405, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86527.6, 302.16, 404.713, 80.4184, 119.699, 1565.41, 485.131, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86460.2, 309.107, 411.107, 79.8038, 131.149, 1608.61, 490.911, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86392.1, 315.415, 413.017, 89.65, 136.781, 1653.05, 502.667, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86322.4, 322.037, 420.674, 75.1713, 161.011, 1698.72, 495.845, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86253.7, 326.334, 429.711, 62.1241, 182.51, 1745.64, 491.835, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86185.6, 329.161, 438.704, 55.2667, 197.474, 1793.81, 493.971, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86117.3, 331.664, 453.451, 56.0687, 198.369, 1843.2, 509.519, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86046.8, 335.762, 461.494, 49.9637, 212.199, 1893.76, 511.458, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85976.2, 339.251, 470.537, 47.5406, 221.042, 1945.45, 518.078, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85904.7, 342.897, 482.422, 42.4999, 229.254, 1998.24, 524.922, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85832.3, 346.699, 487.969, 42.038, 238.878, 2052.11, 530.007, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85759.3, 350.379, 491.652, 46.8372, 244.816, 2107.03, 538.489, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85685.2, 354.429, 503.587, 54.5145, 239.329, 2162.99, 558.102, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85608.4, 360.303, 509.237, 48.8863, 253.234, 2219.94, 558.123, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85531.7, 364.936, 516.305, 53.0126, 256.146, 2277.9, 569.318, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85453.5, 370.11, 518.517, 67.1222, 253.85, 2336.86, 585.639, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85373.2, 376.417, 531.296, 61.5343, 260.717, 2396.82, 592.83, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85292, 382.373, 538.044, 58.7241, 271.095, 2457.79, 596.769, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85210.3, 387.599, 548.145, 53.4718, 280.731, 2519.78, 601.617, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85128, 392.365, 561.256, 51.9084, 283.679, 2582.81, 613.164, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85044.2, 397.676, 575.097, 44.7425, 291.416, 2646.87, 619.839, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84959.6, 402.753, 589.693, 45.4071, 290.601, 2711.96, 635.1, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84873, 408.812, 588.958, 48.329, 302.843, 2778.08, 637.287, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84786.2, 413.869, 599.123, 66.4057, 289.212, 2845.23, 665.529, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84695.6, 421.669, 601.27, 80.4945, 287.554, 2913.43, 681.765, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84602.9, 430.02, 617.356, 74.0451, 293.014, 2982.66, 691.401, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84509, 437.908, 623.462, 65.5574, 311.085, 3052.98, 689.019, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84415.5, 443.791, 630.236, 60.1492, 325.864, 3124.41, 690.385, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 398.52, 126.509, 50, 1482.3, 525.029, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.3, 291.694, 404.319, 93.8714, 90.4286, 1523.37, 498.19, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86527.1, 302.603, 412.276, 82.6679, 109.969, 1565.41, 494.944, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.3, 310.824, 421.192, 65.9192, 135.114, 1608.62, 487.111, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86390.7, 316.259, 433.622, 55.8601, 150.463, 1653.07, 489.483, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86322.9, 320.883, 446.926, 51.8457, 158.716, 1698.78, 498.771, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86253.7, 325.816, 454.926, 52.3954, 167.379, 1745.74, 507.321, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86183.5, 330.891, 461.046, 48.2019, 182.424, 1793.93, 509.247, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86113.1, 335.16, 469.439, 45.6124, 193.393, 1843.34, 515.051, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86041.9, 339.32, 476.83, 46.464, 201.579, 1893.94, 523.294, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85969.6, 343.728, 480.275, 58.5043, 202.181, 1945.72, 538.78, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85895.2, 349.33, 492.092, 57.9491, 206.739, 1998.64, 550.041, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85819.4, 355.3, 493.849, 58.7697, 219.972, 2052.7, 552.618, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85743.3, 360.364, 508.316, 56.8899, 223.26, 2107.88, 565.206, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85665.5, 366.081, 518.458, 58.4482, 227.313, 2164.2, 576.907, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85586.2, 372.192, 523.677, 51.2381, 245.076, 2221.65, 574.915, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85507.2, 376.734, 524.378, 55.9098, 255.571, 2280.22, 580.288, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85427.5, 381.032, 534.665, 52.5202, 264.316, 2339.92, 587.186, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85347, 385.342, 544.82, 55.6307, 266.436, 2400.74, 600.45, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85264.8, 390.532, 545.852, 68.7776, 267.405, 2462.66, 614.629, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85180.7, 396.544, 556.537, 58.2968, 282.305, 2525.67, 614.834, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85096.6, 401.3, 565.3, 61.9254, 285.14, 2589.75, 627.226, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85010.9, 406.714, 572.104, 56.5802, 298.773, 2654.92, 628.684, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84925.1, 411.157, 579.179, 56.9416, 306.432, 2721.16, 636.121, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84838.4, 415.64, 590.371, 63.5437, 303.544, 2788.49, 653.915, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84749.4, 421.56, 605.391, 58.9433, 307.862, 2856.88, 664.335, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84659, 427.62, 612.168, 59.0266, 315.872, 2926.32, 671.194, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84567.8, 433.304, 621.308, 56.4677, 324.31, 2996.83, 677.776, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84475.8, 438.647, 632.592, 52.4325, 332.145, 3068.4, 685.024, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84382.9, 443.803, 632.817, 66.0061, 333.42, 3141.06, 698.823, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 394.52, 123.509, 57, 1482.3, 518.029, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.3, 290.72, 399.605, 113.086, 75.9286, 1523.37, 512.69, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86526, 303.84, 404.762, 93.4513, 106.505, 1565.41, 498.214, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86456.8, 312.267, 417.388, 78.0066, 126.898, 1608.61, 495.395, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86388.1, 318.562, 422.292, 63.1707, 154.833, 1653.06, 485.463, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86320.8, 322.166, 426.727, 57.7723, 173.774, 1698.79, 484.499, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86253.6, 324.863, 439.35, 53.9756, 182.362, 1745.81, 493.325, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86185.3, 328.191, 444.449, 53.612, 194.336, 1794.07, 498.061, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86116.4, 331.454, 458.649, 52.4741, 197.455, 1843.53, 511.123, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86045.8, 335.815, 461.292, 49.6132, 213.351, 1894.14, 510.905, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85975.2, 339.216, 474.357, 53.2183, 212.111, 1945.88, 527.575, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85902.4, 344.179, 483.964, 49.7699, 220.961, 1998.71, 533.734, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85828.8, 348.937, 485.581, 49.8657, 234.178, 2052.62, 535.446, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85755.1, 352.917, 488.747, 53.2401, 242.451, 2107.59, 541.988, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85680.4, 356.937, 501.245, 47.6122, 250.133, 2163.62, 548.857, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85605, 361.033, 507.413, 45.6276, 260.266, 2220.69, 553.041, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85529, 364.819, 518.714, 44.0305, 264.676, 2278.79, 562.745, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85451.7, 369.112, 529.738, 47.7746, 263.77, 2337.89, 577.512, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85372.5, 374.502, 528.575, 57.5088, 268.93, 2397.98, 586.084, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85292.2, 379.915, 537.25, 61.8712, 269.72, 2459.05, 599.121, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85210.2, 385.955, 551.063, 55.2467, 276.455, 2521.11, 606.31, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85127.2, 391.692, 559.735, 47.4578, 289.708, 2584.17, 607.193, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
