Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 24367.5, 68.25, 111.475, 47.775, 0, 405, 1, 0
0, 1, 24345.3, 76.7744, 109.067, 41.4575, 11, 416.375, 0.75, 100
0, 2, 24324.4, 82.36, 109.025, 34.1027, 22.2143, 427.913, 0.5, 100
0, 3, 24304.5, 85.7823, 106.768, 31.6084, 31.6276, 439.723, 0.8, 100
0, 4, 24285.3, 87.844, 107.151, 28.4976, 39.3684, 451.866, 0.8, 100
0, 5, 24266.4, 89.0996, 107.796, 21.7327, 50.5564, 464.367, 0.65, 100
0, 6, 24248.5, 89.2408, 108.57, 16.5263, 59.9452, 477.23, 0.55, 100
0, 7, 24231.2, 88.7264, 110.309, 14.7003, 64.6634, 490.448, 0.85, 100
0, 8, 24213.8, 88.2904, 108.851, 9.9739, 75.0446, 503.996, 0.75, 100
0, 9, 24197.4, 87.0735, 108.437, 11.5589, 77.6843, 517.843, 0.7, 100
0, 10, 24180.8, 86.2507, 110.882, 11.9577, 78.1354, 531.963, 0.8, 100
0, 11, 24163.8, 85.9741, 108.037, 14.2786, 81.5543, 546.319, 0.8, 100
0, 12, 24146.9, 85.6684, 104.356, 14.4171, 87.729, 560.881, 0.85, 100
0, 13, 24130.6, 84.9234, 103.896, 10.5275, 94.4626, 575.631, 0.55, 100
0, 14, 24114.8, 83.7164, 103.364, 11.8709, 95.7153, 590.552, 0.8, 100
0, 15, 24098.9, 82.8523, 102.701, 13.046, 96.8785, 605.619, 0.75, 100
0, 16, 24083, 82.2212, 100.965, 10.0852, 102.959, 620.807, 0.75, 100
0, 17, 24067.7, 81.0593, 99.2638, 13.2981, 102.604, 636.093, 1, 100
0, 18, 24052.2, 80.328, 95.5218, 9.21183, 111.276, 651.462, 0.8, 100
0, 19, 24037.8, 78.6571, 93.9448, 11.3735, 111.327, 666.891, 0.95, 100
0, 20, 24023.3, 77.3921, 95.2464, 14.2806, 107.375, 682.366, 1, 100
0, 21, 24008.3, 76.9491, 92.278, 11.904, 112.706, 697.859, 0.75, 100
0, 22, 23994, 75.8521, 87.4596, 12.6707, 116.655, 713.351, 0.9, 100
0, 23, 23980.3, 74.4104, 87.8318, 11.3168, 117.323, 728.836, 0.75, 100
0, 24, 23966.7, 73.1146, 83.9755, 9.97305, 121.943, 744.298, 0.8, 100
0, 25, 23953.8, 71.3582, 82.2133, 9.64757, 123.232, 759.719, 0.75, 100
0, 26, 23941.3, 69.6604, 84.3311, 8.23995, 121.43, 775.083, 0.75, 100
0, 27, 23928.6, 68.3927, 83.0599, 6.83101, 122.756, 790.368, 0.8, 100
0, 28, 23916.3, 67.0054, 81.702, 9.44664, 119.988, 805.558, 1, 100
0, 29, 23903.8, 66.0611, 80.2469, 7.7922, 121.418, 820.639, 0.7, 100
0, 30, 23891.8, 64.8744, 78.7635, 8.19928, 120.745, 835.6, 0.95, 100
1, 0, 24367.5, 68.25, 111.475, 47.775, 0, 405, 1, 0
