Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 194940, 546, 891.8, 382.2, 0, 3240, 1, 0
0, 1, 194763, 614.195, 877.54, 292.66, 122, 3331, 0.5, 800
0, 2, 194600, 654.15, 870.846, 211.607, 240.286, 3423.3, 0.5, 800
0, 3, 194449, 673.781, 855.224, 196.742, 307.122, 3517.78, 0.8, 800
0, 4, 194303, 685.135, 835.466, 188.116, 373.185, 3614.86, 0.75, 800
0, 5, 194161, 690.169, 839.708, 165.787, 428.529, 3714.63, 0.7, 800
0, 6, 194022, 691.583, 823.353, 162.355, 483.92, 3817.06, 0.85, 800
0, 7, 193885, 689.873, 804.364, 179.253, 519.354, 3922.03, 1, 800
0, 8, 193749, 688.119, 797.491, 164.842, 571.257, 4029.39, 0.8, 800
0, 9, 193616, 683.674, 793.864, 130.354, 637.453, 4138.93, 0.7, 800
0, 10, 193488, 674.756, 784.874, 116.064, 685.921, 4250.48, 0.85, 800
0, 11, 193363, 664.32, 773.277, 108.259, 726.927, 4363.82, 0.75, 800
0, 12, 193242, 653.211, 756.048, 121.385, 749.003, 4478.71, 0.95, 800
0, 13, 193121, 643.68, 754.494, 106.908, 779.503, 4594.89, 0.75, 800
0, 14, 193002, 633.769, 754.717, 105.892, 791.824, 4712.1, 0.7, 800
0, 15, 192883, 625.657, 746.536, 108.355, 806.265, 4830.13, 0.9, 800
0, 16, 192765, 618.307, 743.804, 100.154, 823.675, 4948.78, 0.75, 800
0, 17, 192649, 610.85, 747.238, 86.099, 838.841, 5067.9, 0.6, 800
0, 18, 192534, 603.353, 723.383, 108.6, 842.924, 5187.34, 1, 800
0, 19, 192420, 597.1, 714.182, 109.044, 852.715, 5306.98, 0.85, 800
0, 20, 192307, 590.827, 693.763, 122.081, 859.807, 5426.69, 0.95, 800
0, 21, 192195, 584.727, 682.925, 115.811, 875.392, 5546.37, 0.9, 800
0, 22, 192085, 577.434, 681.006, 91.6222, 898.864, 5665.96, 0.65, 800
0, 23, 191979, 567.955, 666.204, 90.7238, 910.659, 5785.35, 0.85, 800
0, 24, 191875, 558.16, 653.131, 92.3208, 916.612, 5904.46, 0.85, 800
0, 25, 191773, 548.695, 641.621, 87.216, 926.14, 6023.18, 0.75, 800
0, 26, 191673, 538.792, 636.608, 78.908, 930.987, 6141.39, 0.7, 800
0, 27, 191575, 528.995, 623.567, 75.5992, 937.488, 6259, 0.85, 800
0, 28, 191480, 518.87, 606.086, 72.939, 946.525, 6375.9, 0.85, 800
0, 29, 191387, 507.967, 591.436, 67.8613, 953.916, 6492.01, 0.8, 800
0, 30, 191297, 496.503, 578.306, 78.492, 942.779, 6607.24, 0.95, 800
1, 0, 194940, 546, 891.8, 382.2, 0, 3240, 1, 0
1, 1, 194763, 614.195, 868.54, 308.66, 115, 3331, 0.55, 800
1, 2, 194599, 655.124, 863.489, 233.465, 225.786, 3423.3, 0.5, 800
