S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number
48690.7, 153.549, 226.135, 70.915, 26, 832.75, 297.05, 0, 50000, 2, 0.00637, 200
48649.3, 164.164, 231.479, 56.0626, 43.1429, 855.825, 287.542, 0, 50000, 2, 0.00637, 200
48609.4, 171.299, 237.928, 47.9079, 54.0612, 879.445, 285.836, 0, 50000, 2, 0.00637, 200
48569.7, 176.737, 244.915, 39.7638, 65.1997, 903.724, 284.679, 0, 50000, 2, 0.00637, 200
48530.2, 180.895, 252.164, 35.5278, 72.5426, 928.715, 287.692, 0, 50000, 2, 0.00637, 200
48490.3, 184.606, 259.478, 36.8437, 74.361, 954.446, 296.321, 0, 50000, 2, 0.00637, 200
48449.2, 188.738, 266.788, 36.2884, 78.0495, 980.923, 303.077, 0, 50000, 2, 0.00637, 200
48407.3, 192.945, 274.156, 40.0207, 77.4745, 1008.15, 314.176, 0, 50000, 2, 0.00637, 200
48363.8, 197.808, 281.585, 29.7388, 90.9406, 1036.12, 311.324, 0, 50000, 2, 0.00637, 200
48320.8, 201.266, 289.165, 31.4831, 92.4449, 1064.85, 320.648, 0, 50000, 2, 0.00637, 200
48276.5, 205.281, 296.688, 32.3102, 94.8417, 1094.36, 328.998, 0, 50000, 2, 0.00637, 200
48231.1, 209.605, 304.235, 34.3192, 96.0673, 1124.64, 338.554, 0, 50000, 2, 0.00637, 200
48184.5, 214.338, 311.849, 30.4442, 103.205, 1155.68, 342.293, 0, 50000, 2, 0.00637, 200
48137.4, 218.594, 319.581, 32.1298, 104.833, 1187.5, 351.711, 0, 50000, 2, 0.00637, 200
48089, 223.248, 327.357, 28.9505, 111.345, 1220.11, 356.307, 0, 50000, 2, 0.00637, 200
48040, 227.554, 335.229, 30.2774, 113.392, 1253.52, 365.506, 0, 50000, 2, 0.00637, 200
47989.9, 232.211, 343.142, 33.768, 113.293, 1287.72, 376.91, 0, 50000, 2, 0.00637, 200
47938.2, 237.449, 351.141, 30.2886, 120.2, 1322.74, 381.43, 0, 50000, 2, 0.00637, 200
47885.9, 242.202, 359.302, 32.3721, 121.615, 1358.57, 391.674, 0, 50000, 2, 0.00637, 200
47832.4, 247.349, 367.546, 33.5919, 123.928, 1395.23, 401.138, 0, 50000, 2, 0.00637, 200
47777.5, 252.7, 375.922, 32.0334, 129.076, 1432.74, 407.955, 0, 50000, 2, 0.00637, 200
47721.8, 257.849, 384.448, 34.9074, 129.856, 1471.1, 419.356, 0, 50000, 2, 0.00637, 200
47664.7, 263.458, 393.087, 38.8849, 129.581, 1510.32, 431.971, 0, 50000, 2, 0.00637, 200
