Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 146205, 409.5, 668.85, 286.65, 0, 2430, 1, 0
0, 1, 146072, 460.647, 655.405, 242.745, 71, 2498.25, 0.7, 600
0, 2, 145947, 493.464, 653.081, 167.045, 171.929, 2567.47, 0.45, 600
0, 3, 145833, 508.767, 647.517, 139.721, 232.648, 2638.34, 0.75, 600
0, 4, 145724, 516.352, 650.493, 110.267, 288.03, 2711.19, 0.65, 600
0, 5, 145618, 518.663, 639.319, 112.372, 325.457, 2786.1, 0.85, 600
0, 6, 145514, 519.178, 638.266, 86.465, 379.21, 2863.04, 0.7, 600
0, 7, 145413, 515.779, 628.36, 88.4396, 412.123, 2941.89, 0.85, 600
0, 8, 145314, 511.892, 624.687, 78.0692, 448.686, 3022.53, 0.75, 600
0, 9, 145217, 506.771, 615.731, 62.2064, 493.637, 3104.77, 0.8, 600
0, 10, 145123, 499.177, 610.698, 65.1693, 513.377, 3188.46, 0.85, 600
0, 11, 145030, 492.755, 599.962, 76.465, 527.707, 3273.4, 0.95, 600
0, 12, 144936, 487.634, 598.093, 74.5685, 544.014, 3359.41, 0.65, 600
0, 13, 144843, 482.958, 586.641, 85.5002, 555.156, 3446.32, 0.95, 600
0, 14, 144751, 479.086, 575.352, 78.3705, 582.502, 3533.98, 0.75, 600
0, 15, 144661, 473.389, 569.327, 75.5178, 598.895, 3622.28, 0.75, 600
0, 16, 144572, 467.553, 553.936, 64.527, 631.116, 3711.12, 0.85, 600
0, 17, 144487, 459.197, 546.826, 66.9711, 640.037, 3800.38, 0.85, 600
0, 18, 144402, 451.82, 547.055, 61.7393, 647.32, 3889.94, 0.65, 600
0, 19, 144318, 445.181, 544.234, 57.4385, 655.083, 3979.66, 0.8, 600
0, 20, 144236, 438.842, 545.686, 54.0466, 656.291, 4069.43, 0.6, 600
0, 21, 144153, 433.457, 545.146, 53.5167, 655.413, 4159.14, 0.85, 600
0, 22, 144071, 428.956, 526.891, 70.7015, 653.598, 4248.72, 1, 600
0, 23, 143989, 425.161, 519.31, 78.3887, 649.912, 4338.09, 0.95, 600
0, 24, 143907, 422.092, 516.739, 70.2992, 656.49, 4427.21, 0.75, 600
0, 25, 143827, 418.13, 511.922, 67.6033, 659.598, 4516.03, 0.65, 600
0, 26, 143747, 413.886, 489.894, 84.8623, 659.484, 4604.54, 1, 600
0, 27, 143669, 409.794, 489.846, 77.6339, 661.378, 4692.7, 0.85, 600
0, 28, 143591, 405.482, 480.228, 79.6763, 663.136, 4780.48, 0.9, 600
0, 29, 143514, 400.954, 468.693, 73.314, 674.77, 4867.84, 0.75, 600
0, 30, 143440, 394.845, 461.349, 80.1346, 668.572, 4954.75, 0.9, 600
1, 0, 146205, 409.5, 668.85, 286.65, 0, 2430, 1, 0
1, 1, 146072, 460.647, 665.405, 199.745, 104, 2498.25, 0.35, 600
1, 2, 145952, 488.874, 659.367, 144.116, 188.571, 2567.47, 0.55, 600
1, 3, 145840, 502.784, 654.711, 116.155, 248.102, 2638.34, 0.6, 600
1, 4, 145733, 509.297, 648.336, 98.025, 300.38, 2711.12, 0.7, 600
1, 5, 145629, 511.027, 631.328, 113.581, 328.925, 2785.89, 1, 600
