Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 170572, 477.75, 780.325, 334.425, 0, 2835, 1, 0
0, 1, 170417, 537.421, 772.472, 250.203, 108, 2914.62, 0.45, 700
0, 2, 170275, 572.207, 751.535, 216.576, 189.286, 2995.39, 0.7, 700
0, 3, 170140, 592.333, 732.963, 203.439, 252.765, 3078.06, 0.8, 700
0, 4, 170010, 603.924, 729.535, 171.448, 321.711, 3163, 0.7, 700
0, 5, 169885, 608.181, 727.975, 133.437, 394.731, 3250.33, 0.6, 700
0, 6, 169766, 606.007, 711.122, 145.396, 431.536, 3340.06, 0.95, 700
0, 7, 169647, 603.506, 706.168, 135.371, 475.712, 3432.06, 0.8, 700
0, 8, 169531, 599.347, 706.219, 110.912, 526.733, 3526.15, 0.75, 700
0, 9, 169418, 592.562, 703.683, 100.951, 563.109, 3622.14, 0.8, 700
0, 10, 169306, 585.331, 689.379, 106.294, 592.887, 3719.84, 0.9, 700
0, 11, 169196, 578.234, 681.084, 83.8212, 641.538, 3819.02, 0.75, 700
0, 12, 169091, 568.235, 668.387, 97.528, 655.714, 3919.48, 0.95, 700
0, 13, 168985, 560.31, 663.198, 86.6558, 683.877, 4021.03, 0.65, 700
0, 14, 168881, 551.688, 638.271, 97.0847, 708.029, 4123.44, 0.95, 700
0, 15, 168780, 542.728, 639.916, 88.2514, 722.455, 4226.53, 0.65, 700
0, 16, 168680, 534.509, 627.19, 94.5114, 733.851, 4330.15, 0.9, 700
0, 17, 168580, 526.984, 604.222, 108.831, 745.433, 4434.12, 1, 700
0, 18, 168482, 519.715, 595.841, 109.677, 754.188, 4538.3, 0.9, 700
0, 19, 168385, 512.807, 596.041, 83.0254, 780.317, 4642.56, 0.7, 700
0, 20, 168292, 503.588, 589.26, 69.8634, 798.581, 4746.8, 0.75, 700
0, 21, 168201, 493.421, 585.672, 73.0885, 795.539, 4850.92, 0.7, 700
0, 22, 168111, 485.19, 578.917, 76.4732, 793.715, 4954.8, 0.9, 700
0, 23, 168021, 478.093, 568.493, 80.1222, 794.021, 5058.31, 0.9, 700
0, 24, 167932, 471.439, 562.819, 80.0848, 792.305, 5161.36, 0.9, 700
0, 25, 167844, 465.285, 558.619, 77.6507, 790.712, 5263.87, 0.65, 700
0, 26, 167757, 459.407, 545.858, 77.0213, 795.232, 5365.8, 0.75, 700
0, 27, 167671, 452.825, 541.185, 71.0842, 796.43, 5467.09, 0.65, 700
0, 28, 167588, 446.064, 534.924, 70.1763, 793.542, 5567.71, 0.65, 700
0, 29, 167505, 439.633, 522.164, 62.9275, 802.861, 5667.62, 0.9, 700
0, 30, 167425, 431.711, 518.415, 59.8107, 798.514, 5766.76, 0.75, 700
1, 0, 170572, 477.75, 780.325, 334.425, 0, 2835, 1, 0
1, 1, 170417, 537.421, 747.472, 299.203, 84, 2914.62, 0.75, 700
1, 2, 170272, 575.546, 726.321, 287.076, 144, 2995.39, 1, 700
1, 3, 170131, 601.296, 736.017, 222.103, 231.714, 3078.06, 0.4, 700
1, 4, 169998, 614.103, 741.626, 178.317, 305.163, 3163.05, 0.55, 700
1, 5, 169870, 618.946, 740.627, 150.426, 369.366, 3250.55, 0.7, 700
1, 6, 169747, 618.719, 735.378, 134.818, 423.983, 3340.58, 0.8, 700
1, 7, 169626, 615.557, 728.471, 125.311, 471.698, 3433.03, 0.8, 700
1, 8, 169508, 610.669, 714.615, 132.294, 507.005, 3527.7, 0.95, 700
1, 9, 169391, 605.725, 711.065, 124.484, 543.791, 3624.41, 0.65, 700
1, 10, 169275, 600.118, 699.076, 145.936, 556.949, 3722.94, 1, 700
