Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86558.8, 383.834, 361.52, 117.509, 96, 1482.3, 0.7375, 800
0, 2, 86399.1, 466.801, 347.434, 87.1453, 176.143, 1523.37, 0.8, 800
0, 3, 86254.5, 518.085, 341.97, 66.9287, 251.561, 1566.99, 0.8375, 800
0, 4, 86118.6, 550.337, 344.075, 63.2332, 309.593, 1614.17, 0.9, 800
0, 5, 85983.5, 575.397, 341.546, 68.7368, 365.479, 1665.37, 0.9, 800
0, 6, 85847.6, 596.218, 350.705, 62.3508, 422.373, 1720.79, 0.9, 800
0, 7, 85711, 613.577, 356.125, 81.6703, 457.204, 1780.46, 1, 800
0, 8, 85566.4, 635.416, 367.589, 72.6513, 513.546, 1844.39, 0.8, 800
0, 9, 85421.3, 653.449, 382.291, 68.5869, 561.864, 1912.52, 0.7875, 800
0, 10, 85272.9, 671.13, 391.467, 74.8948, 604.731, 1984.85, 0.9125, 800
0, 11, 85119.7, 690.103, 402.463, 64.813, 661.536, 2061.36, 0.8125, 800
0, 12, 84966.5, 705.307, 419.33, 64.5897, 702.284, 2141.99, 0.8125, 800
0, 13, 84808.1, 722.642, 429.121, 76.2945, 737.12, 2226.72, 0.875, 800
0, 14, 84643, 743.237, 441.639, 95.2034, 761.469, 2315.47, 0.975, 800
0, 15, 84467.9, 769.639, 460.147, 91.9974, 802.078, 2408.21, 0.7375, 800
0, 16, 84288.3, 795.378, 465.029, 118.605, 827.787, 2504.94, 0.9875, 800
0, 17, 84098.8, 825.812, 500.165, 103.855, 865.659, 2605.75, 0.6875, 800
0, 18, 83903.1, 856.338, 529.053, 104.986, 895.827, 2710.73, 0.8375, 800
0, 19, 83698.1, 890.005, 544.151, 124.867, 922.839, 2820.01, 0.9625, 800
0, 20, 83482.4, 927.717, 575.884, 130.348, 949.922, 2933.71, 0.8375, 800
0, 21, 83255.3, 969.299, 603.629, 137.701, 982.07, 3052.01, 0.7875, 800
0, 22, 83017.5, 1013.2, 643.215, 124.023, 1026.92, 3175.11, 0.7125, 800
0, 23, 82772.2, 1055.93, 679.12, 137.956, 1051.57, 3303.26, 0.8125, 800
0, 24, 82511.6, 1105.28, 722.442, 139.458, 1084.46, 3436.74, 0.7, 800
0, 25, 82237.7, 1158.19, 766.579, 135.814, 1126, 3575.76, 0.7625, 800
0, 26, 81951.8, 1212.44, 799.97, 169.605, 1145.57, 3720.65, 0.9375, 800
0, 27, 81645.7, 1276.05, 872.571, 180.236, 1153.74, 3871.73, 0.475, 800
0, 28, 81314.5, 1351.98, 927.891, 179.925, 1196.33, 4029.34, 0.7875, 800
0, 29, 80967.5, 1428.6, 977.89, 201.192, 1230.88, 4193.92, 0.8375, 800
0, 30, 80599.7, 1510.65, 1065.04, 199.537, 1258.96, 4366.06, 0.4875, 800
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86558.8, 383.834, 367.52, 134.509, 73, 1482.3, 0.9, 800
1, 2, 86391.4, 474.471, 348.006, 118.931, 143.786, 1523.37, 0.9375, 800
1, 3, 86236, 534.977, 353.574, 90.9042, 217.515, 1566.99, 0.7125, 800
1, 4, 86088.4, 575.641, 359.215, 75.5096, 286.978, 1614.28, 0.85, 800
1, 5, 85944.2, 604.685, 356.147, 91.6545, 337.48, 1665.83, 0.9875, 800
1, 6, 85795.9, 632.009, 370.364, 80.3889, 399.374, 1721.92, 0.7625, 800
1, 7, 85647, 654.587, 389.391, 57.5674, 468.848, 1782.64, 0.8375, 800
1, 8, 85499.5, 671.139, 405.219, 54.7306, 521.358, 1848.06, 0.85, 800
1, 9, 85348, 688.406, 417.234, 64.0897, 564.119, 1918.15, 0.85, 800
1, 10, 85189.7, 708.978, 417.809, 87.8162, 602.824, 1992.82, 0.9875, 800
1, 11, 85023.8, 733.118, 435.222, 102.082, 633.766, 2072, 0.95, 800
1, 12, 84847.8, 762.483, 448.771, 115.778, 669.497, 2155.65, 0.975, 800
1, 13, 84663.3, 794.516, 471.464, 123.257, 703.675, 2243.79, 0.925, 800
1, 14, 84469.3, 829.581, 494.02, 118.124, 752.413, 2336.54, 0.8625, 800
1, 15, 84270.1, 862.859, 505.874, 130.461, 796.669, 2434, 0.9, 800
1, 16, 84063.6, 896.865, 523.541, 137.914, 841.764, 2536.36, 0.8875, 800
1, 17, 83849.3, 931.698, 552.706, 138.875, 883.638, 2643.73, 0.8875, 800
1, 18, 83626, 968.749, 588.665, 139.857, 920.521, 2756.25, 0.8875, 800
1, 19, 83391.3, 1009.7, 637.242, 119.992, 967.77, 2874.04, 0.6625, 800
1, 20, 83148, 1051.02, 674.082, 116.003, 1013.64, 2997.25, 0.75, 800
1, 21, 82894.9, 1093.89, 710.076, 122.778, 1052.24, 3126.09, 0.7625, 800
1, 22, 82629, 1141.07, 738.501, 157.642, 1073.08, 3260.74, 0.9375, 800
1, 23, 82343.7, 1198.11, 794.501, 153.846, 1108.43, 3401.4, 0.6875, 800
1, 24, 82042.9, 1259.32, 835.487, 152.744, 1161.26, 3548.31, 0.7875, 800
1, 25, 81730.5, 1319.79, 892.115, 152.393, 1203.31, 3701.85, 0.7, 800
1, 26, 81401.7, 1384.7, 951.163, 154.696, 1245.36, 3862.41, 0.675, 800
1, 27, 81054.9, 1454.54, 1026.08, 145.728, 1288.41, 4030.35, 0.65, 800
1, 28, 80689, 1529.53, 1077.43, 176.591, 1321.38, 4206.08, 0.825, 800
1, 29, 80299.2, 1613.42, 1163.6, 188.75, 1344.99, 4390.04, 0.525, 800
1, 30, 79880.9, 1709.07, 1250.37, 210.073, 1366.92, 4582.7, 0.55, 800
2, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
2, 1, 86558.8, 383.834, 357.52, 124.509, 93, 1482.3, 0.7625, 800
2, 2, 86398.1, 467.801, 348.72, 92.6453, 169.357, 1523.37, 0.8375, 800
2, 3, 86251.2, 521.142, 350.304, 75.0958, 235.26, 1566.99, 0.725, 800
2, 4, 86109.9, 558.261, 343.242, 75.0004, 299.456, 1614.18, 0.925, 800
2, 5, 85971.1, 585.349, 349.881, 70.1389, 358.066, 1665.45, 0.8625, 800
2, 6, 85832, 607.385, 345.838, 82.2499, 411.49, 1721.02, 0.975, 800
2, 7, 85690.5, 627.457, 362.17, 80.818, 458.098, 1780.99, 0.7875, 800
2, 8, 85544.2, 648.199, 380.144, 67.6927, 514.377, 1845.36, 0.8375, 800
2, 9, 85396.6, 666.141, 385.739, 72.7495, 564.635, 1914.09, 0.925, 800
2, 10, 85245.8, 683.745, 408.446, 72.5216, 602.304, 1987.17, 0.7625, 800
2, 11, 85087.9, 704.943, 421.996, 77.3661, 643.283, 2064.54, 0.875, 800
2, 12, 84924.2, 727.638, 434.545, 72.1366, 695.334, 2146.16, 0.85, 800
2, 13, 84758.4, 747.875, 449.376, 80.6423, 731.667, 2232.02, 0.875, 800
2, 14, 84585.4, 771.36, 472.98, 81.7546, 766.405, 2322.14, 0.85, 800
2, 15, 84404.6, 797.848, 483.186, 93.1965, 804.662, 2416.51, 0.9, 800
2, 16, 84217.2, 825.692, 488.371, 121.411, 832.186, 2515.15, 0.975, 800
2, 17, 84019.4, 858.386, 515.084, 120.28, 868.744, 2618.15, 0.8375, 800
2, 18, 83813.7, 892.357, 537.467, 125.192, 905.691, 2725.59, 0.875, 800
2, 19, 83599.7, 927.844, 557.006, 140.791, 936.999, 2837.61, 0.925, 800
2, 20, 83375, 967.003, 601.118, 127.405, 975.07, 2954.38, 0.8125, 800
2, 21, 83141, 1007.6, 630.562, 120.325, 1024.42, 3076.07, 0.7625, 800
2, 22, 82900.5, 1046.57, 660.585, 126.186, 1063.25, 3202.88, 0.8375, 800
2, 23, 82649.3, 1088.52, 697.921, 141.967, 1087.3, 3335.02, 0.8375, 800
2, 24, 82381.9, 1138.23, 758.462, 132.138, 1116.64, 3472.68, 0.5375, 800
2, 25, 82099.2, 1193.23, 795.639, 152.993, 1142.88, 3616.05, 0.8625, 800
2, 26, 81799.2, 1254.61, 841.86, 155.659, 1183.24, 3765.44, 0.725, 800
2, 27, 81484.8, 1318.02, 899.372, 144.817, 1231.73, 3921.21, 0.6625, 800
2, 28, 81157.1, 1382.2, 955.654, 154.554, 1266.75, 4083.78, 0.725, 800
2, 29, 80810, 1452.86, 991.901, 204.446, 1287.26, 4253.56, 0.95, 800
2, 30, 80437.5, 1534.72, 1085.45, 195.015, 1316.32, 4430.96, 0.4625, 800
3, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
3, 1, 86558.8, 383.834, 361.52, 120.509, 93, 1482.3, 0.7375, 800
3, 2, 86398.1, 467.801, 335.434, 109.931, 165.357, 1523.37, 0.975, 800
3, 3, 86249.9, 522.474, 325.967, 98.1469, 236.546, 1566.99, 0.9375, 800
3, 4, 86109, 558.896, 330.83, 74.4848, 312.65, 1614.18, 0.7875, 800
