Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86606.2, 336.47, 353.52, 113.509, 108, 1482.3, 0.7875, 800
0, 2, 86489.3, 386.039, 333.375, 79.5891, 188.286, 1523.37, 0.8125, 800
0, 3, 86386.1, 412.026, 318.608, 65.0665, 251.837, 1566.31, 0.9125, 800
0, 4, 86290.4, 425.382, 308.534, 48.1405, 315.848, 1611.71, 0.9, 800
0, 5, 86201.5, 429.23, 318.049, 42.2248, 349.288, 1659.75, 0.85, 800
0, 6, 86111.7, 433.113, 306.423, 44.9625, 393.339, 1710.43, 0.8625, 800
0, 7, 86024.3, 433.914, 302.172, 46.7377, 429.243, 1763.62, 0.85, 800
0, 8, 85937.6, 433.851, 300.336, 42.4341, 466.583, 1819.21, 0.925, 800
0, 9, 85852.5, 432.189, 288.623, 52.4342, 497.255, 1877.02, 0.9625, 800
0, 10, 85767.9, 430.35, 279.513, 56.6202, 528.737, 1936.9, 0.95, 800
0, 11, 85684.6, 427.575, 283.797, 55.3969, 549.97, 1998.67, 0.925, 800
0, 12, 85600.6, 426.032, 282.386, 64.0945, 564.687, 2062.18, 0.975, 800
0, 13, 85514.9, 426.518, 274.86, 60.0783, 596.352, 2127.27, 0.8625, 800
0, 14, 85432.2, 423.969, 271.94, 53.3781, 624.755, 2193.79, 0.9, 800
0, 15, 85351.9, 419.475, 269.871, 59.0035, 638.13, 2261.65, 1, 800
0, 16, 85270.8, 416.681, 273.321, 45.9574, 662.549, 2330.72, 0.85, 800
0, 17, 85192.1, 412.005, 271.134, 43.6757, 680.224, 2400.85, 0.925, 800
0, 18, 85114.6, 407.092, 271.448, 38.2763, 696.637, 2471.93, 0.8125, 800
0, 19, 85038.5, 401.84, 264.052, 33.9677, 717.877, 2543.81, 0.9125, 800
0, 20, 84965.2, 394.694, 261.448, 39.6519, 722.6, 2616.37, 0.95, 800
0, 21, 84891.3, 389.671, 259.031, 46.5012, 723.986, 2689.5, 0.975, 800
0, 22, 84816.4, 386.675, 249.082, 55.56, 729.273, 2763.03, 1, 800
0, 23, 84741.7, 383.994, 252.425, 45.7919, 739.182, 2836.88, 0.775, 800
0, 24, 84668.7, 380.211, 245.154, 45.5607, 749.383, 2910.98, 0.9, 800
0, 25, 84597.6, 375.286, 252.873, 40.1191, 748.856, 2985.28, 0.775, 800
0, 26, 84526, 371.843, 248.35, 38.7706, 755.366, 3059.69, 0.9125, 800
0, 27, 84455.9, 367.594, 240.669, 42.3118, 759.411, 3134.16, 0.9375, 800
0, 28, 84386.8, 363.126, 233.941, 38.3451, 769.168, 3208.61, 0.85, 800
0, 29, 84320.4, 356.888, 233.069, 32.3938, 774.227, 3283, 0.875, 800
