Simulations,Runs,Undiscounted_return,Undiscounted_error,Discounted_return,Discounted_error,Time,Cumulative_I,Testing_Number_Total,Testing_Number_Min,Testing_Number_Max,Testing_Number_Variance,Reward_Numerator,Reward_Denominator
1024, 100, -42952.5, 210.852, -42952.5, 210.852, 129.197, 12102.1, 24000, 24000, 24000, 0, 81773.3, 0
