Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86649.6, 293.052, 361.52, 112.509, 101, 1482.3, 0.7, 800
0, 2, 86567.2, 316.854, 327.725, 76.0555, 188.786, 1523.37, 0.8125, 800
0, 3, 86497.1, 323.616, 306.675, 68.6342, 238.301, 1565.69, 0.8625, 800
0, 4, 86431.9, 324.028, 286.076, 59.1487, 289.28, 1609.52, 0.925, 800
0, 5, 86372.1, 319.091, 261.006, 50.3655, 342.617, 1654.85, 0.9, 800
0, 6, 86318.1, 309.233, 244.036, 50.9134, 376.144, 1701.56, 0.9375, 800
0, 7, 86267, 298.469, 227.897, 42.8307, 414.277, 1749.49, 0.9125, 800
0, 8, 86220.2, 285.635, 209.404, 50.6795, 435.685, 1798.42, 1, 800
0, 9, 86175.2, 273.501, 200.436, 39.1976, 463.565, 1848.12, 0.9125, 800
0, 10, 86133.7, 260.234, 185.409, 32.8078, 489.453, 1898.35, 0.925, 800
0, 11, 86096, 245.9, 171.598, 30.0784, 507.492, 1948.9, 0.85, 800
0, 12, 86061.2, 231.558, 167.767, 29.6839, 510.243, 1999.55, 0.9875, 800
0, 13, 86027.1, 219.341, 153.202, 28.4572, 521.797, 2050.1, 0.925, 800
0, 14, 85995.7, 206.829, 142.967, 23.585, 530.526, 2100.35, 0.8875, 800
0, 15, 85967, 194.2, 135.711, 21.3101, 531.631, 2150.14, 0.925, 800
0, 16, 85939.9, 182.444, 121.205, 21.4399, 535.657, 2199.33, 0.875, 800
0, 17, 85915.3, 170.552, 115.09, 17.8552, 533.396, 2247.78, 0.85, 800
0, 18, 85892.4, 159.359, 102.746, 19.8129, 530.296, 2295.38, 0.9375, 800
0, 19, 85871.3, 148.609, 99.7177, 18.9592, 519.418, 2342.01, 0.9375, 800
0, 20, 85850.8, 139.334, 93.4002, 10.5215, 518.317, 2387.59, 0.95, 800
0, 21, 85832.9, 129.368, 91.2355, 12.13, 502.294, 2432.03, 0.925, 800
0, 22, 85815.1, 121.296, 77.8302, 9.02569, 501.416, 2475.29, 0.925, 800
0, 23, 85800.2, 111.992, 73.2524, 9.65875, 487.601, 2517.31, 0.925, 800
0, 24, 85785.9, 103.867, 66.6989, 8.68833, 476.772, 2558.06, 0.975, 800
0, 25, 85772.9, 96.0691, 64.476, 12.2997, 456.717, 2597.5, 0.875, 800
0, 26, 85759.7, 90.0681, 59.3202, 10.1853, 445.094, 2635.61, 0.9, 800
0, 27, 85747.8, 84.0143, 53.6926, 10.8619, 431.302, 2672.37, 0.9375, 800
0, 28, 85736.7, 78.3178, 54.6194, 12.1269, 410.495, 2707.79, 1, 800
0, 29, 85725.2, 74.1362, 48.6825, 9.95975, 400.173, 2741.87, 0.8125, 800
0, 30, 85715.1, 69.3955, 42.5843, 8.69651, 389.59, 2774.65, 0.8875, 800
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86649.6, 293.052, 358.52, 121.509, 95, 1482.3, 0.75, 800
1, 2, 86566.2, 317.897, 335.939, 77.4126, 179.214, 1523.37, 0.775, 800
1, 3, 86494.4, 326.112, 317.449, 62.957, 233.413, 1565.69, 0.725, 800
1, 4, 86428.4, 326.907, 299.43, 46.0268, 289.741, 1609.54, 0.9, 800
1, 5, 86368.5, 321.432, 274.809, 54.3536, 326.045, 1654.91, 0.975, 800
1, 6, 86311.4, 314.187, 261.18, 40.7571, 370.756, 1701.71, 0.8625, 800
1, 7, 86259.1, 303.638, 247.511, 37.6971, 402.274, 1749.76, 0.9625, 800
1, 8, 86209.8, 292.272, 240.341, 32.2227, 426.54, 1798.87, 0.9, 800
1, 9, 86162.6, 280.963, 224.091, 36.4574, 447.073, 1848.8, 0.975, 800
1, 10, 86117.6, 269.814, 211.42, 35.7111, 466.139, 1899.35, 0.9, 800
1, 11, 86074.9, 258.552, 201.092, 32.3491, 482.843, 1950.29, 0.95, 800
1, 12, 86034.6, 247.158, 180.926, 40.5516, 495.354, 2001.46, 1, 800
1, 13, 85996.3, 235.958, 164.605, 43.4846, 506.972, 2052.66, 0.9875, 800
1, 14, 85960.4, 224.671, 151.881, 31.536, 527.76, 2103.74, 0.9, 800
1, 15, 85928.8, 211.371, 144.487, 23.7637, 537.063, 2154.53, 0.9375, 800
1, 16, 85899.8, 198.105, 128.758, 25.7486, 542.701, 2204.91, 0.9875, 800
