Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86728.6, 214.111, 355.52, 127.509, 92, 1482.3, 0.825, 800
0, 2, 86711.8, 188.1, 320.102, 88.2476, 168.429, 1523.37, 0.875, 800
0, 3, 86697.5, 164.689, 279.571, 65.2302, 228.398, 1564.57, 0.925, 800
0, 4, 86685.5, 143.747, 240.658, 48.4522, 276.084, 1605.51, 0.925, 800
0, 5, 86675.5, 125.054, 206.593, 26.6162, 320.364, 1645.88, 0.925, 800
0, 6, 86667.4, 108.155, 175.344, 21.2183, 342.48, 1685.42, 0.9625, 800
0, 7, 86660.5, 93.3599, 147.961, 15.1919, 359.018, 1723.92, 0.9, 800
0, 8, 86654.9, 80.3616, 125.463, 12.7084, 365.373, 1761.22, 0.8875, 800
0, 9, 86650.1, 69.094, 106.752, 8.62236, 368.275, 1797.19, 0.85, 800
0, 10, 86646.1, 59.2869, 86.7997, 10.1521, 365.97, 1831.74, 0.9875, 800
0, 11, 86642.7, 50.8005, 79.8999, 9.98418, 351.829, 1864.8, 0.825, 800
0, 12, 86639.6, 43.7655, 66.3048, 8.31905, 345.699, 1896.35, 0.8625, 800
0, 13, 86637, 37.6069, 53.696, 5.35076, 340.006, 1926.38, 0.9625, 800
0, 14, 86634.9, 32.1383, 39.1255, 3.22498, 335.72, 1954.88, 0.9625, 800
0, 15, 86633.4, 27.183, 33.8302, 2.92292, 320.74, 1981.88, 0.9375, 800
0, 16, 86632.2, 23.0241, 29.2193, 2.34512, 305.83, 2007.42, 0.95, 800
0, 17, 86631.1, 19.5166, 25.3556, 3.55905, 288.985, 2031.52, 0.9875, 800
0, 18, 86630.1, 16.6184, 23.2768, 2.47583, 273.343, 2054.23, 0.9625, 800
0, 19, 86629.2, 14.19, 18.9408, 2.29609, 259.818, 2075.59, 0.975, 800
0, 20, 86628.4, 12.0903, 17.5745, 1.98349, 244.26, 2095.67, 1, 800
0, 21, 86627.7, 10.3521, 14.0118, 0.567224, 232.813, 2114.51, 0.7625, 800
0, 22, 86627.2, 8.78847, 9.46023, 1.14783, 221.183, 2132.18, 0.9875, 800
