S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity
86597.3, 290.72, 384.033, 107.657, 96.9286, 1523.37, 491.69, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86528.9, 300.921, 382.303, 96.4105, 126.005, 1565.41, 478.714, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86462.5, 307.226, 387.125, 87.5793, 147.005, 1608.61, 474.704, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86396.6, 311.662, 387.484, 78.7572, 172.504, 1653.01, 466.242, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86331.9, 313.987, 386.44, 67.8314, 201.183, 1698.64, 454.271, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86269, 314.14, 388.795, 59.8255, 222.812, 1745.46, 448.621, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86206.8, 313.434, 391.004, 65.4006, 229.897, 1793.42, 456.404, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86143.7, 313.902, 394.956, 59.5352, 245.476, 1842.44, 454.491, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86080.8, 313.965, 398.691, 55.1168, 258.942, 1892.44, 453.807, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86018.1, 313.875, 398.168, 55.0178, 271.446, 1943.35, 453.186, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85955.6, 313.672, 396.67, 60.9204, 278.057, 1995.11, 457.59, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85892.4, 314.071, 402.25, 58.3893, 285.196, 2047.65, 460.64, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85828.9, 314.765, 405.488, 57.0629, 292.825, 2100.93, 462.551, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85765.2, 315.536, 403.592, 59.8729, 300.909, 2154.88, 463.465, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85701.4, 316.232, 402.939, 58.5284, 311.415, 2209.48, 461.467, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85637.9, 316.466, 401.43, 59.3217, 320.171, 2264.69, 460.752, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85574.6, 316.508, 406.062, 55.0724, 327.302, 2320.47, 461.134, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85511.2, 316.547, 404.368, 53.1292, 337.923, 2376.78, 457.498, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85448.5, 316.033, 407.802, 53.3271, 340.786, 2433.6, 461.129, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85385.2, 316.073, 410.917, 59.48, 337.444, 2490.88, 470.397, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85320.7, 317.329, 407.816, 58.1958, 347.341, 2548.58, 466.012, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85256.9, 317.684, 408.113, 52.0786, 358.531, 2606.68, 460.191, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85193.9, 317.124, 408.438, 49.4198, 365.921, 2665.16, 457.857, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85131.3, 316.31, 408.661, 50.9172, 368.784, 2724, 459.578, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85068.5, 315.848, 406.754, 52.2589, 373.442, 2783.17, 459.013, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85005.9, 315.355, 405.919, 56.477, 373.768, 2842.63, 462.396, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84942.8, 315.376, 408.075, 56.3642, 375.07, 2902.36, 464.439, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84879.4, 315.625, 410.079, 51.2608, 381.28, 2962.32, 461.34, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84816.6, 315.354, 410.975, 51.5368, 383.045, 3022.51, 462.512, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 384.52, 137.509, 53, 1482.3, 522.029, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86596.7, 291.276, 381.319, 115.086, 92.2143, 1523.37, 496.405, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86527.7, 302.021, 385.861, 90.3418, 128.628, 1565.41, 476.202, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86461.6, 307.756, 386.582, 84.0101, 151.44, 1608.61, 470.592, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86396.3, 311.515, 382.055, 81.4747, 175.623, 1653.05, 463.53, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86332, 313.493, 387.377, 76.346, 192.078, 1698.7, 463.723, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86267.7, 315.055, 388.597, 71.7023, 211.358, 1745.54, 460.299, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86204, 315.782, 396.947, 72.484, 217.261, 1793.52, 469.431, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86139.1, 317.581, 400.803, 67.2535, 232.743, 1842.57, 468.057, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86074.3, 318.78, 404.636, 66.5045, 243.118, 1892.62, 471.14, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86009.2, 320.117, 411.363, 64.881, 250.753, 1943.64, 476.244, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85943.5, 321.843, 408.796, 61.4537, 268.842, 1995.57, 470.25, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85878.6, 322.345, 415.654, 62.3747, 272.639, 2048.36, 478.029, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85812.7, 323.771, 416.093, 63.2601, 282.165, 2101.98, 479.353, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85746.7, 325.044, 416.7, 65.1678, 290.01, 2156.38, 481.868, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85680.4, 326.357, 415.442, 63.0156, 303.295, 2211.51, 478.457, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85614.6, 326.887, 417.457, 57.0959, 316.631, 2267.35, 474.553, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85549.4, 326.724, 413.403, 55.6308, 331.015, 2323.86, 469.034, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85485, 325.786, 415.616, 59.2606, 333.371, 2381.01, 474.876, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85419.8, 325.789, 418.539, 57.5749, 339.558, 2438.74, 476.114, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85354.5, 325.912, 423.254, 60.0098, 339.304, 2497, 483.264, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85288.3, 326.939, 421.649, 62.2781, 345.068, 2555.76, 483.927, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85222.1, 327.801, 416.303, 62.446, 356.421, 2614.97, 478.749, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85156.6, 327.73, 417.459, 58.6536, 364.962, 2674.63, 476.113, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85091.5, 327.263, 421.523, 56.1278, 368.893, 2734.7, 477.65, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85026.2, 327.049, 427.231, 53.7545, 370.544, 2795.17, 480.985, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84960.6, 327.284, 426.501, 52.5378, 377.076, 2856, 479.039, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84895.3, 327.155, 420.856, 56.4222, 383.142, 2917.15, 477.279, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84830.2, 326.762, 422.597, 57.0213, 384.775, 2978.61, 479.618, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84764.9, 326.717, 423.158, 53.5541, 391.291, 3040.35, 476.712, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 385.52, 138.509, 51, 1482.3, 524.029, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86596.5, 291.554, 383.248, 107.014, 98.3571, 1523.37, 490.262, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86528.3, 301.39, 381.69, 87.8636, 135.332, 1565.41, 469.554, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86463.1, 306.328, 384.621, 76.671, 160.665, 1608.62, 461.292, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86399.1, 309.083, 384.034, 64.5742, 190.189, 1653.04, 448.608, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86336.9, 309.48, 379.875, 64.5067, 210.604, 1698.67, 444.381, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86275.3, 309.168, 380.068, 56.4679, 233.561, 1745.46, 436.536, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86214.8, 307.787, 377.204, 60.9846, 245.878, 1793.32, 438.188, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86154.2, 306.869, 377.351, 57.0957, 262.315, 1842.18, 434.447, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86094.1, 305.575, 375.359, 61.4296, 271.578, 1891.95, 436.789, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86033.7, 304.821, 376.328, 57.3763, 285.18, 1942.55, 433.704, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85973.9, 303.749, 374.122, 56.5672, 297.81, 1993.9, 430.69, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85914.4, 302.435, 370.924, 56.7517, 309.538, 2045.93, 427.676, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85855.4, 300.926, 372.771, 51.844, 320.428, 2098.59, 424.615, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85796.9, 299.257, 377.274, 48.1965, 326.54, 2151.81, 425.47, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85738.3, 297.999, 374.222, 47.7093, 336.216, 2205.52, 421.931, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85680.3, 296.466, 375.211, 50.1814, 338.201, 2259.68, 425.393, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85621.8, 295.677, 376.916, 50.385, 341.043, 2314.22, 427.301, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85563, 295.267, 379.388, 48.5267, 344.683, 2369.1, 427.915, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85504.3, 294.984, 379.626, 51.7765, 345.063, 2424.29, 431.403, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85445.1, 295.195, 380.808, 47.7772, 351.416, 2479.75, 428.585, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85386.3, 294.937, 378.935, 47.0763, 357.314, 2535.46, 426.011, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85327.9, 294.337, 388.159, 43.4099, 354.792, 2591.42, 431.569, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85268.8, 294.579, 385.641, 50.9695, 352.45, 2647.58, 436.61, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85209, 295.421, 384.336, 50.0035, 357.275, 2703.95, 434.339, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85149.6, 295.742, 384.242, 52.1571, 357.755, 2760.49, 436.399, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85090, 296.24, 385.2, 49.1761, 362.201, 2817.22, 434.376, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85030.6, 296.319, 386.16, 47.4379, 365.33, 2874.11, 433.597, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84971.5, 296.235, 383.061, 49.8287, 368.235, 2931.18, 432.89, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84912.4, 296.03, 381.173, 52.0436, 369.932, 2988.4, 433.216, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 387.52, 139.509, 48, 1482.3, 527.029, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86596, 291.972, 384.105, 112.943, 91.5714, 1523.37, 497.047, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86527, 302.666, 382.545, 101.394, 121.031, 1565.41, 483.938, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86459.7, 309.346, 384.593, 84.3113, 153.386, 1608.62, 468.905, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86394.7, 312.551, 386.431, 78.8499, 174.429, 1653.07, 465.281, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86330.1, 314.564, 391.586, 70.9708, 193.97, 1698.77, 462.557, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86266, 315.748, 395.654, 63.7753, 213.115, 1745.66, 459.43, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86202.4, 316.215, 396.598, 69.1648, 221.893, 1793.7, 465.763, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86138, 317.418, 397.54, 62.1974, 242.043, 1842.82, 459.737, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86074.4, 317.499, 399.583, 66.7998, 248.754, 1892.95, 466.382, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86010, 318.435, 407.491, 58.0784, 261.986, 1944.03, 465.569, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85945.7, 319.024, 404.965, 55.0361, 279.273, 1996, 460.001, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85882.2, 318.678, 405.703, 56.2463, 288.325, 2048.8, 461.949, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85818.6, 318.624, 408.339, 58.3494, 293.73, 2102.39, 466.688, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85754.3, 319.185, 409.779, 59.299, 300.749, 2156.71, 469.078, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85689.7, 319.916, 416.195, 61.2145, 301.267, 2211.7, 477.41, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85624, 321.597, 416.255, 59.037, 311.748, 2267.32, 475.292, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85558.7, 322.601, 417.546, 50.1159, 327.481, 2323.53, 467.662, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85494.5, 322.307, 415.886, 53.8923, 333.089, 2380.33, 469.778, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85430, 322.313, 419.302, 55.3812, 335.297, 2437.68, 474.684, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85364.9, 322.942, 419.476, 55.7642, 341.347, 2495.53, 475.24, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85299.8, 323.472, 420.725, 56.1576, 345.965, 2553.86, 476.883, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85234.5, 324.072, 420.96, 54.5547, 353.253, 2612.63, 475.514, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85169.5, 324.314, 423.261, 50.1022, 361.021, 2671.83, 473.363, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85104.8, 324.164, 421.432, 54.9823, 363.234, 2731.43, 476.415, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85039.7, 324.412, 423.713, 58.5048, 362.289, 2791.41, 482.218, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84973.9, 325.352, 426.865, 56.7906, 365.411, 2851.73, 483.656, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84907.9, 326.25, 424.924, 54.2553, 374.31, 2912.38, 479.18, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84842.6, 326.307, 426.248, 49.9549, 381.574, 2973.34, 476.202, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84777.7, 325.896, 423.484, 49.9651, 388.318, 3034.61, 473.449, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 388.52, 134.509, 52, 1482.3, 523.029, 7, 89000, 2, 0.00637, 500, 0.7, 0.6
