S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity
86118.4, 142.098, 44.7715, 64.738, 510.107, 2119.92, 109.51, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86103.2, 128.816, 44.4155, 60.6915, 498.671, 2164.18, 105.107, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86088.7, 117.579, 42.8193, 57.5433, 486.052, 2207.3, 100.363, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86074.8, 107.932, 38.1124, 48.5973, 481.334, 2249.19, 86.7097, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86062.9, 98.3255, 34.5487, 47.5538, 466.953, 2289.77, 82.1025, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86051.5, 90.0023, 33.0474, 37.8557, 458.599, 2328.98, 70.9031, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86041.7, 81.7953, 30.4869, 31.3521, 447.842, 2366.81, 61.8391, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86033.2, 73.9767, 28.9452, 30.8359, 429.853, 2403.21, 59.7811, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86024.9, 67.4369, 24.3572, 29.9491, 415.149, 2438.18, 54.3063, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86017.4, 61.4482, 20.9662, 34.9485, 393.496, 2471.72, 55.9147, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86009.7, 56.8787, 18.6975, 34.5129, 376.389, 2503.82, 53.2104, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86002.4, 52.849, 18.4996, 27.2858, 364.504, 2534.5, 45.7854, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85996, 48.5997, 17.2352, 21.8497, 352.468, 2563.81, 39.0848, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85990.6, 44.2748, 12.9761, 16.0369, 344.292, 2591.78, 29.013, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85986.6, 39.4244, 12.9347, 17.8609, 324.7, 2618.44, 30.7956, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85982.4, 35.79, 12.7993, 17.6815, 307.507, 2643.84, 30.4808, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 55.5029, 442.526, 77, 1482.3, 498.029, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86600.1, 287.937, 54.0047, 424.114, 110.5, 1523.37, 478.119, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86533.6, 296.811, 55.906, 367.649, 180.607, 1565.41, 423.555, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86474.8, 296.28, 52.8489, 340.814, 226.707, 1608.57, 393.663, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86420.1, 291.666, 52.9996, 289.801, 292.513, 1652.88, 342.8, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86372.6, 280.885, 55.0472, 236.601, 356.619, 1698.26, 291.648, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86332.2, 265.142, 54.733, 202.26, 401.147, 1744.56, 256.993, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86296.5, 247.726, 53.1263, 176.538, 434.493, 1791.57, 229.664, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86264.7, 229.993, 50.2861, 168.519, 447.458, 1839.01, 218.805, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86234.4, 214.292, 48.2941, 138.881, 477.497, 1886.6, 187.175, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86208.5, 197.342, 41.1304, 138.533, 480.39, 1934.08, 179.664, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86183.7, 182.735, 40.1393, 113.16, 499.076, 1981.23, 153.299, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86162.5, 167.395, 37.9269, 98.9689, 505.428, 2027.83, 136.896, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86143.5, 152.849, 38.5657, 84.0308, 507.326, 2073.71, 122.597, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86126.6, 139.231, 37.868, 71.5413, 506.088, 2118.7, 109.409, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86111.4, 126.51, 33.9478, 65.4928, 499.939, 2162.66, 99.4405, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86097.7, 114.953, 31.0531, 63.5865, 487.229, 2205.48, 94.6396, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86084.6, 105.041, 29.1341, 52.736, 481.427, 2247.04, 81.8702, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86073.3, 95.3455, 26.1539, 51.8766, 466.04, 2287.27, 78.0305, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86062.5, 87.0571, 24.1927, 39.3333, 460.751, 2326.14, 63.526, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.8, 78.4213, 22.2058, 37.1941, 444.84, 2363.58, 59.3998, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86045.5, 70.9418, 19.1881, 33.6532, 431.066, 2399.6, 52.8413, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86038.3, 64.0516, 19.2363, 25.0189, 419.276, 2434.17, 44.2552, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86032.1, 57.3531, 19.1434, 23.7611, 400.327, 2467.28, 42.9045, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86026.2, 51.8073, 14.923, 18.3874, 389.732, 2498.94, 33.3105, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86021.6, 46.0455, 10.8932, 17.3994, 374.894, 2529.15, 28.2926, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86017.7, 40.7429, 10.0361, 17.4447, 356.116, 2557.95, 27.4808, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86013.9, 36.3886, 10.1341, 17.5324, 336.679, 2585.35, 27.6665, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86010.1, 32.9306, 9.13797, 18.83, 317.631, 2611.38, 27.968, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86006.2, 30.2057, 8.14387, 15.4126, 303.943, 2636.06, 23.5564, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 55.5029, 457.526, 62, 1482.3, 513.029, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86598, 290.024, 57.0047, 415.043, 116.571, 1523.37, 472.047, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86532.4, 297.635, 57.7335, 355.601, 191.245, 1565.41, 413.335, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86475, 295.518, 58.5623, 318.775, 243.585, 1608.6, 377.338, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86422.6, 288.791, 60.2897, 252.199, 323.186, 1652.95, 312.489, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86379.2, 274.381, 60.7591, 239.167, 348.101, 1698.35, 299.926, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86337.7, 261.09, 56.9068, 196.472, 403.237, 1744.64, 253.379, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86302.5, 243.986, 57.0638, 165.435, 439.434, 1791.54, 222.499, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86271.7, 226.011, 54.8675, 137.535, 471.046, 1838.82, 192.403, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86245.1, 207.452, 51.4686, 133.393, 476.4, 1886.21, 184.862, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86219.5, 191.553, 47.9414, 120.207, 487.371, 1933.45, 168.148, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86196.2, 176.513, 47.348, 115.1, 484.559, 1980.27, 162.448, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86173.7, 163.686, 47.4963, 84.6511, 503.948, 2026.48, 132.147, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86155.5, 149.228, 45.3774, 72.0681, 505.951, 2071.92, 117.446, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86139.2, 135.624, 40.1207, 61.7814, 506.812, 2116.45, 101.902, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86125.1, 122.589, 37.9675, 51.7808, 502.611, 2159.93, 89.7482, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86112.7, 110.478, 34.7073, 54.1481, 485.71, 2202.24, 88.8554, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86100.4, 100.664, 34.4377, 50.1664, 471.017, 2243.28, 84.6042, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86088.7, 92.2239, 28.9912, 39.7027, 467.373, 2282.97, 68.6939, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86079.3, 83.2715, 27.7649, 38.4671, 449.989, 2321.26, 66.2319, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86070.1, 75.7684, 27.4471, 39.7083, 428.847, 2358.13, 67.1554, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86060.8, 69.8925, 26.002, 35.5103, 414.215, 2393.56, 61.5123, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86052.3, 64.4113, 24.5425, 33.5545, 397.628, 2427.54, 58.097, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86044.3, 59.5537, 19.0777, 27.7518, 389.226, 2460.09, 46.8295, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86037.8, 54.1107, 16.9061, 25.4892, 374.424, 2491.24, 42.3953, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86032, 49.1435, 14.7807, 22.4085, 360.68, 2521.01, 37.1892, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86026.8, 44.4504, 10.7078, 18.6537, 349.917, 2549.43, 29.3615, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86022.8, 39.6147, 9.832, 19.3224, 331.923, 2576.52, 29.1544, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86018.8, 35.7173, 8.922, 12.0728, 322.214, 2602.31, 20.9948, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86015.9, 31.4727, 7.99906, 11.6396, 306.199, 2626.83, 19.6387, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 57.5029, 414.526, 103, 1482.3, 472.029, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86603.7, 284.32, 55.8619, 345.114, 187.643, 1523.37, 400.976, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86548, 283.196, 57.5582, 287.641, 258.24, 1565.41, 345.199, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86500, 274.513, 55.1108, 242.07, 319.794, 1608.52, 297.181, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86458.7, 260.872, 53.6646, 226.192, 347.952, 1652.59, 279.856, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86419.9, 247.535, 54.0488, 188.992, 392.098, 1697.43, 243.041, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86386.2, 231.742, 54.1389, 169.049, 416.091, 1742.8, 223.188, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86355.2, 216.341, 51.9067, 143.688, 444.37, 1788.46, 195.594, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86328.1, 200.185, 52.5259, 118.366, 466.629, 1834.17, 170.892, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86304.4, 183.828, 49.7777, 87.9444, 494.299, 1879.71, 137.722, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86285.4, 166.141, 47.8987, 92.7517, 482.992, 1924.85, 140.65, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86265.9, 152.393, 43.8002, 82.0319, 486.492, 1969.4, 125.832, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86248.5, 139.338, 42.7195, 73.6032, 482.743, 2013.14, 116.323, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86232.4, 127.574, 42.4549, 70.4267, 471.261, 2055.93, 112.882, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86216.7, 117.684, 38.9739, 60.3596, 468.6, 2097.65, 99.3335, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86203, 107.894, 32.5437, 53.2313, 465.128, 2138.22, 85.775, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86191.1, 98.1835, 31.377, 44.85, 456.905, 2177.57, 76.227, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86180.6, 89.0927, 29.0995, 43.3194, 442.269, 2215.65, 72.4189, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86170.6, 81.292, 23.8028, 38.2619, 433.678, 2252.41, 62.0647, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86162, 73.6181, 20.7284, 28.1615, 427.701, 2287.82, 48.8899, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86155.2, 65.656, 19.7202, 25.4012, 412.151, 2321.86, 45.1214, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86149, 58.7647, 18.6247, 32.4049, 386.712, 2354.53, 51.0296, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86141.9, 54.0682, 17.4697, 25.6679, 375.089, 2385.79, 43.1376, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86135.9, 49.2192, 13.3032, 24.5668, 361.297, 2415.67, 37.87, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86130.7, 44.6112, 13.3374, 26.6714, 340.49, 2444.18, 40.0088, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86125.2, 41.2203, 12.2769, 23.7964, 326.17, 2471.36, 36.0733, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86120.2, 37.9631, 10.2244, 21.5163, 312.872, 2497.23, 31.7407, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86115.8, 34.7581, 10.2533, 16.8127, 300.524, 2521.85, 27.0661, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86112.1, 31.5478, 10.2161, 17.8683, 283.058, 2545.25, 28.0844, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86108.2, 29.1201, 9.11736, 15.2706, 270.839, 2567.47, 24.3879, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 54.5029, 458.526, 62, 1482.3, 513.029, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86598, 290.024, 50.0762, 417.971, 120.571, 1523.37, 468.047, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86532.9, 297.079, 49.2998, 377.321, 177.959, 1565.41, 426.62, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86473.7, 296.919, 50.7199, 322.843, 247.248, 1608.6, 373.563, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86421.8, 289.387, 50.0355, 276.228, 309.587, 1652.94, 326.264, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86376.6, 276.768, 52.2493, 236.587, 359.474, 1698.36, 288.837, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86336.5, 261.461, 54.0525, 195.507, 407.797, 1744.67, 249.559, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86301.9, 243.753, 54.4209, 165.605, 442.669, 1791.62, 220.026, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86271.5, 225.482, 54.4087, 140.652, 469.05, 1838.96, 195.06, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86244.4, 207.397, 55.032, 133.192, 473.546, 1886.39, 188.224, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86218.4, 191.974, 54.2491, 109.009, 492.721, 1933.66, 163.259, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86195.8, 176.173, 53.2136, 93.7784, 500.527, 1980.52, 146.992, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86175.5, 161.276, 43.9361, 101.791, 490.775, 2026.77, 145.727, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86155.3, 149.178, 39.0233, 90.5499, 493.72, 2072.23, 129.573, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86137.4, 137.261, 35.2195, 69.9341, 503.454, 2116.75, 105.154, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86122.8, 124.348, 34.4491, 68.6458, 489.493, 2160.23, 103.095, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86108.6, 113.73, 29.4754, 61.1251, 484.529, 2202.55, 90.6005, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86096.1, 103.506, 26.6446, 56.2304, 473.92, 2243.63, 82.875, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86084.6, 94.2581, 21.8115, 42.8451, 473.069, 2283.41, 64.6566, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86075.7, 84.3405, 20.1387, 38.7512, 459.278, 2321.81, 58.8899, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86067.5, 75.6089, 20.3871, 33.1645, 444.472, 2358.83, 53.5516, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86060.1, 67.8852, 19.443, 26.4052, 431.724, 2394.4, 45.8482, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.8, 60.6416, 16.4119, 20.7385, 419.887, 2428.51, 37.1504, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86048.7, 53.6448, 15.4525, 15.1727, 405.895, 2461.16, 30.6251, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86044.4, 47.1458, 15.4216, 15.745, 384.902, 2492.34, 31.1666, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86040.1, 42.0211, 14.263, 16.1066, 365.409, 2522.06, 30.3696, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86035.9, 37.8111, 13.0846, 15.5199, 347.309, 2550.33, 28.6045, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86032, 34.1992, 12.9062, 19.2173, 324.501, 2577.18, 32.1236, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86027.6, 31.7954, 10.6684, 20.0005, 307.322, 2602.65, 30.6689, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86023.3, 29.6712, 10.5422, 15.2951, 294.371, 2626.79, 25.8373, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 57.5029, 450.526, 67, 1482.3, 508.029, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86598.7, 289.329, 58.8619, 380.543, 149.214, 1523.37, 439.405, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86537.6, 292.541, 57.444, 366.44, 180.556, 1565.41, 423.884, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86478.7, 292.913, 54.1917, 322.923, 242.659, 1608.59, 377.115, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86426.4, 286.677, 53.1791, 293.582, 287.326, 1652.86, 346.761, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86378.3, 277.447, 55.1142, 238.213, 352.803, 1698.15, 293.328, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86337.6, 262.627, 51.7264, 242.139, 361.603, 1744.3, 293.865, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86296.9, 250.826, 52.2842, 192.116, 416.774, 1791.12, 244.4, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86263, 234.515, 46.5661, 193.542, 424.005, 1838.35, 240.108, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86229.8, 220.858, 46.9303, 155.93, 460.719, 1885.78, 202.861, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86201.7, 204.765, 47.9953, 130.547, 481.81, 1933.18, 178.542, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86177, 188.516, 48.6623, 117.08, 488.395, 1980.35, 165.742, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86154.1, 173.739, 47.9568, 97.6499, 499.51, 2027.07, 145.607, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86133.9, 159.127, 44.0061, 85.9479, 503.83, 2073.15, 129.954, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86116, 145.269, 37.0453, 88.4517, 494.843, 2118.42, 125.497, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86098.6, 133.562, 36.3046, 70.282, 498.497, 2162.73, 106.587, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86083.9, 121.58, 34.3827, 61.3031, 492.89, 2205.95, 95.6857, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86070.7, 110.486, 33.3584, 58.8087, 478.683, 2248, 92.167, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86057.9, 101.122, 30.1853, 43.4955, 478.492, 2288.77, 73.6808, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86047.8, 91.0753, 30.0517, 41.5906, 461.314, 2328.21, 71.6422, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86037.9, 82.7553, 26.7266, 39.0134, 447.363, 2366.28, 65.74, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86028.8, 75.2831, 26.4727, 37.1226, 429.408, 2402.93, 63.5953, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86020, 69.0082, 24.0874, 33.022, 415.736, 2438.14, 57.1094, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86012.1, 63.0919, 20.7471, 28.0848, 404.041, 2471.92, 48.8318, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86005.4, 57.2153, 17.527, 26.4353, 389.181, 2504.27, 43.9622, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85999.3, 51.8413, 15.4194, 25.8458, 372.382, 2535.21, 41.2651, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
