Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86744.5, 244.114, 227.84, 341.76, 0, 1441.8, 1, 0
0, 1, 86665.2, 274.601, 229.095, 232.642, 116, 1482.49, 0.08, 500
0, 2, 86600.9, 283.913, 226.699, 171.977, 192.714, 1523.75, 0.38, 500
0, 3, 86545.5, 282.549, 222.219, 122.762, 260.949, 1565.99, 0.6, 500
0, 4, 86497.6, 273.963, 216.95, 107.9, 294.31, 1609.28, 0.62, 500
0, 5, 86452.5, 264.273, 216.371, 97.068, 316.288, 1653.5, 0.54, 500
0, 6, 86409, 254.913, 204.058, 87.8473, 345.696, 1698.48, 0.66, 500
0, 7, 86368.5, 244.417, 192.875, 77.162, 373.003, 1744.02, 0.7, 500
0, 8, 86331.1, 232.97, 176.652, 71.9806, 397.36, 1789.96, 0.8, 500
0, 9, 86296.6, 220.83, 165.671, 70.7955, 409.977, 1836.1, 0.8, 500
0, 10, 86263.9, 209.419, 154.504, 66.2382, 423.693, 1882.27, 0.68, 500
0, 11, 86233.3, 198.1, 147.222, 66.6372, 426.429, 1928.3, 0.82, 500
0, 12, 86203.7, 188.082, 141.554, 57.6494, 434.97, 1974.04, 0.7, 500
0, 13, 86176.1, 178.029, 130.489, 58.1014, 437.901, 2019.34, 0.86, 500
0, 14, 86150.1, 168.51, 121.411, 59.3147, 436.622, 2064.09, 0.88, 500
0, 15, 86125.1, 159.799, 119.219, 50.2991, 437.435, 2108.18, 0.7, 500
0, 16, 86101.6, 151.274, 111.488, 47.8822, 436.19, 2151.54, 0.86, 500
0, 17, 86079.6, 143.045, 96.6262, 37.6149, 449.033, 2194.08, 0.76, 500
0, 18, 86061.1, 132.984, 85.1679, 44.0935, 440.959, 2235.74, 1, 500
0, 19, 86043.2, 124.243, 77.7232, 40.902, 437.462, 2276.47, 0.84, 500
0, 20, 86026.8, 115.778, 71.111, 37.8896, 432.215, 2316.19, 0.86, 500
0, 21, 86011.8, 107.674, 63.2939, 30.0766, 432.342, 2354.85, 0.88, 500
0, 22, 85998.9, 99.0298, 56.3868, 30.8491, 422.461, 2392.4, 0.66, 500
0, 23, 85986.8, 91.2659, 50.2816, 23.5292, 419.285, 2428.81, 0.9, 500
0, 24, 85976.6, 83.2001, 42.9913, 19.8004, 413.336, 2464.03, 0.9, 500
0, 25, 85968, 75.2256, 40.5765, 17.3701, 400.812, 2498.04, 0.74, 500
0, 26, 85960, 68.1766, 35.6962, 18.1565, 387.183, 2530.8, 0.86, 500
0, 27, 85952.6, 61.9717, 32.6006, 15.0408, 375.527, 2562.31, 0.92, 500
0, 28, 85946, 56.1502, 32.2297, 12.403, 360.703, 2592.53, 0.96, 500
0, 29, 85939.8, 51.0775, 26.4196, 14.2551, 346.939, 2621.49, 0.86, 500
0, 30, 85934.2, 46.4729, 22.6187, 13.3662, 334.158, 2649.17, 0.84, 500
1, 0, 86744.5, 244.114, 227.84, 341.76, 0, 1441.8, 1, 0
1, 1, 86665.2, 274.601, 228.095, 253.642, 96, 1482.49, 0.14, 500
1, 2, 86598.2, 286.695, 227.77, 180.477, 183.143, 1523.75, 0.26, 500
1, 3, 86541.4, 286.103, 226.437, 142.989, 237.061, 1565.99, 0.4, 500
1, 4, 86490.1, 280.2, 215.151, 121.108, 284.128, 1609.32, 0.72, 500
1, 5, 86443.4, 270.842, 209.199, 121.081, 301.833, 1653.63, 0.94, 500
1, 6, 86397.6, 262.501, 204.923, 99.9338, 336.274, 1698.78, 0.54, 500
1, 7, 86355.3, 252.278, 198.286, 79.2958, 370.254, 1744.57, 0.74, 500
1, 8, 86316.8, 240.299, 185.305, 74.9052, 391.808, 1790.85, 0.64, 500
1, 9, 86280.8, 228.291, 170.293, 65.3907, 417.821, 1837.42, 0.72, 500
1, 10, 86248.1, 215.274, 162.393, 63.1149, 426.977, 1884.1, 0.84, 500
1, 11, 86216.9, 203.438, 148.015, 59.4395, 441.479, 1930.71, 0.72, 500
1, 12, 86188.2, 191.46, 140.717, 49.6064, 452.944, 1977.06, 0.76, 500
1, 13, 86161.9, 179.498, 133.983, 49.0383, 452.591, 2023.01, 0.84, 500
1, 14, 86136.6, 168.911, 127.773, 43.0754, 455.263, 2068.41, 0.86, 500
1, 15, 86112.9, 158.75, 117.159, 42.2679, 455.744, 2113.13, 0.88, 500
1, 16, 86090.9, 149.037, 112.49, 42.2987, 448.191, 2157.07, 0.96, 500
1, 17, 86069.5, 140.619, 107.378, 30.1618, 452.178, 2200.14, 0.78, 500
1, 18, 86050.5, 131.497, 100.958, 30.8817, 443.879, 2242.26, 0.62, 500
1, 19, 86032.3, 123.408, 90.2665, 24.4555, 446.174, 2283.39, 0.76, 500
1, 20, 86016.5, 114.569, 87.6915, 19.5176, 438.304, 2323.45, 0.84, 500
1, 21, 86001.7, 106.457, 85.5933, 21.8717, 421.997, 2362.42, 0.76, 500
1, 22, 85986.8, 100.001, 78.996, 20.0843, 413.854, 2400.23, 0.84, 500
1, 23, 85973.2, 93.6755, 72.3535, 17.6498, 406.293, 2436.87, 0.9, 500
1, 24, 85960.7, 87.3608, 65.6794, 18.6301, 395.272, 2472.32, 0.88, 500
1, 25, 85949.1, 81.5215, 56.9769, 19.7827, 386.038, 2506.58, 0.9, 500
