S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity
86669.4, 273.317, 53.5029, 472.526, 49, 1482.3, 526.029, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86596.2, 291.833, 53.1476, 445.971, 89.5, 1523.37, 499.119, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86526.8, 302.843, 48.188, 431.646, 125.107, 1565.41, 479.834, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86460.2, 308.917, 44.8029, 411.326, 166.171, 1608.62, 456.129, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86396.9, 310.436, 41.781, 401.551, 196.302, 1653.07, 443.332, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86335.4, 309.829, 39.0054, 385.747, 231.28, 1698.76, 424.752, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86276.5, 306.725, 38.4158, 372.963, 259.76, 1745.62, 411.379, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86219.5, 302.35, 35.8064, 366.533, 282.206, 1793.56, 402.34, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86163.9, 297.562, 36.2958, 356.775, 303.048, 1842.45, 393.071, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86109.5, 292.413, 34.6545, 346.852, 324.402, 1892.18, 381.507, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86056.8, 286.661, 36.0274, 341.712, 336.23, 1942.6, 377.739, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86004.6, 281.507, 33.1872, 336.903, 350.214, 1993.6, 370.09, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85953.5, 276.296, 32.4469, 328.509, 364.199, 2045.05, 360.956, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85903.7, 270.837, 32.6552, 324.778, 371.184, 2096.84, 357.433, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85854.4, 265.955, 35.7394, 312.33, 382.671, 2148.89, 348.07, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85806.4, 260.731, 36.5057, 307.893, 387.338, 2201.08, 344.398, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85759, 256.019, 36.1127, 303.832, 391.671, 2253.35, 339.945, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85712.2, 251.61, 31.6536, 296.213, 402.694, 2305.61, 327.867, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85667.1, 246.396, 31.4249, 288.345, 408.93, 2357.79, 319.77, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85623.1, 241.088, 29.1082, 277.1, 419.721, 2409.84, 306.208, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85581.1, 234.954, 29.8508, 275.703, 416.741, 2461.69, 305.554, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85539.1, 229.937, 29.4177, 261.302, 426.974, 2513.29, 290.719, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85499.2, 223.866, 28.9151, 250.026, 433.476, 2564.55, 278.941, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85460.9, 217.374, 29.3271, 240.463, 436.513, 2615.44, 269.79, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85423.9, 210.908, 29.5798, 231.414, 438.334, 2665.89, 260.994, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85388.1, 204.513, 23.6851, 224.848, 443.024, 2715.84, 248.533, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85354, 197.674, 26.0836, 219.6, 437.379, 2765.24, 245.684, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85320.4, 191.799, 25.174, 211.496, 437.138, 2814.03, 236.67, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85288, 185.852, 25.2118, 204.913, 433.914, 2862.16, 230.125, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
85256.4, 180.185, 25.128, 206.729, 421.92, 2909.59, 231.857, 0, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 54.5029, 473.526, 47, 1482.3, 528.029, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86595.9, 292.111, 52.0762, 455.9, 80.6429, 1523.37, 507.976, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86525.3, 304.297, 47.1987, 431.916, 125.883, 1565.41, 479.114, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86458.8, 309.979, 46.9133, 413.838, 161.891, 1608.63, 460.751, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86394.8, 311.925, 42.7619, 401.074, 196.327, 1653.1, 443.836, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86333.3, 311.089, 41.946, 390.573, 224.304, 1698.83, 432.519, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86273.3, 308.809, 41.1716, 379.671, 251.282, 1745.74, 420.842, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86215, 305.325, 39.407, 368.137, 278.334, 1793.75, 407.544, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86158.6, 300.659, 34.6987, 358.8, 304.453, 1842.74, 393.499, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86104.2, 294.947, 33.2334, 348.29, 326.706, 1892.6, 381.523, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86051.5, 288.687, 33.7585, 339.502, 343.37, 1943.18, 373.261, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85999.9, 282.506, 33.1209, 331.216, 358.843, 1994.37, 364.337, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85949.6, 276.299, 32.4053, 313.409, 382.212, 2046.03, 345.814, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85901.9, 268.748, 31.6166, 308.756, 390.911, 2098.03, 340.373, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85855, 261.93, 30.7332, 305.077, 396.989, 2150.26, 335.81, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85808.7, 255.822, 29.7766, 295.433, 407.632, 2202.61, 325.21, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85763.9, 249.45, 31.7661, 280.379, 419.516, 2254.95, 312.145, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85721, 242.531, 30.4861, 280.253, 418.55, 2307.21, 310.739, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85678.2, 236.78, 32.1592, 273.89, 419.654, 2359.31, 306.049, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85636.1, 231.514, 28.5977, 272.947, 419.679, 2411.14, 301.545, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85594.7, 226.661, 29.1853, 264.123, 422.702, 2462.66, 293.309, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85554.4, 221.627, 30.6338, 251.056, 428.509, 2513.8, 281.69, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85515.7, 215.985, 27.8782, 245.016, 430.901, 2564.53, 272.895, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85478.2, 210.246, 27.2066, 236.393, 433.122, 2614.8, 263.599, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85442.1, 204.364, 29.4682, 229.352, 430.185, 2664.57, 258.82, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85406.6, 198.987, 25.4506, 224.755, 430.457, 2713.78, 250.206, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85372.3, 193.49, 25.6125, 209.519, 436.71, 2762.4, 235.131, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85340, 187.013, 24.6528, 198.381, 439.517, 2810.39, 223.034, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85309.5, 180.162, 24.6322, 191.874, 436.123, 2857.71, 216.506, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
85279.8, 173.777, 25.476, 188.598, 427.971, 2904.33, 214.074, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 50.5029, 474.526, 50, 1482.3, 525.029, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86596.3, 291.694, 47.3619, 449.828, 91.4286, 1523.37, 497.19, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86527.2, 302.464, 46.8128, 426.203, 131.898, 1565.41, 473.015, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86461.5, 307.667, 42.5183, 405.203, 174.477, 1608.62, 447.721, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86399.4, 308.27, 41.6346, 392.64, 205.014, 1653.06, 434.275, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86339.2, 306.842, 39.8261, 386.083, 229.37, 1698.73, 425.909, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86280.1, 304.499, 39.1182, 373.737, 256.987, 1745.53, 412.855, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86222.9, 300.776, 40.414, 363.851, 278.63, 1793.38, 404.265, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86167, 296.571, 35.5428, 348.002, 310.728, 1842.16, 383.545, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86114, 290.305, 33.9355, 345.527, 324.533, 1891.75, 379.463, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86061.5, 284.695, 33.3176, 342.102, 336.352, 1942.03, 375.419, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86009.6, 279.616, 28.6317, 333.911, 355.327, 1992.87, 362.542, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85959.6, 273.745, 27.1789, 326.391, 368.947, 2044.15, 353.57, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85910.8, 267.78, 28.7124, 319.351, 377.593, 2095.76, 348.064, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85862.8, 262.222, 25.0172, 308.741, 393.622, 2147.59, 333.758, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85816.8, 255.776, 27.4746, 301.888, 398.507, 2199.55, 329.363, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85771.4, 249.99, 28.6277, 296.364, 402.042, 2251.54, 324.992, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85726.7, 244.735, 26.5827, 290.194, 408.325, 2303.47, 316.776, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85683.1, 239.378, 26.5786, 274.518, 421.158, 2355.26, 301.097, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85641.7, 232.913, 27.4677, 265.997, 425.076, 2406.85, 293.465, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85601.4, 226.672, 25.164, 253.922, 434.713, 2458.18, 279.086, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85563, 219.684, 24.9, 244.586, 438.662, 2509.16, 269.486, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85526, 212.759, 27.5151, 238.658, 435.329, 2559.74, 266.174, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85489.5, 206.748, 27.8049, 224.908, 441.234, 2609.85, 252.713, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85454.8, 200.076, 24.9538, 221.058, 439.718, 2659.42, 246.012, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85421, 193.805, 26.1729, 211.282, 439.309, 2708.4, 237.454, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85388.5, 187.602, 24.1795, 205.075, 437.93, 2756.74, 229.254, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85357.1, 181.503, 23.2045, 198.195, 435.649, 2804.4, 221.4, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85326.7, 175.537, 22.1771, 192.709, 431.531, 2851.33, 214.886, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
85297.3, 169.86, 20.1037, 189.541, 425.708, 2897.5, 209.644, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 51.5029, 472.526, 51, 1482.3, 524.029, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86596.5, 291.554, 49.2905, 449.971, 89.3571, 1523.37, 499.262, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86527.1, 302.641, 48.6008, 434.31, 121.974, 1565.41, 482.911, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86460, 309.183, 47.1821, 412.763, 162.262, 1608.62, 459.946, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86396.2, 311.178, 43.9956, 398.933, 196.672, 1653.06, 442.929, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86334.7, 310.366, 42.0766, 386.45, 227.624, 1698.75, 428.527, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86275.4, 307.678, 40.2785, 375.712, 255.365, 1745.62, 415.991, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86217.7, 303.75, 38.555, 365.258, 281.125, 1793.57, 403.813, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86161.9, 298.884, 35.8761, 357.843, 303.044, 1842.49, 393.719, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86107.4, 293.559, 37.2912, 350.082, 319.398, 1892.26, 387.373, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.9, 288.388, 34.4987, 347.917, 332.584, 1942.75, 382.416, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86001, 283.533, 33.8023, 341.975, 345.828, 1993.82, 375.778, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85949.2, 278.7, 31.0585, 337.585, 358.126, 2045.36, 368.643, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85898.3, 273.818, 32.414, 326.637, 371.546, 2097.27, 359.051, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85848.8, 268.56, 33.5751, 315.593, 384.007, 2149.46, 349.168, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85800.7, 262.963, 33.5481, 309.392, 391.578, 2201.83, 342.94, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85753.5, 257.601, 33.411, 305.626, 395.608, 2254.29, 339.037, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85706.8, 252.748, 34.1766, 290.163, 409.35, 2306.77, 324.34, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85662.2, 246.818, 32.7903, 284.932, 414.111, 2359.17, 317.722, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85618.5, 241.141, 32.3845, 266.007, 430.531, 2411.45, 298.391, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85577.5, 233.92, 31.8942, 253.412, 439.779, 2463.51, 285.306, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85538.3, 226.327, 34.2944, 249.417, 436.366, 2515.31, 283.711, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85499.3, 220.015, 33.3713, 242.34, 438.197, 2566.74, 275.711, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85461.5, 213.85, 28.388, 241.633, 436.898, 2617.73, 270.021, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85424.5, 208.121, 28.6373, 232.866, 437.691, 2668.23, 261.504, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85388.6, 202.354, 26.7542, 228.695, 435.427, 2718.17, 255.449, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85353.6, 196.895, 25.8902, 223.783, 432.325, 2767.52, 249.673, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85319.4, 191.722, 22.9788, 213.24, 436.445, 2816.23, 236.218, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85287, 185.728, 23.1719, 208.518, 431.27, 2864.28, 231.69, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
85255.3, 180.3, 21.2313, 199.055, 432.465, 2911.63, 220.286, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 50.5029, 471.526, 53, 1482.3, 522.029, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86596.7, 291.276, 48.3619, 447.043, 93.2143, 1523.37, 495.405, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86527.9, 301.882, 47.733, 429.541, 127.556, 1565.41, 477.274, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86461.6, 307.794, 45.3611, 411.198, 165.445, 1608.61, 456.559, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86398.2, 309.597, 45.2769, 395.23, 198.627, 1653.04, 440.507, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86337.1, 308.768, 45.2348, 381.727, 228.44, 1698.7, 426.961, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86278, 306.184, 44.1791, 374.039, 252.123, 1745.51, 418.218, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86220, 302.865, 44.1471, 366.435, 273.114, 1793.39, 410.582, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86163.2, 299.115, 41.0511, 359.776, 294.606, 1842.23, 400.827, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86107.8, 294.728, 43.1011, 347.919, 314.563, 1891.9, 391.02, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.7, 289.827, 43.917, 348.118, 322.094, 1942.3, 392.035, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85999.6, 286.012, 42.5766, 344.422, 334.087, 1993.31, 386.998, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85946.2, 282.232, 42.2557, 332.302, 352.224, 2044.82, 374.558, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85894.5, 277.458, 39.8821, 320.368, 371.065, 2096.73, 360.25, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85844.8, 271.635, 37.5825, 311.427, 385.56, 2148.96, 349.01, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85796.7, 265.399, 39.3307, 297.076, 400.02, 2201.43, 336.407, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85750.4, 258.647, 34.8294, 294.628, 407.447, 2254.04, 329.458, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85705.1, 252.265, 36.5145, 285.14, 414.344, 2306.67, 321.655, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85660.8, 246.061, 33.9516, 276.181, 423.748, 2359.24, 310.132, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85618.2, 239.491, 33.4477, 261.744, 435.48, 2411.66, 295.192, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85577.6, 232.161, 33.8484, 259.157, 433.375, 2463.85, 293.005, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85537.4, 225.977, 33.0739, 259.435, 428.419, 2515.74, 292.509, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85497.2, 220.943, 34.231, 249.58, 430.818, 2567.23, 283.811, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85458.2, 215.703, 30.2048, 247.522, 430.045, 2618.28, 277.727, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85420.1, 210.659, 26.3614, 238.669, 435.328, 2668.83, 265.03, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85383.8, 204.866, 26.6916, 234.539, 431.233, 2718.86, 261.231, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85348, 199.695, 24.8824, 224.662, 434.43, 2768.32, 249.545, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85313.8, 193.942, 24.099, 217.56, 433.4, 2817.18, 241.659, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85280.7, 188.247, 23.2565, 206.93, 435.443, 2865.39, 230.186, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85249.2, 182.107, 23.3602, 201.033, 431.34, 2912.94, 224.394, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 51.5029, 470.526, 53, 1482.3, 522.029, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86596.7, 291.276, 48.2905, 448.114, 92.2143, 1523.37, 496.405, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86527.7, 302.021, 42.6667, 429.536, 132.628, 1565.41, 472.202, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86462.2, 307.2, 42.6595, 416.218, 163.154, 1608.61, 458.878, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86398.5, 309.445, 41.7564, 400.785, 196.5, 1653.05, 442.541, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86337.1, 308.928, 41.9627, 388.857, 224.465, 1698.69, 430.82, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86277.4, 306.847, 45.1439, 375.689, 249.431, 1745.5, 420.833, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86219.1, 303.757, 41.0563, 368.086, 274.615, 1793.37, 409.143, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86162.5, 299.628, 41.1988, 357.471, 296.999, 1842.21, 398.67, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86107.4, 294.84, 41.2486, 344.87, 319.785, 1891.9, 386.119, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86054, 289.239, 40.1991, 338.308, 335.943, 1942.33, 378.507, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86001.7, 283.674, 38.1125, 334.206, 348.947, 1993.36, 372.318, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85950.3, 278.335, 37.0637, 331.395, 358.023, 2044.88, 368.459, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85899.5, 273.502, 35.983, 321.825, 372.45, 2096.77, 357.808, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85850.1, 268.136, 37.8828, 312.067, 382.846, 2148.93, 349.95, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85801.9, 262.732, 37.5396, 307.041, 389.5, 2201.27, 344.581, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85754.5, 257.643, 37.1128, 303.402, 393.679, 2253.71, 340.515, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85707.6, 252.985, 36.6148, 291.106, 405.559, 2306.15, 327.721, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85662.5, 247.474, 38.0591, 272.85, 420.59, 2358.53, 310.909, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85619.8, 240.729, 36.2901, 263.906, 428.548, 2410.78, 300.196, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85578.5, 233.839, 31.5125, 258.387, 434.937, 2462.83, 289.899, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85538.7, 226.894, 30.9384, 246.022, 442.87, 2514.6, 276.96, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85500.6, 219.542, 28.2664, 242.289, 443.237, 2566.02, 270.556, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85463.5, 212.765, 26.6382, 242.501, 437.577, 2617, 269.139, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85426.6, 207.132, 22.9908, 236.477, 439.322, 2667.48, 259.468, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85391, 201.284, 23.4912, 230.869, 435.941, 2717.4, 254.361, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85356.2, 195.891, 21.839, 225.61, 433.803, 2766.71, 247.449, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85322.2, 190.616, 21.1969, 223.755, 426.817, 2815.37, 244.952, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85288.7, 186.04, 21.4951, 216.084, 424.33, 2863.35, 237.579, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
85256.2, 181.356, 21.6805, 210.136, 420.021, 2910.63, 231.817, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 56.5029, 473.526, 45, 1482.3, 530.029, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86595.6, 292.389, 51.9333, 441.9, 94.7857, 1523.37, 493.833, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86527, 302.553, 51.0716, 422.966, 131.015, 1565.41, 474.037, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86461.1, 307.88, 51.4747, 396.213, 174.657, 1608.63, 447.688, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86399, 308.435, 48.9555, 385.331, 205.182, 1653.08, 434.286, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86338.8, 306.976, 46.6274, 381.326, 227.526, 1698.76, 427.953, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86279.5, 304.889, 43.4364, 376.344, 250.274, 1745.58, 419.78, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86221.3, 302.047, 44.4316, 370.342, 268.397, 1793.44, 414.774, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86163.9, 299.041, 39.2988, 361.257, 294.226, 1842.24, 400.556, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86108.5, 294.631, 41.4726, 349.281, 314.21, 1891.87, 390.753, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86054.5, 289.713, 39.4029, 345.366, 328.766, 1942.22, 384.769, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86001.4, 284.919, 38.3827, 326.845, 355.283, 1993.19, 365.228, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85951, 278.352, 39.3394, 318.784, 367.906, 2044.65, 358.124, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85901.6, 272.09, 40.0965, 308.118, 381.627, 2096.51, 348.214, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85853.5, 265.685, 36.6743, 302.085, 393.368, 2148.64, 338.76, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85806.9, 259.231, 33.3684, 295.331, 404.27, 2200.94, 328.699, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85761.6, 252.657, 31.1695, 290.898, 410.393, 2253.29, 322.067, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85717.3, 246.461, 31.9963, 282.597, 416.08, 2305.61, 314.594, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85674, 240.453, 31.6401, 276.775, 419.36, 2357.8, 308.415, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85631.6, 234.775, 30.1891, 267.287, 426.405, 2409.79, 297.476, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85590.7, 228.708, 30.7283, 265.455, 422.948, 2461.49, 296.183, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85550, 223.658, 28.1076, 263.661, 421.737, 2512.86, 291.769, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85509.9, 218.992, 29.573, 253.087, 424.613, 2563.82, 282.66, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85471.1, 213.99, 29.8405, 240.427, 430.284, 2614.34, 270.268, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85434, 208.271, 30.9888, 228.772, 433.549, 2664.38, 259.761, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85398.4, 202.238, 29.9408, 223.92, 431.581, 2713.9, 253.861, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85363.6, 196.589, 29.8469, 215.329, 431.754, 2762.86, 245.176, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85330, 190.865, 26.6468, 214.334, 426.915, 2811.22, 240.981, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85297, 185.698, 26.5607, 211.38, 420.421, 2858.92, 237.941, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
85264.4, 181.136, 26.3775, 202.707, 419.391, 2905.95, 229.085, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 54.5029, 473.526, 47, 1482.3, 528.029, 7, 89000, 2, 0.00637, 500, 0.1, 0.9
86595.9, 292.111, 51.0762, 446.9, 90.6429, 1523.37, 497.976, 7, 89000, 2, 0.00637, 500, 0.1, 0.9
