Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86744.5, 244.114, 113.92, 455.68, 0, 1441.8, 1, 0
0, 1, 86665.2, 274.601, 115.547, 363.19, 99, 1482.49, 0, 500
0, 2, 86598.6, 286.277, 117.278, 300.184, 173.929, 1523.75, 0.1, 500
0, 3, 86540.6, 287.05, 118.352, 244.546, 243.505, 1565.99, 0.24, 500
0, 4, 86490.1, 280.05, 119.38, 202.007, 299.112, 1609.31, 0.36, 500
0, 5, 86445.5, 268.658, 115.055, 153.386, 363.747, 1653.63, 0.52, 500
0, 6, 86408.3, 252.174, 109.583, 138.415, 392.765, 1698.79, 0.68, 500
0, 7, 86373.9, 236.136, 101.843, 119.876, 423.71, 1744.56, 0.6, 500
0, 8, 86343.1, 219.648, 96.0139, 98.0952, 452.445, 1790.66, 0.58, 500
0, 9, 86316.2, 202.621, 85.9417, 94.2321, 464.128, 1836.84, 0.66, 500
0, 10, 86291.3, 187.06, 81.9078, 78.9206, 477.976, 1882.86, 0.7, 500
0, 11, 86269, 171.924, 74.5396, 73.213, 482.835, 1928.49, 0.76, 500
0, 12, 86248.5, 157.999, 67.0923, 59.4913, 493.346, 1973.53, 0.8, 500
0, 13, 86231, 143.923, 64.62, 44.5217, 498.107, 2017.81, 0.76, 500
0, 14, 86215.9, 130.245, 61.7612, 45.3694, 485.528, 2061.19, 0.76, 500
0, 15, 86201.1, 119.022, 55.5595, 44.968, 475.848, 2103.52, 0.82, 500
0, 16, 86187.2, 109.127, 51.3519, 45.7995, 461.859, 2144.69, 0.64, 500
0, 17, 86173.7, 100.742, 49.0489, 39.9884, 451.869, 2184.62, 0.66, 500
0, 18, 86161.4, 92.909, 42.5751, 40.2507, 439.592, 2223.26, 0.8, 500
0, 19, 86150, 85.7821, 37.2504, 40.2411, 426.193, 2260.57, 0.86, 500
0, 20, 86139.2, 79.3414, 34.0209, 35.0919, 415.751, 2296.55, 0.74, 500
0, 21, 86129.7, 73.029, 31.7645, 36.28, 398.054, 2331.18, 0.96, 500
0, 22, 86120.3, 67.8304, 25.4168, 32.3732, 389.622, 2364.48, 0.92, 500
0, 23, 86112.3, 62.2529, 24.3145, 26.9137, 377.792, 2396.43, 0.64, 500
0, 24, 86105.2, 56.8832, 23.0679, 19.9517, 367.806, 2427.08, 0.9, 500
0, 25, 86099.3, 51.4523, 17.6955, 19.6279, 355.535, 2456.42, 0.92, 500
0, 26, 86094.1, 46.32, 18.4896, 16.4583, 340.139, 2484.48, 0.96, 500
0, 27, 86089.3, 41.8855, 16.0217, 11.6939, 329.844, 2511.28, 0.92, 500
0, 28, 86085.5, 37.3383, 13.5528, 9.56031, 317.283, 2536.82, 0.9, 500
0, 29, 86082.3, 33.0644, 14.0782, 7.85156, 301.62, 2561.13, 0.92, 500
0, 30, 86079.2, 29.4816, 13.3952, 7.58104, 286.076, 2584.24, 0.86, 500
1, 0, 86744.5, 244.114, 113.92, 455.68, 0, 1441.8, 1, 0
1, 1, 86665.2, 274.601, 115.547, 363.19, 99, 1482.49, 0.02, 500
