S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity
86196.7, 175.387, 40.8811, 87.4537, 519.843, 1979.73, 128.335, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86178.9, 158.066, 37.4687, 81.7766, 517.712, 2026.03, 119.245, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86162.5, 142.948, 36.9537, 69.3873, 516.732, 2071.52, 106.341, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86147.7, 129.065, 33.1731, 64.1616, 509.823, 2116.03, 97.3347, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86134.3, 116.712, 31.3849, 48.8104, 509.407, 2159.4, 80.1953, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86123.2, 104.457, 29.4774, 49.332, 492.021, 2201.51, 78.8094, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86112.3, 94.4601, 26.461, 50.6105, 473.876, 2242.29, 77.0715, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86101.7, 86.221, 25.4601, 36.9983, 468.028, 2281.64, 62.4584, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86093, 77.6089, 23.3659, 36.8754, 449.597, 2319.53, 60.2413, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86084.7, 70.4119, 21.2491, 33.211, 434.483, 2355.95, 54.4601, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86077.2, 63.8547, 19.1396, 34.5129, 414.449, 2390.87, 53.6525, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86069.8, 58.4967, 18.0496, 29.5416, 399.845, 2424.31, 47.5911, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86063.2, 53.3722, 16.9302, 27.9609, 382.285, 2456.27, 44.8911, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86057, 48.8992, 16.7884, 18.5707, 371.979, 2486.78, 35.359, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86052.1, 44.0036, 16.5672, 17.046, 354.409, 2515.88, 33.6132, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86047.5, 39.8457, 16.2639, 14.7491, 338.094, 2543.59, 31.013, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86043.2, 36.16, 15.8991, 13.8678, 320.944, 2569.96, 29.7669, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86039.1, 33.0392, 13.4866, 14.3861, 305.02, 2595.01, 27.8727, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86035.2, 30.2807, 11.1841, 11.3056, 293.233, 2618.79, 22.4897, 1, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 56.5029, 445.526, 73, 1482.3, 502.029, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86599.5, 288.494, 55.9333, 386.9, 145.786, 1523.37, 442.833, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86538, 292.351, 51.708, 348.193, 204.372, 1565.41, 399.901, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86482.4, 289.429, 49.8615, 324.945, 244.774, 1608.58, 374.807, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86430.4, 283.572, 48.0886, 274.832, 310.291, 1652.83, 322.921, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86385.6, 271.657, 48.3251, 229.244, 367.127, 1698.06, 277.569, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86347.1, 255.814, 45.3065, 193.768, 413.904, 1744.11, 239.074, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86314, 237.787, 45.1866, 163.974, 448.339, 1790.75, 209.161, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86285, 219.208, 41.7147, 129.063, 487.315, 1837.72, 170.778, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86261.3, 199.019, 41.1192, 118.302, 495.507, 1884.72, 159.421, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86239.3, 181.289, 39.1625, 96.6749, 512.113, 1931.5, 135.837, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86220.5, 163.834, 39.991, 86.4015, 511.534, 1977.78, 126.392, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86203, 148.56, 37.4112, 78.7201, 508.996, 2023.35, 116.131, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86186.9, 134.916, 35.7101, 64.838, 509.639, 2068, 100.548, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86173, 121.843, 33.8577, 58.4917, 501.236, 2111.59, 92.3494, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86160.2, 110.248, 33.8762, 53.2454, 488.433, 2153.99, 87.1216, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86148.2, 100.247, 28.6614, 56.2869, 471.545, 2195.1, 84.9483, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86136.4, 91.9445, 24.6191, 47.3109, 464.864, 2234.85, 71.93, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86126.5, 83.5007, 22.6995, 42.4816, 451.659, 2273.19, 65.1811, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86117.5, 75.8115, 18.7481, 38.4773, 439.398, 2310.11, 57.2254, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86109.5, 68.5595, 18.9252, 33.375, 424.012, 2345.58, 52.3002, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86102.3, 62.0764, 15.9446, 31.3318, 408.726, 2379.6, 47.2764, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86095.8, 56.195, 14.0472, 30.2676, 391.531, 2412.17, 44.3148, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86089.7, 51.0801, 13.1678, 24.2207, 378.564, 2443.31, 37.3884, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86084.5, 46.0306, 13.2488, 18.6851, 364.524, 2473.02, 31.9339, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86080.1, 41.237, 13.2231, 19.6359, 344.487, 2501.34, 32.859, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86075.5, 37.5298, 12.1033, 14.656, 331.88, 2528.29, 26.7593, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86071.8, 33.721, 11.9894, 13.3645, 315.175, 2553.91, 25.3539, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86068.3, 30.4796, 8.80741, 11.4797, 302.662, 2578.23, 20.2871, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86065.5, 27.1864, 7.7879, 9.14605, 289.043, 2601.3, 16.934, 2, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 55.5029, 440.526, 79, 1482.3, 496.029, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86600.4, 287.659, 55.0047, 385.257, 148.357, 1523.37, 440.262, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86539.2, 291.326, 55.829, 334.517, 213.76, 1565.41, 390.346, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86484.9, 287.283, 54.6678, 290.062, 274.492, 1608.56, 344.73, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86437.1, 277.682, 53.5086, 251.054, 327.885, 1652.79, 304.563, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86394.8, 264.401, 51.2402, 215.104, 376.465, 1697.97, 266.345, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86357.9, 248.457, 51.8682, 175.332, 422.574, 1743.88, 227.2, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86326.4, 230.259, 49.1324, 131.53, 472.39, 1790.3, 180.663, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86301.4, 209.241, 47.2282, 120.582, 484.648, 1836.94, 167.81, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86278.1, 190.639, 44.0395, 104.632, 499.031, 1883.55, 148.672, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86257.5, 173.1, 39.7066, 87.4736, 512.386, 1929.81, 127.18, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86239.9, 156.089, 39.3324, 82.3835, 506.787, 1975.49, 121.716, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86223.1, 141.72, 37.6448, 74.5949, 502.588, 2020.39, 112.24, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86207.5, 128.91, 34.7902, 62.7763, 501.688, 2064.3, 97.5665, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86194, 116.629, 32.8834, 59.4961, 489.854, 2107.11, 92.3795, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86181.3, 106.084, 31.8672, 52.2395, 479.864, 2148.7, 84.1067, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86169.6, 96.5018, 31.7126, 44.6032, 468.588, 2188.98, 76.3158, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86159.1, 87.757, 25.3775, 37.7876, 462.117, 2227.9, 63.1651, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86150.3, 78.9411, 23.3199, 37.8847, 444.109, 2265.42, 61.2047, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86141.9, 71.6165, 22.2331, 34.3881, 428.387, 2301.51, 56.6211, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86134, 65.1222, 20.0773, 25.8228, 418.788, 2336.16, 45.9001, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86127.7, 58.4437, 17.9457, 18.7003, 407.874, 2369.35, 36.6459, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86122.6, 51.8212, 15.8327, 18.8844, 389.741, 2401.1, 34.7171, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86117.8, 46.2562, 13.7382, 16.8633, 373.902, 2431.42, 30.6015, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86113.6, 41.235, 12.682, 15.9849, 356.195, 2460.31, 28.6669, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86109.6, 36.9505, 12.6009, 14.2654, 338.752, 2487.8, 26.8663, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86105.9, 33.2738, 12.4398, 13.8976, 320.556, 2513.92, 26.3374, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86102.3, 30.2592, 11.2167, 12.8941, 304.659, 2538.7, 24.1109, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86098.9, 27.5396, 9.02073, 11.4198, 290.897, 2562.18, 20.4405, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86096.1, 24.8566, 7.92718, 12.5612, 274.119, 2584.42, 20.4884, 3, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 53.5029, 461.526, 60, 1482.3, 515.029, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86597.7, 290.302, 54.1476, 408.757, 125.714, 1523.37, 462.905, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86533.4, 296.586, 55.086, 373.815, 175.735, 1565.41, 428.9, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86473.8, 296.842, 53.083, 341.499, 226.182, 1608.6, 394.582, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86419, 292.243, 55.2282, 301.538, 279.026, 1652.94, 356.766, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86369.5, 283.283, 52.1282, 260.603, 336.096, 1698.35, 312.731, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86326.2, 269.982, 51.0704, 224.979, 383.089, 1744.7, 276.05, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86287.9, 254.236, 52.8221, 194.506, 418.726, 1791.78, 247.328, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86253.7, 237.645, 52.1338, 160.375, 456.817, 1839.36, 212.509, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86224.3, 219.538, 49.1629, 122.696, 497.187, 1887.17, 171.859, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86200.5, 199.416, 45.042, 116.449, 503.673, 1934.95, 161.491, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86178.1, 181.877, 42.813, 95.0259, 519.697, 1982.47, 137.839, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86159.1, 164.569, 42.3925, 91.9762, 512.576, 2029.43, 134.369, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86140.5, 150.238, 35.6558, 84.0288, 513.963, 2075.64, 119.685, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86123.9, 136.739, 34.1137, 76.0695, 508.251, 2120.9, 110.183, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86108.7, 124.623, 33.4118, 65.249, 502.948, 2165.08, 98.6608, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86095.1, 113.335, 31.5177, 60.0204, 492.023, 2208.05, 91.5381, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86082.4, 103.318, 29.5331, 54.1335, 480.878, 2249.73, 83.6666, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86070.8, 94.2148, 27.49, 40.864, 476.53, 2290.06, 68.354, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86061.4, 84.8153, 26.4107, 31.9038, 466.492, 2328.98, 58.3145, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.3, 75.9078, 26.2205, 30.8917, 447.171, 2366.46, 57.1122, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86045.5, 68.615, 24.8658, 29.3485, 429.23, 2402.48, 54.2143, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86038, 62.3798, 24.462, 26.6029, 411.571, 2437.02, 51.0649, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86030.9, 56.956, 23.9623, 19.9311, 398.173, 2470.06, 43.8934, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86024.9, 51.6261, 23.3898, 20.7595, 377.732, 2501.64, 44.1493, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86018.8, 47.3971, 20.7516, 19.5694, 361.751, 2531.77, 40.321, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86013.2, 43.4849, 18.2173, 14.7031, 349.912, 2560.49, 32.9204, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86008.6, 39.333, 16.7858, 16.4801, 330.918, 2587.84, 33.2659, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86004.1, 36.0589, 14.3735, 15.3829, 316.281, 2613.85, 29.7564, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
85999.9, 32.955, 13.068, 12.7747, 302.69, 2638.57, 25.8427, 4, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 51.5029, 441.526, 82, 1482.3, 493.029, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86600.8, 287.242, 48.2905, 396.186, 144.143, 1523.37, 444.476, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86539, 291.578, 48.586, 348.59, 206.847, 1565.41, 397.176, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86483.8, 288.433, 50.9471, 307.175, 261.072, 1608.56, 358.122, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86434.1, 280.46, 51.0767, 279.152, 302.424, 1652.79, 330.229, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86388.3, 270.184, 49.0376, 242.695, 351.822, 1697.97, 291.733, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86347.8, 256.6, 47.9386, 198.993, 404.692, 1743.94, 246.932, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86313.6, 239.505, 46.6464, 183.967, 425.786, 1790.49, 230.614, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86281.7, 223.554, 45.1046, 158.938, 453.372, 1837.37, 204.042, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86253.4, 207.102, 44.3539, 127.825, 482.989, 1884.33, 172.179, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86229.6, 189.519, 43.3278, 105.973, 500.489, 1931.13, 149.301, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86208.9, 172.28, 43.0234, 92.5167, 505.74, 1977.54, 135.54, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86190.1, 156.58, 43.3959, 85.9189, 500.616, 2023.35, 129.315, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86172.3, 143.154, 39.4278, 70.9662, 505.858, 2068.34, 110.394, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86157, 129.793, 33.4746, 64.6649, 502.725, 2112.36, 98.1395, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86143.4, 117.406, 31.6794, 57.4087, 494.816, 2155.28, 89.0881, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86131.1, 106.243, 29.7647, 60.4412, 475.472, 2196.99, 90.2059, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86118.6, 97.4659, 26.7635, 53.2478, 466.51, 2237.39, 80.0114, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86107.6, 89.0329, 26.8012, 45.9883, 454.188, 2276.43, 72.7895, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86097.5, 81.2869, 23.6675, 27.7293, 455.746, 2314.07, 51.3968, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86090.4, 72.1324, 19.6027, 27.3803, 440.192, 2350.3, 46.983, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86083.9, 64.1984, 16.6451, 28.4084, 421.75, 2385.09, 45.0535, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86077.7, 57.584, 14.7402, 27.9349, 403.625, 2418.44, 42.6751, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86071.8, 51.9635, 13.839, 28.3047, 383.795, 2450.32, 42.1437, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86066, 47.3932, 12.8897, 24.6364, 368.381, 2480.74, 37.5261, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86060.8, 43.0987, 11.9169, 20.4074, 354.068, 2509.73, 32.3243, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86056.3, 38.9442, 10.9277, 15.7075, 340.777, 2537.33, 26.6352, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86052.6, 34.8346, 8.92601, 17.5955, 322.436, 2563.58, 26.5215, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86049, 31.531, 8.98513, 15.6089, 306.405, 2588.5, 24.594, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86045.6, 28.6217, 6.97396, 11.1696, 295.519, 2612.15, 18.1435, 5, 89000, 2, 0.00637, 500, 0.1, 0.9
86669.4, 273.317, 55.5029, 453.526, 66, 1482.3, 509.029, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86598.5, 289.468, 54.0047, 406.328, 128.286, 1523.37, 460.333, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86534.6, 295.562, 55.9366, 368.409, 180.122, 1565.41, 424.346, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86475.6, 295.391, 55.8524, 324.295, 240.257, 1608.59, 380.148, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86422.8, 289.079, 54.7707, 272.302, 308.095, 1652.9, 327.072, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86377.5, 276.635, 52.6401, 246.886, 348.089, 1698.27, 299.526, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86335.9, 262.837, 53.4128, 221.045, 382.225, 1744.53, 274.458, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86297.9, 248.304, 52.8543, 189.567, 419.923, 1791.44, 242.421, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86264.3, 232.223, 51.0451, 164.721, 448.929, 1838.75, 215.766, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86234.5, 215.655, 50.0435, 146.756, 466.862, 1886.23, 196.799, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86207.2, 199.765, 48.7821, 114.091, 496.515, 1933.63, 162.873, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86184.7, 182.349, 46.2929, 104.899, 501.05, 1980.73, 151.192, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86163.8, 166.795, 43.6333, 85.2293, 513.26, 2027.32, 128.863, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86145.9, 151.258, 37.8525, 78.1645, 513.599, 2073.18, 116.017, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86129.9, 137.049, 36.1739, 62.8078, 515.913, 2118.16, 98.9818, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86116.2, 123.323, 35.331, 51.9904, 511.062, 2162.08, 87.3214, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86104.1, 110.729, 33.2739, 49.475, 497.558, 2204.82, 82.7489, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86092.7, 100.02, 29.1117, 47.8723, 484.018, 2246.27, 76.984, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86082.1, 90.6543, 29.0327, 43.4564, 468.445, 2286.34, 72.4891, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86072.1, 82.5395, 27.772, 43.6702, 448.985, 2324.98, 71.4422, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86062.2, 75.9019, 27.4391, 38.408, 433.915, 2362.15, 65.8471, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86053.1, 69.8177, 23.9972, 26.3269, 428.921, 2397.85, 50.3241, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86046.1, 62.8053, 18.6795, 27.0136, 413.284, 2432.08, 45.6931, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86039.8, 56.5552, 15.6013, 25.389, 397.763, 2464.87, 40.9904, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86034.2, 50.9051, 13.6181, 18.7554, 386.352, 2496.21, 32.3735, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
86029.7, 45.1948, 12.6635, 22.5787, 363.755, 2526.11, 35.2421, 6, 89000, 2, 0.00637, 500, 0.1, 0.9
