Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 48735, 136.5, 222.95, 95.55, 0, 810, 1, 0
0, 1, 48690.7, 153.549, 216.135, 68.915, 38, 832.75, 0.55, 280
0, 2, 48651, 162.494, 208.194, 50.2054, 72.2857, 855.825, 0.7, 280
0, 3, 48615.1, 165.914, 202.072, 40.369, 97.1224, 879.445, 0.8, 280
0, 4, 48581.4, 166.406, 192.866, 42.4403, 113.185, 903.7, 0.95, 280
0, 5, 48548.7, 165.786, 184.387, 42.3932, 130.1, 928.592, 0.9, 280
0, 6, 48517.3, 164.086, 178.426, 41.3123, 144.808, 954.084, 0.95, 280
0, 7, 48486.8, 161.729, 174.654, 42.2065, 154.464, 980.123, 1, 280
0, 8, 48456.8, 159.426, 168.82, 33.8955, 174.431, 1006.65, 0.8, 280
0, 9, 48428.7, 155.606, 165.081, 27.04, 189.972, 1033.58, 0.85, 280
0, 10, 48402.1, 151.068, 159.075, 22.4449, 204.402, 1060.88, 0.85, 280
0, 11, 48377, 145.957, 155.862, 17.9058, 214.802, 1088.44, 0.85, 280
0, 12, 48353, 140.784, 150.163, 13.3842, 226.459, 1116.2, 0.9, 280
0, 13, 48330.4, 135.221, 149.147, 12.8753, 228.283, 1144.06, 0.65, 280
0, 14, 48308, 130.55, 143.424, 15.0689, 230.977, 1171.93, 0.85, 280
0, 15, 48286.2, 126.316, 143.457, 13.8255, 230.479, 1199.75, 0.75, 280
0, 16, 48264.5, 122.751, 143.894, 19.417, 222.016, 1227.45, 1, 280
0, 17, 48241.9, 120.722, 130.801, 21.3951, 230.158, 1254.97, 0.85, 280
0, 18, 48221, 117.555, 128.359, 19.1102, 231.718, 1282.29, 0.65, 280
0, 19, 48200.7, 114.362, 119.648, 19.7985, 236.167, 1309.37, 0.9, 280
0, 20, 48181.5, 110.693, 103.113, 25.246, 243.298, 1336.2, 1, 280
0, 21, 48163.8, 106.225, 101.245, 18.0843, 247.919, 1362.75, 0.75, 280
0, 22, 48147.4, 101.401, 95.8842, 21.166, 245.211, 1388.98, 1, 280
0, 23, 48131.3, 97.2224, 89.2315, 21.7382, 245.696, 1414.85, 1, 280
0, 24, 48116, 93.0383, 89.4689, 18.0188, 243.146, 1440.33, 0.9, 280
0, 25, 48101.2, 89.2074, 83.1036, 13.3141, 247.779, 1465.38, 0.9, 280
0, 26, 48088, 84.6168, 83.6567, 12.7155, 241.08, 1489.96, 0.8, 280
0, 27, 48074.7, 80.9344, 79.5276, 10.8843, 239.86, 1514.07, 0.65, 280
0, 28, 48062.3, 77.1662, 73.1779, 8.96289, 240.727, 1537.66, 0.95, 280
0, 29, 48051, 73.0126, 72.7541, 9.95266, 232.532, 1560.72, 0.75, 280
0, 30, 48039.7, 69.7648, 68.7792, 9.62251, 228.923, 1583.24, 0.75, 280
1, 0, 48735, 136.5, 222.95, 95.55, 0, 810, 1, 0
1, 1, 48690.7, 153.549, 211.135, 83.915, 28, 832.75, 0.8, 280
1, 2, 48649.6, 163.885, 209.551, 62.134, 59, 855.825, 0.65, 280
1, 3, 48611.8, 168.872, 202.527, 51.529, 85.7857, 879.445, 0.7, 280
1, 4, 48576.6, 170.384, 193.703, 42.9807, 112.658, 903.72, 0.8, 280
1, 5, 48543.7, 169.156, 190.721, 34.1336, 133.611, 928.673, 0.8, 280
1, 6, 48512.5, 166.511, 185.78, 29.8449, 151.067, 954.277, 0.8, 280
1, 7, 48482.6, 163.096, 183.821, 24.7038, 165.277, 980.47, 0.85, 280
1, 8, 48453.7, 159.362, 180.525, 21.725, 177.471, 1007.17, 0.85, 280
1, 9, 48425.7, 155.489, 169.941, 23.735, 190.795, 1034.29, 0.9, 280
1, 10, 48399, 151.188, 169.571, 22.369, 196.167, 1061.75, 0.9, 280
1, 11, 48372.4, 147.492, 165.625, 22.8425, 202.155, 1089.48, 0.95, 280
1, 12, 48346.4, 144.041, 152.443, 23.0604, 216.715, 1117.38, 0.9, 280
1, 13, 48322.1, 139.476, 144.72, 18.0557, 230.236, 1145.39, 0.85, 280
1, 14, 48299.6, 134.054, 137.91, 17.1346, 237.79, 1173.47, 0.8, 280
1, 15, 48278.2, 128.639, 141.827, 16.9539, 232.805, 1201.53, 0.3, 280
1, 16, 48256.3, 124.813, 132.706, 23.4613, 233.176, 1229.5, 1, 280
1, 17, 48234.8, 121.382, 130.7, 16.2743, 239.521, 1257.31, 0.85, 280
1, 18, 48214.6, 117.361, 126.358, 14.3947, 242.412, 1284.91, 0.95, 280
1, 19, 48195.2, 113.278, 126.763, 11.4082, 241.097, 1312.28, 0.75, 280
1, 20, 48176.1, 109.649, 118.568, 13.39, 242.876, 1339.37, 0.9, 280
1, 21, 48158, 105.883, 117.449, 9.01253, 243.527, 1366.15, 0.7, 280
1, 22, 48140.6, 102.106, 111.884, 12.7217, 240.133, 1392.57, 1, 280
1, 23, 48123.4, 98.8239, 110.187, 11.9394, 236.98, 1418.63, 0.9, 280
1, 24, 48106.7, 95.851, 107.152, 8.01604, 238.053, 1444.28, 0.9, 280
1, 25, 48090.8, 92.5103, 104.917, 7.19452, 235.049, 1469.51, 0.75, 280
1, 26, 48075.4, 89.4127, 99.3745, 10.2312, 231.26, 1494.3, 0.8, 280
1, 27, 48060.4, 86.5854, 91.7941, 9.8652, 232.742, 1518.65, 0.85, 280
1, 28, 48046.4, 83.2277, 86.3593, 8.35567, 233.117, 1542.54, 0.95, 280
1, 29, 48033.4, 79.5842, 84.8427, 7.7525, 228.466, 1565.95, 0.65, 280
1, 30, 48020.7, 76.375, 77.9243, 10.9738, 225.147, 1588.89, 0.9, 280
2, 0, 48735, 136.5, 222.95, 95.55, 0, 810, 1, 0
2, 1, 48690.7, 153.549, 214.135, 67.915, 41, 832.75, 0.65, 280
2, 2, 48651.4, 162.077, 204.336, 50.2769, 76.0714, 855.825, 0.65, 280
2, 3, 48616, 165.054, 196.432, 51.4103, 91.6378, 879.445, 1, 280
2, 4, 48581.6, 166.469, 188.508, 43.6413, 116.092, 903.694, 0.85, 280
2, 5, 48549.4, 165.399, 183.349, 39.5122, 133.8, 928.568, 0.9, 280
2, 6, 48518.5, 163.233, 182.409, 28.6138, 153.243, 954.044, 0.8, 280
2, 7, 48489.2, 159.839, 179.232, 27.3639, 164.297, 980.063, 0.65, 280
