Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
0, 1, 73036, 230.323, 324.202, 101.373, 59, 1249.12, 0.598575, 421
0, 2, 72976.8, 243.463, 307.29, 81.951, 106.786, 1283.74, 0.698337, 421
0, 3, 72922.7, 248.876, 298.426, 64.7051, 146.158, 1319.17, 0.7981, 421
0, 4, 72872.2, 249.54, 286.952, 57.0159, 178.718, 1355.55, 0.847981, 421
0, 5, 72824.5, 247.376, 282.391, 49.9158, 202.953, 1392.88, 0.598575, 421
0, 6, 72778.4, 243.996, 269.853, 51.1929, 225.456, 1431.11, 0.947743, 421
0, 7, 72733.9, 239.702, 252.738, 45.1761, 258.352, 1470.15, 0.847981, 421
0, 8, 72692.6, 233.035, 247.243, 41.3314, 275.898, 1509.88, 0.847981, 421
0, 9, 72652.7, 226.385, 238.208, 45.3612, 287.191, 1550.2, 0.997625, 421
0, 10, 72613.4, 220.35, 231.887, 37.7042, 305.678, 1590.97, 0.897862, 421
0, 11, 72576.1, 213.567, 225.173, 33.232, 319.844, 1632.06, 0.847981, 421
0, 12, 72540.4, 206.576, 215.988, 28.6724, 334.998, 1673.36, 0.847981, 421
0, 13, 72506.6, 199.066, 202.481, 34.0189, 343.069, 1714.77, 0.947743, 421
0, 14, 72473.9, 191.915, 196.887, 27.5329, 353.564, 1756.17, 0.897862, 421
0, 15, 72443, 184.512, 198.692, 22.0812, 354.31, 1797.45, 0.698337, 421
0, 16, 72412.5, 178.074, 192.332, 22.5747, 356.002, 1838.53, 0.847981, 421
0, 17, 72382.8, 172.101, 186.524, 23.6466, 355.573, 1879.31, 0.897862, 421
0, 18, 72353.9, 166.657, 178.295, 28.2836, 353.175, 1919.72, 0.997625, 421
0, 19, 72325.4, 161.796, 167.892, 22.2628, 362.948, 1959.7, 0.897862, 421
0, 20, 72299.2, 155.633, 160.551, 29.3804, 356.023, 1999.21, 0.997625, 421
0, 21, 72273, 150.662, 156.871, 24.6197, 356.593, 2038.2, 0.748219, 421
0, 22, 72248.1, 145.514, 155.759, 19.9009, 354.122, 2076.64, 0.947743, 421
0, 23, 72223.9, 140.585, 153.005, 20.2103, 347.828, 2114.48, 0.748219, 421
0, 24, 72200.1, 136.297, 149.758, 22.2018, 339.983, 2151.7, 0.997625, 421
0, 25, 72176.4, 132.686, 139.143, 18.7938, 344.698, 2188.27, 0.897862, 421
0, 26, 72154.7, 127.862, 129.78, 15.4125, 348.077, 2224.17, 0.897862, 421
0, 27, 72134.7, 122.245, 121.411, 19.9833, 342.214, 2259.4, 0.997625, 421
0, 28, 72115.3, 117.223, 117.853, 19.8906, 335.771, 2293.94, 0.947743, 421
0, 29, 72096.4, 112.699, 119.846, 14.5033, 328.787, 2327.77, 0.897862, 421
0, 30, 72077.9, 108.609, 112.063, 16.2293, 324.302, 2360.85, 0.947743, 421
1, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
1, 1, 73036, 230.323, 325.202, 108.373, 51, 1249.12, 0.698337, 421
1, 2, 72975.7, 244.576, 309.219, 100.451, 86.3571, 1283.74, 0.897862, 421
1, 3, 72918.7, 252.605, 297.373, 94.9505, 117.189, 1319.17, 0.947743, 421
1, 4, 72864.2, 256.575, 284.496, 84.3246, 154.818, 1355.56, 0.847981, 421
1, 5, 72813, 256.448, 272.096, 77.696, 187.76, 1392.96, 0.947743, 421
1, 6, 72764.5, 253.672, 267.563, 67.5331, 215.348, 1431.36, 0.7981, 421
1, 7, 72718.1, 249.382, 263.966, 52.9297, 244.966, 1470.68, 0.648456, 421
1, 8, 72674.2, 243.399, 252.024, 55.1119, 264.469, 1510.81, 0.947743, 421
1, 9, 72631.7, 237.235, 258.098, 41.7792, 279.578, 1551.64, 0.648456, 421
1, 10, 72590.2, 231.275, 243.876, 47.0291, 294.608, 1593.03, 0.997625, 421
1, 11, 72550, 225.242, 239.834, 45.5463, 304.565, 1634.85, 0.897862, 421
1, 12, 72510.5, 219.631, 233.237, 35.8076, 323.81, 1676.99, 0.847981, 421
1, 13, 72473.4, 212.864, 223.326, 30.4277, 340.681, 1719.34, 0.847981, 421
1, 14, 72438.3, 205.32, 218.175, 26.0261, 350.346, 1761.8, 0.947743, 421
1, 15, 72404.6, 197.951, 209.336, 25.4864, 358.322, 1804.27, 0.897862, 421
1, 16, 72372.3, 190.746, 205.096, 18.5429, 366.727, 1846.63, 0.7981, 421
1, 17, 72341.4, 183.426, 192.151, 23.6632, 370.533, 1888.8, 0.847981, 421
1, 18, 72311.7, 176.478, 185.105, 22.9785, 373.066, 1930.68, 0.897862, 421
1, 19, 72283, 169.843, 182.591, 24.9259, 367.418, 1972.19, 0.7981, 421
1, 20, 72254.5, 164.446, 174.326, 22.336, 371.174, 2013.26, 0.947743, 421
1, 21, 72227.4, 158.623, 169.897, 18.6074, 371.662, 2053.82, 0.847981, 421
1, 22, 72201.5, 152.832, 161.969, 18.7956, 371.114, 2093.83, 0.847981, 421
1, 23, 72176.6, 147.126, 155.796, 20.623, 366.606, 2133.25, 0.847981, 421
1, 24, 72152.3, 141.954, 148.265, 18.9775, 366.42, 2172.04, 0.947743, 421
1, 25, 72129.4, 136.548, 138.549, 15.1392, 370.247, 2210.16, 0.7981, 421
1, 26, 72108.2, 130.354, 135.769, 15.2507, 362.801, 2247.58, 0.997625, 421
1, 27, 72087.5, 125.025, 127.321, 12.9826, 362.887, 2284.28, 0.748219, 421
1, 28, 72068.2, 119.285, 120.73, 10.5568, 360.966, 2320.23, 0.7981, 421
1, 29, 72050.2, 113.45, 113.806, 16.9598, 350.183, 2355.39, 0.997625, 421
1, 30, 72032.3, 108.706, 105.56, 13.5554, 350.17, 2389.74, 0.748219, 421
2, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
2, 1, 73036, 230.323, 315.202, 133.373, 36, 1249.12, 0.947743, 421
2, 2, 72973.6, 246.663, 307.933, 93.6653, 94.4286, 1283.74, 0.648456, 421
2, 3, 72917.8, 253.151, 294.471, 84.7747, 130.684, 1319.17, 0.897862, 421
2, 4, 72865.1, 255.195, 288.878, 69.9084, 165.349, 1355.59, 0.847981, 421
2, 5, 72815.3, 253.952, 276.971, 64.2266, 196.538, 1393.03, 0.897862, 421
2, 6, 72768, 250.484, 274.741, 49.8761, 225.5, 1431.44, 0.598575, 421
2, 7, 72723, 245.381, 272.185, 46.3426, 242.393, 1470.73, 0.897862, 421
2, 8, 72678.8, 240.427, 269.096, 44.7553, 256.079, 1510.8, 0.698337, 421
2, 9, 72635.4, 235.79, 258.535, 50.9841, 267.788, 1551.51, 0.997625, 421
2, 10, 72592.6, 231.455, 255.079, 35.4898, 292.66, 1592.74, 0.698337, 421
2, 11, 72552.4, 225.341, 245.262, 31.8422, 310.756, 1634.4, 0.897862, 421
2, 12, 72514.1, 218.568, 231.292, 33.0882, 326.559, 1676.39, 0.897862, 421
2, 13, 72477.6, 211.371, 227.37, 25.8388, 339.233, 1718.6, 0.698337, 421
2, 14, 72442.6, 204.053, 224.721, 24.6754, 343.002, 1760.92, 0.897862, 421
2, 15, 72408.2, 197.655, 215.237, 24.1561, 351.502, 1803.24, 0.947743, 421
2, 16, 72375.2, 191.142, 203.535, 28.29, 356.395, 1845.44, 0.997625, 421
2, 17, 72343.2, 184.872, 205.757, 25.7377, 352.938, 1887.46, 0.548694, 421
2, 18, 72311.3, 179.797, 190.942, 25.9917, 362.728, 1929.2, 0.947743, 421
2, 19, 72281.5, 173.717, 182.475, 24.9229, 366.819, 1970.61, 0.7981, 421
2, 20, 72252.9, 167.528, 177.761, 21.5657, 368.618, 2011.62, 0.748219, 421
2, 21, 72225.5, 161.455, 170.518, 23.077, 367.288, 2052.19, 0.847981, 421
2, 22, 72198.8, 155.797, 158.942, 23.1159, 371.053, 2092.25, 0.897862, 421
2, 23, 72173.8, 149.674, 148.4, 25.8126, 370.549, 2131.76, 0.947743, 421
2, 24, 72149.9, 143.689, 142.755, 28.9493, 364.081, 2170.67, 0.897862, 421
2, 25, 72126.3, 138.548, 137.674, 17.5028, 371.076, 2208.94, 0.7981, 421
2, 26, 72104.9, 132.157, 133.237, 16.5655, 366.57, 2246.53, 0.947743, 421
2, 27, 72084.4, 126.3, 126.222, 17.3117, 362.387, 2283.42, 0.847981, 421
2, 28, 72064.7, 120.748, 116.888, 13.6532, 364.502, 2319.55, 0.947743, 421
2, 29, 72046.7, 114.517, 114.444, 15.9228, 353.466, 2354.91, 0.7981, 421
2, 30, 72028.8, 109.504, 109.302, 17.6565, 345.218, 2389.47, 0.997625, 421
3, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
3, 1, 73036, 230.323, 313.202, 110.373, 61, 1249.12, 0.648456, 421
3, 2, 72977.1, 243.185, 300.076, 98.3081, 97.6429, 1283.74, 0.897862, 421
3, 3, 72921.7, 249.925, 281.688, 98.8772, 128.668, 1319.17, 0.997625, 421
3, 4, 72868.8, 252.8, 276.557, 80.81, 165.478, 1355.54, 0.847981, 421
3, 5, 72819.2, 251.842, 268.195, 76.2059, 191.658, 1392.89, 0.897862, 421
3, 6, 72771.4, 249.243, 279.296, 64.8731, 203.968, 1431.18, 0.349169, 421
3, 7, 72723.7, 247.1, 270.24, 52.1939, 236.399, 1470.33, 0.748219, 421
3, 8, 72679.1, 242.344, 264.531, 45.2917, 258.513, 1510.25, 0.748219, 421
3, 9, 72636.2, 236.766, 261.564, 44.5973, 270.048, 1550.84, 0.748219, 421
3, 10, 72593.8, 231.772, 251.028, 43.6177, 287.759, 1592, 0.897862, 421
3, 11, 72553.1, 226.159, 241.546, 39.4085, 306.205, 1633.6, 0.897862, 421
3, 12, 72514.3, 219.754, 239.955, 30.1631, 320.333, 1675.54, 0.698337, 421
3, 13, 72476.9, 213.113, 227.581, 31.1939, 333.452, 1717.72, 0.897862, 421
3, 14, 72441.2, 206.214, 219.161, 31.7525, 341.634, 1760.02, 0.847981, 421
3, 15, 72406.6, 199.593, 214.377, 28.8573, 348.232, 1802.34, 0.847981, 421
3, 16, 72373.1, 193.221, 204.007, 36.7717, 348.358, 1844.59, 0.997625, 421
3, 17, 72339.9, 187.769, 203.486, 32.7384, 349.475, 1886.67, 0.7981, 421
3, 18, 72307.3, 182.765, 199.239, 27.6661, 354.513, 1928.51, 0.648456, 421
3, 19, 72276.1, 177.463, 196.595, 20.6558, 359.19, 1970.04, 0.698337, 421
3, 20, 72246.2, 171.879, 188.397, 21.8282, 360.534, 2011.21, 0.897862, 421
3, 21, 72217.2, 166.433, 180.003, 18.5817, 365.781, 2051.98, 0.7981, 421
3, 22, 72189.9, 160.463, 171.446, 15.2404, 370.654, 2092.29, 0.7981, 421
3, 23, 72164.2, 154.04, 173.665, 16.7796, 359.179, 2132.1, 0.548694, 421
3, 24, 72138.1, 149.41, 163.826, 19.8235, 357.523, 2171.36, 0.7981, 421
3, 25, 72112.8, 144.763, 157.041, 17.3721, 357.986, 2210.02, 0.7981, 421
3, 26, 72088.9, 139.767, 149.091, 17.817, 356.415, 2248.04, 0.947743, 421
3, 27, 72065.9, 134.732, 143.009, 19.9304, 350.957, 2285.42, 0.997625, 421
3, 28, 72043.6, 130.152, 132.657, 22.5907, 348.889, 2322.13, 0.997625, 421
3, 29, 72022.3, 125.426, 124.402, 24.7862, 344.968, 2358.14, 0.997625, 421
3, 30, 72001.8, 120.807, 120.076, 22.5413, 341.328, 2393.44, 0.847981, 421
4, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
4, 1, 73036, 230.323, 322.202, 113.373, 49, 1249.12, 0.548694, 421
4, 2, 72975.4, 244.854, 316.433, 76.0939, 103.5, 1283.74, 0.448931, 421
4, 3, 72920.8, 250.445, 306.11, 59.3498, 144.107, 1319.17, 0.698337, 421
4, 4, 72870.1, 251.117, 293.308, 66.1373, 163.814, 1355.57, 0.997625, 421
4, 5, 72820.2, 250.785, 278.514, 63.4802, 194.113, 1392.94, 0.897862, 421
4, 6, 72772.7, 248.064, 266.73, 61.993, 219.248, 1431.23, 0.897862, 421
4, 7, 72727.2, 244.017, 260.406, 55.4488, 242.587, 1470.38, 0.698337, 421
4, 8, 72683.4, 238.968, 255.968, 57.1291, 254.259, 1510.26, 0.947743, 421
4, 9, 72640.1, 234.521, 242.141, 63.3866, 269.098, 1550.79, 0.997625, 421
4, 10, 72597.8, 229.89, 233.678, 50.9303, 295.877, 1591.83, 0.847981, 421
4, 11, 72558.4, 223.268, 230.171, 40.0858, 314.743, 1633.3, 0.748219, 421
4, 12, 72521.1, 215.966, 230.988, 38.6187, 318.261, 1675.08, 0.7981, 421
4, 13, 72483.8, 210.015, 222.724, 41.8181, 324.528, 1717.07, 0.997625, 421
4, 14, 72447.3, 204.536, 220.217, 38.432, 330.348, 1759.15, 0.748219, 421
4, 15, 72411.6, 199.321, 216.123, 32.959, 338.751, 1801.22, 0.847981, 421
4, 16, 72377.3, 193.812, 208.59, 32.5641, 344.555, 1843.21, 0.847981, 421
4, 17, 72344, 188.295, 201.824, 28.8668, 351.944, 1885.05, 0.7981, 421
4, 18, 72312.2, 182.425, 177.77, 37.1026, 363.805, 1926.66, 0.997625, 421
4, 19, 72282.6, 175.536, 169.611, 37.3979, 366.819, 1968, 0.947743, 421
4, 20, 72254.1, 168.93, 160.071, 32.2588, 375.617, 2008.98, 0.897862, 421
4, 21, 72227.7, 161.614, 156.288, 28.0904, 376.788, 2049.55, 0.748219, 421
4, 22, 72202.3, 154.657, 152.75, 29.7808, 370.874, 2089.64, 0.748219, 421
4, 23, 72177.2, 148.829, 149.492, 28.933, 366.383, 2129.16, 0.748219, 421
4, 24, 72152.7, 143.593, 144.65, 24.7961, 366.213, 2168.08, 0.847981, 421
4, 25, 72129.4, 138.162, 136.421, 29.6406, 360.055, 2206.34, 0.997625, 421
4, 26, 72106.6, 133.345, 122.019, 25.8131, 368.337, 2243.92, 0.897862, 421
4, 27, 72086.3, 126.98, 114.972, 22.97, 368.027, 2280.79, 0.847981, 421
4, 28, 72067.3, 120.524, 113.537, 19.9481, 361.739, 2316.93, 0.897862, 421
4, 29, 72049, 114.743, 107.3, 15.7547, 360.901, 2352.3, 0.947743, 421
4, 30, 72032.1, 108.682, 106.7, 14.5139, 351.122, 2386.87, 0.897862, 421
5, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
5, 1, 73036, 230.323, 323.202, 116.373, 45, 1249.12, 0.748219, 421
5, 2, 72974.8, 245.411, 310.362, 93.8796, 91.7857, 1283.74, 0.748219, 421
5, 3, 72918.6, 252.518, 294.551, 90.8985, 124.23, 1319.17, 0.947743, 421
5, 4, 72865.1, 255.55, 291.864, 69.5568, 162.356, 1355.57, 0.648456, 421
5, 5, 72814.9, 254.602, 287.793, 55.9215, 193.759, 1392.99, 0.748219, 421
5, 6, 72767.3, 251.353, 276.881, 49.2033, 223.919, 1431.38, 0.847981, 421
5, 7, 72722.1, 246.279, 268.293, 43.7699, 248.925, 1470.66, 0.748219, 421
5, 8, 72678.8, 240.25, 265.609, 37.4203, 267.145, 1510.73, 0.7981, 421
5, 9, 72636.9, 234.15, 254.272, 36.1624, 287.063, 1551.46, 0.748219, 421
5, 10, 72596.7, 227.503, 235.89, 44.6284, 302.558, 1592.71, 0.997625, 421
5, 11, 72557.9, 220.793, 233.891, 41.0908, 311.947, 1634.36, 0.7981, 421
5, 12, 72519.9, 214.638, 226.096, 41.4033, 321.665, 1676.28, 0.897862, 421
5, 13, 72483, 208.661, 226.996, 37.3242, 325.689, 1718.37, 0.648456, 421
5, 14, 72446.5, 203.422, 214.994, 32.1779, 342.426, 1760.51, 0.847981, 421
5, 15, 72412.4, 196.845, 205.116, 27.0847, 355.967, 1802.62, 0.897862, 421
5, 16, 72380.3, 189.503, 191.024, 35.9608, 358.54, 1844.63, 0.997625, 421
5, 17, 72349, 182.896, 182.909, 32.7624, 365.93, 1886.46, 0.897862, 421
5, 18, 72319.3, 176.038, 181.45, 24.396, 370.792, 1928, 0.897862, 421
5, 19, 72291, 169.186, 179.135, 27.2158, 364.307, 1969.19, 0.997625, 421
5, 20, 72262.6, 163.763, 176.025, 22.4229, 365.285, 2009.95, 0.847981, 421
5, 21, 72235.2, 158.325, 172.379, 17.6471, 366.194, 2050.22, 0.897862, 421
5, 22, 72209.1, 152.806, 167.232, 19.8861, 361.037, 2089.95, 0.947743, 421
5, 23, 72183.4, 147.981, 153.679, 15.634, 370.249, 2129.1, 0.897862, 421
5, 24, 72160.1, 141.664, 141.42, 15.3962, 373.802, 2167.64, 0.947743, 421
5, 25, 72138.5, 134.885, 135.151, 16.7963, 369.102, 2205.54, 0.847981, 421
5, 26, 72117.6, 128.787, 126.382, 13.6897, 370.738, 2242.76, 0.897862, 421
5, 27, 72098.4, 122.271, 125.385, 15.4391, 359.256, 2279.25, 0.698337, 421
5, 28, 72079.1, 117.156, 119.546, 15.6725, 353.595, 2314.97, 0.897862, 421
5, 29, 72060.5, 112.289, 113.409, 15.5824, 348.338, 2349.88, 0.947743, 421
5, 30, 72042.8, 107.537, 104.029, 14.2068, 347.457, 2383.98, 0.947743, 421
6, 0, 73102.5, 204.75, 334.425, 143.325, 0, 1215, 1, 0
6, 1, 73036, 230.323, 327.202, 100.373, 57, 1249.12, 0.349169, 421
6, 2, 72976.5, 243.741, 318.076, 76.0224, 101.929, 1283.74, 0.698337, 421
6, 3, 72921.7, 249.774, 305.48, 75.2167, 128.648, 1319.17, 0.997625, 421
6, 4, 72868.8, 252.697, 299.629, 67.8305, 155.459, 1355.55, 0.847981, 421
6, 5, 72817.8, 253.16, 288.604, 63.1473, 184.355, 1392.9, 0.847981, 421
6, 6, 72769, 251.316, 285.432, 56.8264, 206.186, 1431.19, 0.847981, 421
6, 7, 72721.6, 248.493, 268.228, 56.8464, 234.459, 1470.37, 0.947743, 421
6, 8, 72676.6, 243.823, 262.858, 47.6955, 258.712, 1510.34, 0.698337, 421
6, 9, 72633.6, 238.049, 253.218, 41.918, 282.232, 1551, 0.7981, 421
6, 10, 72592.8, 231.271, 245.458, 44.2068, 294.073, 1592.24, 0.947743, 421
6, 11, 72552.7, 225.069, 237.303, 33.9254, 317.068, 1633.93, 0.847981, 421
6, 12, 72515.2, 217.538, 229.862, 32.0063, 329.42, 1675.95, 0.897862, 421
6, 13, 72479, 210.201, 216.899, 29.7724, 345.89, 1718.19, 0.897862, 421
6, 14, 72445, 202.215, 199.834, 35.2579, 357.184, 1760.52, 0.997625, 421
6, 15, 72412.6, 194.212, 189.87, 28.8723, 371.67, 1802.82, 0.897862, 421
6, 16, 72382.4, 185.541, 185.498, 30.4628, 371.123, 1844.99, 0.897862, 421
6, 17, 72352.6, 178.207, 174.224, 38.4193, 369.614, 1886.93, 0.997625, 421
6, 18, 72323.3, 171.871, 171.728, 32.3675, 372.213, 1928.52, 0.7981, 421
6, 19, 72295.2, 165.613, 169.524, 28.3678, 371.626, 1969.68, 0.947743, 421
6, 20, 72267.9, 159.741, 169.601, 26.2783, 366.081, 2010.36, 0.598575, 421
6, 21, 72241, 154.756, 166.85, 25.9857, 360.933, 2050.5, 0.698337, 421
6, 22, 72214.4, 150.34, 159.598, 16.415, 369.152, 2090.06, 0.897862, 421
6, 23, 72190.2, 144.482, 153.246, 16.2628, 366.784, 2129, 0.847981, 421
6, 24, 72166.9, 138.894, 141.527, 21.7702, 363.585, 2167.3, 0.997625, 421
6, 25, 72144.5, 133.562, 135.863, 24.5488, 356.615, 2204.94, 0.947743, 421
6, 26, 72122.4, 128.893, 128.858, 16.8091, 361.142, 2241.87, 0.847981, 421
6, 27, 72102.4, 123.126, 118.699, 19.342, 358.346, 2278.07, 0.947743, 421
