S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number
48690.7, 153.549, 226.135, 62.915, 34, 832.75, 289.05, 0, 50000, 2, 0.00637, 280
48650.4, 163.051, 231.479, 46.634, 52.5714, 855.825, 278.113, 0, 50000, 2, 0.00637, 280
48611.8, 169.099, 237.772, 37.086, 64.8163, 879.445, 274.858, 0, 50000, 2, 0.00637, 280
48573.6, 173.454, 244.462, 31.583, 73.1866, 903.708, 276.045, 0, 50000, 2, 0.00637, 280
48535.3, 177.073, 251.284, 29.7343, 77.959, 928.653, 281.019, 0, 50000, 2, 0.00637, 280
48496.3, 180.628, 258.126, 30.2348, 80.3905, 954.294, 288.36, 0, 50000, 2, 0.00637, 280
48456.4, 184.458, 264.976, 30.9129, 82.6483, 980.634, 295.889, 0, 50000, 2, 0.00637, 280
48415.4, 188.531, 271.873, 33.7723, 82.7449, 1007.67, 305.646, 0, 50000, 2, 0.00637, 280
48373.1, 193.105, 278.848, 30.6719, 88.8345, 1035.41, 309.52, 0, 50000, 2, 0.00637, 280
48330.3, 197.262, 285.965, 29.0673, 93.4892, 1063.87, 315.032, 0, 50000, 2, 0.00637, 280
48286.8, 201.312, 293.156, 22.8268, 102.811, 1093.05, 315.983, 0, 50000, 2, 0.00637, 280
48243.3, 204.643, 300.4, 23.275, 105.468, 1122.96, 323.675, 0, 50000, 2, 0.00637, 280
48198.6, 208.329, 307.593, 23.8911, 107.934, 1153.61, 331.484, 0, 50000, 2, 0.00637, 280
48153, 212.312, 314.788, 23.6843, 111.225, 1185, 338.472, 0, 50000, 2, 0.00637, 280
48106.4, 216.417, 322.027, 26.7313, 111.28, 1217.12, 348.758, 0, 50000, 2, 0.00637, 280
48058.5, 221.069, 329.323, 28.8069, 112.332, 1249.98, 358.13, 0, 50000, 2, 0.00637, 280
48009.3, 226.03, 336.75, 30.0134, 114.308, 1283.59, 366.763, 0, 50000, 2, 0.00637, 280
47959, 231.133, 344.34, 32.4314, 115.143, 1317.95, 376.772, 0, 50000, 2, 0.00637, 280
47907.4, 236.534, 352.103, 33.9828, 116.918, 1353.09, 386.086, 0, 50000, 2, 0.00637, 280
47854.5, 242.074, 360.068, 32.7475, 121.567, 1389.02, 392.815, 0, 50000, 2, 0.00637, 280
47800.8, 247.367, 368.239, 31.9328, 125.884, 1425.76, 400.172, 0, 50000, 2, 0.00637, 280
47746.2, 252.547, 376.567, 30.494, 130.892, 1463.33, 407.061, 0, 50000, 2, 0.00637, 280
47690.6, 257.568, 385.026, 28.4686, 136.543, 1501.76, 413.495, 0, 50000, 2, 0.00637, 280
47634.3, 262.397, 393.584, 30.8892, 137.79, 1541.05, 424.473, 0, 50000, 2, 0.00637, 280
47576.5, 267.687, 402.206, 36.4267, 135.948, 1581.21, 438.633, 0, 50000, 2, 0.00637, 280
