Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 121838, 341.25, 557.375, 238.875, 0, 2025, 1, 0
0, 1, 121727, 383.872, 544.337, 188.287, 75, 2081.88, 0.6, 500
0, 2, 121625, 409.018, 525.198, 184.871, 116.643, 2139.56, 0.95, 500
0, 3, 121526, 425.913, 525.947, 156.207, 167.311, 2198.61, 0.6, 500
0, 4, 121431, 435.473, 524.007, 119.604, 230.36, 2259.29, 0.7, 500
0, 5, 121342, 437.698, 529.544, 99.1892, 269.906, 2321.72, 0.7, 500
0, 6, 121255, 437.349, 517.997, 104.366, 299.627, 2385.9, 0.95, 500
0, 7, 121169, 436.124, 511.226, 104.152, 328.225, 2451.76, 0.85, 500
0, 8, 121083, 434.116, 505.767, 102.88, 354.781, 2519.16, 0.85, 500
0, 9, 120999, 431.518, 496.417, 115.579, 369.439, 2587.98, 1, 500
0, 10, 120914, 429.844, 490.372, 112.214, 395.051, 2658.08, 0.9, 500
0, 11, 120831, 427.145, 487.523, 113.989, 410.833, 2729.34, 0.9, 500
0, 12, 120748, 424.781, 479.5, 116.476, 429.487, 2801.65, 0.9, 500
0, 13, 120666, 422.068, 473.72, 100.643, 462.81, 2874.9, 0.75, 500
0, 14, 120587, 416.861, 471.972, 88.7785, 486.752, 2948.98, 0.75, 500
0, 15, 120509, 410.768, 474.62, 72.4488, 508.984, 3023.8, 0.75, 500
0, 16, 120434, 403.959, 471.226, 69.92, 521.628, 3099.24, 0.7, 500
0, 17, 120360, 397.65, 473.122, 61.1633, 533.369, 3175.15, 0.6, 500
0, 18, 120286, 391.613, 460.998, 76.6535, 533.271, 3251.41, 1, 500
0, 19, 120212, 387.201, 454.896, 79.675, 538.18, 3327.9, 0.9, 500
0, 20, 120139, 383.203, 452.611, 76.216, 544.739, 3404.53, 0.75, 500
0, 21, 120066, 379.171, 444.93, 81.7642, 546.829, 3481.21, 0.9, 500
0, 22, 119994, 375.609, 440.234, 80.6742, 551.77, 3557.89, 0.95, 500
0, 23, 119922, 371.923, 436.374, 77.4483, 557.358, 3634.51, 0.85, 500
0, 24, 119852, 367.96, 425.273, 88.2317, 555.546, 3711.02, 1, 500
0, 25, 119782, 364.704, 423.411, 72.007, 570.864, 3787.39, 0.75, 500
0, 26, 119714, 359.583, 413.226, 80.7459, 569.088, 3863.55, 1, 500
0, 27, 119646, 355.249, 407.051, 71.5533, 580.439, 3939.48, 0.85, 500
0, 28, 119581, 349.643, 397.711, 72.7573, 583.979, 4015.13, 0.9, 500
0, 29, 119516, 344.011, 396.253, 59.5389, 593.266, 4090.44, 0.75, 500
0, 30, 119454, 337.465, 382.111, 69.9268, 590.89, 4165.38, 1, 500
1, 0, 121838, 341.25, 557.375, 238.875, 0, 2025, 1, 0
1, 1, 121727, 383.872, 552.337, 173.287, 82, 2081.88, 0.35, 500
1, 2, 121626, 408.044, 552.627, 132.942, 141.143, 2139.56, 0.55, 500
1, 3, 121530, 421.73, 548.28, 101.929, 199.061, 2198.61, 0.65, 500
1, 4, 121440, 427.692, 536.159, 92.9521, 243.843, 2259.28, 0.85, 500
1, 5, 121353, 429.467, 527.739, 82.9742, 285.425, 2321.63, 0.8, 500
1, 6, 121268, 428.273, 510.169, 91.8155, 316.038, 2385.64, 0.95, 500
1, 7, 121185, 426.049, 504.686, 80.9536, 352.464, 2451.21, 0.75, 500
1, 8, 121104, 421.948, 498.284, 71.7341, 386.288, 2518.22, 0.85, 500
1, 9, 121025, 416.451, 490.765, 70.9272, 410.696, 2586.53, 0.85, 500
1, 10, 120947, 410.851, 489.014, 75.848, 421.36, 2655.98, 0.9, 500
1, 11, 120869, 406.759, 484.603, 82.0814, 431.263, 2726.43, 0.9, 500
1, 12, 120791, 403.686, 481.935, 77.6239, 448.459, 2797.71, 0.85, 500
1, 13, 120713, 400.194, 467.027, 89.3006, 460.426, 2869.71, 1, 500
1, 14, 120637, 396.905, 460.695, 88.9336, 474.538, 2942.34, 0.85, 500
1, 15, 120561, 393.302, 454.355, 89.3955, 486.643, 3015.49, 0.9, 500
1, 16, 120486, 389.561, 448.964, 96.6082, 489.882, 3089.09, 1, 500
1, 17, 120411, 386.773, 446.433, 82.0813, 510.891, 3163.05, 0.75, 500
1, 18, 120338, 382.149, 446.693, 66.4248, 529.399, 3237.29, 0.75, 500
1, 19, 120267, 376.288, 439.288, 59.6091, 545.584, 3311.76, 0.85, 500
1, 20, 120199, 369.603, 438.59, 53.9286, 552.614, 3386.37, 0.7, 500
1, 21, 120131, 363.34, 430.007, 66.2527, 548.142, 3461.02, 1, 500
1, 22, 120063, 358.805, 419.16, 81.3208, 541.989, 3535.62, 1, 500
1, 23, 119994, 355.717, 411.452, 70.0404, 558.275, 3610.08, 0.8, 500
1, 24, 119928, 350.604, 404.863, 57.3805, 574.398, 3684.35, 0.8, 500
1, 25, 119865, 343.839, 398.029, 62.3182, 572.37, 3758.4, 0.95, 500
1, 26, 119802, 338.133, 392.736, 57.4972, 577.486, 3832.16, 0.85, 500
1, 27, 119740, 332.151, 387.022, 58.6783, 576.237, 3905.57, 0.9, 500
1, 28, 119679, 326.713, 373.879, 69.416, 572.078, 3978.57, 1, 500
1, 29, 119619, 322.003, 364.913, 60.0605, 583.215, 4051.09, 0.85, 500
1, 30, 119561, 315.699, 351.928, 72.0906, 576.557, 4123.11, 1, 500
2, 0, 121838, 341.25, 557.375, 238.875, 0, 2025, 1, 0
2, 1, 121727, 383.872, 551.337, 169.287, 87, 2081.88, 0.45, 500
2, 2, 121626, 407.348, 533.698, 154.228, 138.786, 2139.56, 0.8, 500
