Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86708.8, 233.846, 385.52, 117.509, 72, 1482.3, 0.58, 500
0, 2, 86673.8, 222.083, 356.722, 108.146, 115.857, 1523.37, 0.94, 500
0, 3, 86641.5, 210.003, 332.333, 102.746, 148.582, 1564.85, 1, 500
0, 4, 86611.2, 198.256, 316.995, 80.0074, 186.969, 1606.54, 0.76, 500
0, 5, 86583.6, 186.201, 300.109, 61.188, 220.614, 1648.25, 0.76, 500
0, 6, 86558.5, 174.067, 281.741, 47.9895, 247.856, 1689.82, 0.74, 500
0, 7, 86535.6, 162.16, 255.986, 48.0057, 267.152, 1731.07, 0.98, 500
0, 8, 86514.5, 150.84, 231.403, 32.3063, 299.069, 1771.87, 0.86, 500
0, 9, 86496.2, 138.983, 203.992, 34.0491, 314.707, 1812.07, 0.96, 500
0, 10, 86479.7, 127.711, 194.879, 28.956, 317.228, 1851.55, 0.64, 500
0, 11, 86464.1, 117.704, 174.838, 26.5504, 326.569, 1890.2, 0.98, 500
0, 12, 86450.2, 108.138, 161.829, 19.7161, 332.243, 1927.91, 0.92, 500
0, 13, 86437.6, 99.1066, 144.409, 17.7961, 336.511, 1964.61, 0.9, 500
0, 14, 86426.3, 90.5377, 135.969, 14.4714, 332.475, 2000.23, 0.82, 500
0, 15, 86415.9, 82.8652, 124.932, 13.87, 327.726, 2034.72, 0.92, 500
0, 16, 86406.3, 75.9187, 112.609, 9.85118, 327.317, 2068.05, 0.98, 500
0, 17, 86397.8, 69.2272, 102.194, 12.7026, 317.938, 2100.17, 1, 500
0, 18, 86389.8, 63.3488, 94.5867, 9.94895, 311.228, 2131.09, 0.76, 500
0, 19, 86382.5, 57.9268, 80.6993, 9.03923, 308.997, 2160.79, 0.92, 500
0, 20, 86376.3, 52.5629, 76.0448, 6.86918, 298.926, 2189.27, 0.96, 500
0, 21, 86370.6, 47.7981, 70.9719, 7.5323, 286.574, 2216.54, 0.94, 500
0, 22, 86365.1, 43.6803, 64.5942, 6.86217, 277.105, 2242.62, 0.84, 500
0, 23, 86360.2, 39.8971, 60.0956, 4.99283, 267.311, 2267.52, 0.8, 500
0, 24, 86355.7, 36.429, 53.3886, 4.03003, 259.218, 2291.26, 0.98, 500
0, 25, 86351.7, 33.1227, 49.6752, 4.92791, 246.702, 2313.88, 0.86, 500
0, 26, 86347.9, 30.2823, 44.7641, 6.56327, 235.081, 2335.4, 1, 500
0, 27, 86344.4, 27.7828, 41.8062, 2.9114, 227.289, 2355.86, 0.96, 500
0, 28, 86341.3, 25.3251, 37.7097, 3.37042, 217.054, 2375.29, 0.94, 500
0, 29, 86338.4, 23.1067, 28.5616, 0.649178, 215.55, 2393.72, 0.96, 500
0, 30, 86336.4, 20.5094, 24.7565, 0.98921, 206.154, 2411.21, 0.94, 500
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86708.8, 233.846, 381.52, 126.509, 67, 1482.3, 0.68, 500
1, 2, 86673.5, 222.431, 363.007, 89.5032, 128.214, 1523.37, 0.7, 500
1, 3, 86642, 209.422, 343.219, 60.4559, 180.056, 1564.85, 0.74, 500
1, 4, 86613.9, 195.607, 313.022, 60.703, 210.195, 1606.54, 0.96, 500
1, 5, 86587.9, 182.465, 290.048, 48.1035, 243.181, 1648.25, 0.82, 500
1, 6, 86564.5, 169.471, 270.876, 49.6154, 255.811, 1689.78, 0.98, 500
1, 7, 86542.2, 157.843, 247.253, 44.2397, 277.539, 1730.94, 0.88, 500
1, 8, 86521.9, 146.52, 228.69, 44.5503, 286.715, 1771.59, 1, 500
1, 9, 86503, 136.19, 216.868, 38.1593, 294.235, 1811.58, 0.76, 500
1, 10, 86485.3, 126.657, 196.444, 37.605, 303.218, 1850.82, 1, 500
1, 11, 86469, 117.571, 180.144, 25.5184, 318.56, 1889.19, 0.88, 500
1, 12, 86454.7, 108.329, 162.737, 20.7499, 326.805, 1926.64, 0.9, 500
1, 13, 86442, 99.3948, 148.279, 20.7675, 326.462, 1963.09, 1, 500
1, 14, 86430.3, 91.2435, 128.603, 18.2478, 333.143, 1998.48, 0.94, 500
1, 15, 86420.1, 83.1813, 122.191, 18.419, 323.348, 2032.76, 0.98, 500
1, 16, 86410.3, 76.2975, 114.108, 12.0943, 321.251, 2065.9, 0.94, 500
1, 17, 86401.6, 69.7902, 107.64, 12.8082, 310.305, 2097.87, 0.98, 500
1, 18, 86393.2, 64.1844, 98.7216, 11.0808, 304.14, 2128.63, 0.84, 500
1, 19, 86385.6, 58.9608, 89.6559, 12.1403, 295.416, 2158.2, 0.9, 500
1, 20, 86378.6, 54.2262, 85.5064, 11.8108, 283.315, 2186.57, 0.98, 500
1, 21, 86371.8, 50.1274, 77.9905, 5.22076, 281.078, 2213.76, 0.96, 500
1, 22, 86366.1, 45.8701, 70.4376, 3.8555, 274.001, 2239.78, 0.98, 500
1, 23, 86360.9, 41.8457, 63.8281, 3.33231, 265.429, 2264.66, 0.98, 500
1, 24, 86356.2, 38.1315, 60.1274, 3.60503, 253.47, 2288.42, 0.96, 500
1, 25, 86351.8, 34.9223, 54.171, 1.63542, 246.365, 2311.07, 0.96, 500
1, 26, 86348, 31.8054, 44.1907, 1.61394, 241.768, 2332.66, 0.98, 500
1, 27, 86344.8, 28.6186, 40.487, 0.406978, 232.499, 2353.2, 0.98, 500
1, 28, 86342, 25.7287, 34.6017, 2.09502, 222.892, 2372.73, 0.96, 500
1, 29, 86339.4, 23.1259, 30.7321, 2.4891, 212.971, 2391.27, 0.9, 500
1, 30, 86337.1, 20.8027, 28.7746, 2.69886, 201.758, 2408.85, 0.94, 500
2, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
2, 1, 86708.8, 233.846, 378.52, 148.509, 48, 1482.3, 0.82, 500
2, 2, 86672.2, 223.753, 364.222, 98.9317, 117.571, 1523.37, 0.72, 500
2, 3, 86639.9, 211.219, 344.531, 72.2904, 167.173, 1564.85, 0.74, 500
2, 4, 86611, 197.959, 317.493, 68.7999, 198.233, 1606.56, 0.96, 500
2, 5, 86584.1, 185.219, 303.529, 58.7632, 220.073, 1648.31, 0.74, 500
2, 6, 86558.9, 173.351, 283.779, 43.679, 250.354, 1689.91, 0.88, 500
2, 7, 86536.2, 161.429, 263.778, 35.9601, 271.471, 1731.18, 0.86, 500
2, 8, 86515.4, 149.96, 240.537, 34.0772, 288.08, 1771.98, 0.96, 500
