Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86570.7, 371.993, 375.52, 124.509, 75, 1482.3, 0.64, 500
0, 2, 86414.3, 453.931, 368.776, 123.935, 115.643, 1523.37, 0.94, 500
0, 3, 86260.6, 516.915, 379.986, 102.318, 173.383, 1566.82, 0.66, 500
0, 4, 86110.3, 563.787, 394.212, 108.025, 209.998, 1613.66, 0.94, 500
0, 5, 85954.1, 607.221, 417.984, 97.1358, 258.998, 1664.53, 0.7, 500
0, 6, 85794.2, 645.685, 452.139, 82.6308, 305.498, 1719.83, 0.6, 500
0, 7, 85628.5, 682.247, 471.239, 102.47, 335.677, 1779.84, 0.98, 500
0, 8, 85451.1, 723.218, 506.094, 97.0852, 377.7, 1844.8, 0.6, 500
0, 9, 85265, 764.722, 533.195, 97.5436, 424.722, 1914.86, 0.7, 500
0, 10, 85070.7, 806.007, 568.171, 105.46, 459.384, 1990.25, 0.74, 500
0, 11, 84863.8, 851.77, 602.428, 113.287, 497.571, 2071.18, 0.72, 500
0, 12, 84644.4, 900.776, 650.645, 113.301, 533.03, 2157.85, 0.6, 500
0, 13, 84410.9, 954.158, 704.279, 105.255, 574.957, 2250.49, 0.54, 500
0, 14, 84164.1, 1010.12, 753.556, 122.986, 599.888, 2349.38, 0.84, 500
0, 15, 83897.6, 1074.53, 814.147, 127.809, 631.039, 2454.84, 0.54, 500
0, 16, 83612.2, 1145.04, 878.427, 140.151, 656.965, 2567.2, 0.54, 500
0, 17, 83304.6, 1223.61, 952.988, 151.843, 680.039, 2686.88, 0.56, 500
0, 18, 82972.2, 1311.29, 1027.22, 157.413, 717.465, 2814.37, 0.56, 500
0, 19, 82617.3, 1404.02, 1109.43, 149.847, 769.217, 2950.23, 0.52, 500
0, 20, 82241.5, 1498.95, 1204.75, 160.384, 799.273, 3095.12, 0.4, 500
0, 21, 81836, 1604.63, 1302.55, 165.865, 841.182, 3249.73, 0.34, 500
0, 22, 81402, 1717.7, 1413.16, 181.296, 871.098, 3414.7, 0.28, 500
0, 23, 80933.3, 1842.91, 1509.7, 224.408, 898.877, 3590.81, 0.64, 500
0, 24, 80426.4, 1981.2, 1643.87, 236.954, 932.671, 3778.88, 0.28, 500
0, 25, 79880.1, 2131.27, 1795.82, 249.901, 963.052, 3979.84, 0.14, 500
0, 26, 79289.9, 2295.19, 1945.92, 307.927, 966.262, 4194.75, 0.3, 500
0, 27, 78644.5, 2481.57, 2126.25, 331.644, 991.244, 4424.76, 0.02, 500
0, 28, 77946.4, 2683.37, 2313.8, 364.849, 1020.44, 4671.13, 0.12, 500
0, 29, 77192.4, 2900.75, 2487.2, 444.79, 1039.55, 4935.35, 0.48, 500
0, 30, 76375, 3138, 2712.65, 486.065, 1069.3, 5219.03, 0.04, 500
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86570.7, 371.993, 385.52, 122.509, 67, 1482.3, 0.5, 500
1, 2, 86411.8, 456.432, 383.062, 99.0777, 126.214, 1523.37, 0.66, 500
1, 3, 86261.4, 515.613, 396.601, 78.3866, 181.199, 1566.82, 0.72, 500
1, 4, 86113.4, 560.467, 401.458, 91.7243, 219.256, 1613.69, 0.92, 500
1, 5, 85960, 601.755, 425.248, 80.8006, 267.595, 1664.58, 0.7, 500
1, 6, 85802.9, 638.506, 442.119, 90.1344, 306.481, 1719.84, 0.86, 500
1, 7, 85638, 675.741, 468.93, 82.0067, 355.59, 1779.75, 0.68, 500
1, 8, 85467.6, 710.99, 498.039, 80.6935, 398.19, 1844.5, 0.74, 500
1, 9, 85288.9, 747.43, 523.003, 86.5891, 439.748, 1914.28, 0.8, 500
1, 10, 85101.2, 785.714, 558.286, 87.2499, 478.338, 1989.24, 0.74, 500
1, 11, 84902.8, 826.975, 594.408, 97.1606, 509.171, 2069.51, 0.72, 500
1, 12, 84690.7, 873.637, 635.727, 102.839, 541.801, 2155.28, 0.62, 500
1, 13, 84464.8, 924.811, 679.627, 109.912, 574.101, 2246.73, 0.72, 500
1, 14, 84224, 980.697, 721.556, 121.549, 608.094, 2344.14, 0.7, 500
1, 15, 83967.5, 1041.01, 760.314, 148.709, 634.659, 2447.79, 0.82, 500
1, 16, 83691.8, 1108.47, 813.747, 169.548, 658.326, 2558.06, 0.72, 500
1, 17, 83394.6, 1183.99, 883.809, 178.946, 683.303, 2675.32, 0.6, 500
1, 18, 83074.6, 1267.28, 961.438, 179.203, 717.495, 2800.03, 0.4, 500
1, 19, 82732.3, 1356.05, 1047.18, 180.44, 751.246, 2932.76, 0.42, 500
1, 20, 82365.5, 1451.64, 1139.23, 184.914, 784.585, 3074.11, 0.48, 500
1, 21, 81971.6, 1555.2, 1233.09, 198.804, 816.543, 3224.73, 0.46, 500
1, 22, 81547.7, 1668.07, 1334.74, 214.916, 849.219, 3385.33, 0.44, 500
1, 23, 81091.3, 1790.85, 1452.93, 215.649, 892.56, 3556.68, 0.36, 500
1, 24, 80602.7, 1921.35, 1573.87, 223.696, 938.806, 3739.62, 0.38, 500
1, 25, 80079.4, 2060.35, 1722.44, 230.999, 971.749, 3935.07, 0.16, 500
1, 26, 79514.4, 2213.24, 1834.85, 308.12, 985.338, 4144.02, 0.8, 500
1, 27, 78899, 2385.99, 2011.65, 316.906, 1018.96, 4367.47, 0.02, 500
1, 28, 78235.5, 2572.31, 2198, 341.429, 1046.17, 4606.57, 0.04, 500
1, 29, 77518, 2775.37, 2367.12, 409.38, 1067.45, 4862.69, 0.48, 500
1, 30, 76740.7, 2997.6, 2556.59, 479.66, 1088.2, 5137.26, 0.38, 500
2, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
2, 1, 86570.7, 371.993, 380.52, 123.509, 71, 1482.3, 0.54, 500
2, 2, 86413.1, 455.182, 383.419, 92.0062, 132.929, 1523.37, 0.62, 500
2, 3, 86264.7, 512.519, 394.758, 81.7453, 179.434, 1566.82, 0.76, 500
2, 4, 86116.3, 558.47, 398.313, 99.6575, 213.617, 1613.67, 1, 500
2, 5, 85961.4, 601.651, 422.048, 91.0472, 259.359, 1664.5, 0.74, 500
2, 6, 85802.1, 640.614, 440.133, 106.643, 290.833, 1719.68, 0.94, 500
2, 7, 85632.7, 681.926, 465.381, 106.462, 334.059, 1779.51, 0.78, 500
2, 8, 85455.8, 722.393, 494.609, 114.774, 368.198, 1844.21, 0.84, 500
2, 9, 85267.7, 765.987, 532.415, 115.919, 403.898, 1914.04, 0.7, 500
2, 10, 85068.1, 812.444, 562.623, 131.598, 436.048, 1989.2, 0.86, 500
