Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86649.6, 293.052, 386.52, 131.509, 57, 1482.3, 0.52, 500
0, 2, 86559.6, 324.504, 366.939, 120.698, 104.929, 1523.37, 0.88, 500
0, 3, 86474.9, 344.294, 357.16, 98.5473, 159.434, 1565.69, 0.76, 500
0, 4, 86395.8, 354.502, 348.849, 101.166, 190.046, 1609.63, 1, 500
0, 5, 86317.8, 361.61, 348.562, 85.2098, 231.471, 1655.35, 0.72, 500
0, 6, 86242.7, 364.413, 352.29, 74.82, 262.937, 1702.87, 0.88, 500
0, 7, 86168.8, 365.437, 348.144, 75.3405, 290.156, 1752.16, 0.88, 500
0, 8, 86095.5, 365.566, 349.438, 58.8853, 327.431, 1803.13, 0.78, 500
0, 9, 86025, 362.988, 345.657, 51.6132, 359.043, 1855.69, 0.86, 500
0, 10, 85956.4, 358.961, 348.786, 55.7058, 370.397, 1909.71, 0.8, 500
0, 11, 85886.7, 356.929, 341.127, 62.2645, 387.94, 1965.06, 1, 500
0, 12, 85817.2, 355.058, 338.731, 53.2327, 414.23, 2021.58, 0.8, 500
0, 13, 85749.7, 351.537, 331.244, 61.7339, 426.642, 2079.17, 0.98, 500
0, 14, 85682.1, 348.841, 319.799, 60.4165, 451.168, 2137.71, 0.88, 500
0, 15, 85616.7, 344.437, 314.794, 67.0315, 459.941, 2197.1, 0.98, 500
0, 16, 85551.1, 341.141, 312.53, 75.9098, 462.088, 2257.22, 1, 500
0, 17, 85484.4, 339.589, 315.966, 50.9561, 491.082, 2317.97, 0.8, 500
0, 18, 85421.5, 334.605, 321.939, 45.6917, 497.005, 2379.26, 0.76, 500
0, 19, 85358.5, 330.693, 320.788, 43.5043, 505.504, 2441.02, 0.88, 500
0, 20, 85296.1, 326.945, 313.172, 52.2384, 508.397, 2503.15, 0.96, 500
0, 21, 85233.6, 324.092, 306.575, 54.1238, 516.083, 2565.56, 0.9, 500
0, 22, 85171.9, 320.958, 298.049, 55.7033, 525.22, 2628.19, 0.92, 500
0, 23, 85111.4, 317.22, 291.694, 58.982, 529.704, 2690.97, 0.94, 500
0, 24, 85051.5, 313.66, 286.27, 58.8022, 535.868, 2753.86, 0.76, 500
0, 25, 84992.7, 309.815, 292.734, 47.4217, 540.592, 2816.78, 0.86, 500
0, 26, 84934.6, 305.859, 292.199, 43.6233, 543.978, 2879.69, 0.84, 500
0, 27, 84877.4, 301.916, 287.148, 42.8589, 548.123, 2942.54, 0.86, 500
0, 28, 84821.2, 297.733, 270.905, 51.9125, 552.971, 3005.26, 1, 500
0, 29, 84766.3, 293.126, 269.238, 47.0684, 556.473, 3067.82, 0.82, 500
0, 30, 84712.5, 288.297, 261.044, 46.2939, 561.725, 3130.16, 0.94, 500
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86649.6, 293.052, 378.52, 125.509, 71, 1482.3, 0.68, 500
1, 2, 86562, 322.07, 372.51, 93.1269, 126.929, 1523.37, 0.64, 500
1, 3, 86481.1, 338.528, 362.992, 69.7992, 181.862, 1565.69, 0.72, 500
1, 4, 86406, 345.919, 360.458, 60.1252, 217.872, 1609.6, 0.72, 500
1, 5, 86333.1, 349.651, 353.14, 64.5857, 244.31, 1655.2, 0.94, 500
1, 6, 86260.8, 352.079, 346.867, 55.9515, 281.859, 1702.49, 0.78, 500
1, 7, 86191, 351.381, 339.382, 63.0797, 303.726, 1751.4, 0.98, 500
1, 8, 86121.4, 350.705, 339.333, 54.6569, 332.032, 1801.84, 0.76, 500
1, 9, 86053.4, 348.644, 335.194, 52.7951, 356.315, 1853.7, 0.78, 500
1, 10, 85986.4, 345.905, 331.062, 54.9426, 374.864, 1906.86, 0.86, 500
1, 11, 85919.8, 343.319, 326.841, 51.7724, 397.088, 1961.21, 0.8, 500
1, 12, 85854.5, 339.925, 323.56, 46.6736, 418.725, 2016.62, 0.82, 500
1, 13, 85790.7, 335.716, 314.038, 46.7352, 439.816, 2072.97, 0.92, 500
1, 14, 85728.6, 330.674, 313.607, 46.54, 450.4, 2130.16, 0.86, 500
1, 15, 85666.7, 326.487, 310.501, 50.0561, 458.229, 2188.05, 0.94, 500
1, 16, 85604.7, 323.163, 305.03, 48.0699, 472.498, 2246.54, 0.78, 500
1, 17, 85544.1, 319.179, 305.485, 36.0262, 489.748, 2305.51, 0.86, 500
1, 18, 85485.4, 313.959, 291.35, 48.6036, 495.766, 2364.88, 0.98, 500
1, 19, 85427.1, 309.476, 288.494, 44.9695, 505.354, 2424.58, 0.88, 500
1, 20, 85370, 304.737, 282.214, 40.326, 518.258, 2484.49, 0.82, 500
1, 21, 85314.7, 299.037, 279.719, 46.7298, 515.239, 2544.55, 0.96, 500
1, 22, 85258.8, 295.11, 267.604, 55.3342, 518.436, 2604.67, 0.98, 500
1, 23, 85203.6, 291.332, 269.805, 43.0883, 527.405, 2664.77, 0.82, 500
1, 24, 85150.1, 286.556, 265.32, 49.4905, 523.733, 2724.79, 1, 500
1, 25, 85096.3, 283.029, 250.486, 49.1488, 536.324, 2784.69, 0.88, 500
1, 26, 85045.2, 277.583, 246.218, 48.6199, 538.015, 2844.4, 0.92, 500
1, 27, 84994.9, 272.376, 244.493, 39.802, 544.585, 2903.89, 0.78, 500
1, 28, 84946.4, 266.383, 248.162, 42.3016, 533.686, 2963.09, 0.74, 500
1, 29, 84896.9, 262.613, 241.729, 39.2631, 537.566, 3021.96, 0.9, 500
1, 30, 84849, 257.954, 236.229, 37.2153, 539.168, 3080.43, 0.8, 500
2, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
2, 1, 86649.6, 293.052, 382.52, 117.509, 75, 1482.3, 0.54, 500
2, 2, 86562.7, 321.375, 375.225, 90.6984, 126.643, 1523.37, 0.8, 500
2, 3, 86481.8, 338.022, 371.415, 80.5024, 162.597, 1565.69, 0.8, 500
2, 4, 86403.4, 348.834, 363.209, 74.0335, 200.983, 1609.59, 0.9, 500
2, 5, 86327.6, 354.868, 349.102, 71.6754, 241.627, 1655.18, 0.88, 500
2, 6, 86254.7, 356.777, 348.848, 65.8478, 271.368, 1702.49, 0.86, 500
2, 7, 86182.9, 357.19, 342.879, 70.551, 294.984, 1751.5, 0.96, 500
2, 8, 86111.4, 357.242, 343.394, 62.9431, 322.914, 1802.1, 0.82, 500
2, 9, 86041.2, 355.999, 340.88, 62.8816, 344.849, 1854.19, 0.84, 500
2, 10, 85971.5, 354.502, 336.371, 73.75, 356.217, 1907.66, 1, 500
2, 11, 85900.8, 354.346, 333.975, 65.7523, 382.773, 1962.4, 0.88, 500
2, 12, 85831.9, 352.371, 332.728, 68.3164, 396.432, 2018.29, 0.94, 500
2, 13, 85762.8, 350.962, 333.293, 56.5789, 421.115, 2075.25, 0.78, 500
2, 14, 85695.7, 347.858, 333.621, 53.5953, 436.036, 2133.18, 0.84, 500
2, 15, 85629.1, 344.865, 324.491, 44.6385, 464.89, 2191.98, 0.8, 500
2, 16, 85565.7, 339.311, 324.595, 42.142, 476.684, 2251.56, 0.72, 500
2, 17, 85502.8, 334.411, 324.913, 40.4905, 485.635, 2311.8, 0.66, 500
2, 18, 85440.1, 330.215, 324.522, 42.663, 489.947, 2372.59, 0.78, 500
2, 19, 85377.1, 327.118, 318.572, 37.4285, 505.951, 2433.81, 0.84, 500
2, 20, 85316.1, 322.678, 315.614, 36.3821, 513.811, 2495.38, 0.84, 500
2, 21, 85255.9, 318.397, 308.245, 35.1441, 525.11, 2557.22, 0.84, 500
2, 22, 85197.1, 313.458, 298.803, 47.7377, 523.603, 2619.26, 0.98, 500
2, 23, 85137.9, 310.004, 290.344, 55.1353, 525.202, 2681.41, 0.98, 500
2, 24, 85078.9, 307.019, 281.006, 64.7973, 524.688, 2743.6, 1, 500
2, 25, 85019.9, 304.645, 273.916, 72.5901, 523.21, 2805.78, 0.98, 500
2, 26, 84960.7, 302.825, 272.001, 66.6838, 529.838, 2867.9, 0.88, 500
