Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 88960.6, 3.81429, 6.23, 2.67, 0, 26.7, 1, 0
0, 1, 88959.3, 4.32229, 5.319, 0.708143, 3, 27.3357, 0.84, 500
0, 2, 88958.5, 4.31846, 5.54419, 0.916899, 2.78571, 27.9805, 0.9, 500
0, 3, 88957.5, 4.37735, 4.75276, 0.110514, 4.58673, 28.641, 0.9, 500
0, 4, 88956.8, 4.1963, 5.02611, 0.365261, 4.25911, 29.316, 0.78, 500
0, 5, 88956.1, 4.12687, 4.25458, 0, 5.95489, 30.0053, 0.84, 500
0, 6, 88955.5, 3.90899, 2.52845, 0.247612, 7.52954, 30.7346, 0.84, 500
0, 7, 88955.1, 3.52357, 2.8951, 0.464465, 6.99172, 31.4707, 0.44, 500
0, 8, 88954.6, 3.29855, 3.18161, 0, 7.49231, 32.2101, 0.96, 500
0, 9, 88954.1, 3.09313, 3.41615, 0.197913, 6.95714, 32.9725, 0.22, 500
0, 10, 88953.6, 2.99053, 1.60518, 0.369364, 8.4602, 33.7276, 0.72, 500
0, 11, 88953.3, 2.67435, 1.9092, 0.522413, 7.8559, 34.4729, 0.92, 500
0, 12, 88953, 2.48667, 1.14723, 0.645559, 8.29477, 35.2077, 0.62, 500
0, 13, 88952.7, 2.24532, 0.413423, 0.748648, 8.70228, 35.9283, 1, 500
0, 14, 88952.6, 1.96218, 0.698237, 0.829892, 8.08069, 36.6329, 0.88, 500
0, 15, 88952.3, 1.78793, 0.923067, 0.888345, 7.5035, 37.3192, 0.84, 500
0, 16, 88952.1, 1.68898, 1.10744, 0.932167, 6.96754, 37.9846, 0.9, 500
0, 17, 88951.8, 1.6424, 1.2648, 0, 7.46985, 38.6279, 0.98, 500
0, 18, 88951.6, 1.49451, 1.40439, 0.0985439, 6.93629, 39.2518, 0.82, 500
0, 19, 88951.4, 1.41019, 0.513308, 0.181175, 7.44084, 39.8546, 0.98, 500
0, 20, 88951.3, 1.22731, 0.67407, 0.252846, 6.90936, 40.4357, 0.36, 500
0, 21, 88951.2, 1.11419, 0.797746, 0.308424, 6.41583, 40.9955, 0.96, 500
0, 22, 88951, 1.04929, 0.896751, 0.353245, 5.95756, 41.5327, 0.7, 500
0, 23, 88950.8, 1.01791, 0.979598, 0.390971, 5.53202, 42.0476, 0.16, 500
0, 24, 88950.6, 1.01001, 1.05213, 0.424119, 5.13687, 42.5406, 0.62, 500
0, 25, 88950.4, 1.01879, 1.11838, 0.454426, 4.76995, 43.013, 0.96, 500
0, 26, 88950.2, 1.03959, 0.181129, 0, 6.42924, 43.466, 0.68, 500
0, 27, 88950.2, 0.857534, 0.313734, 0.0623755, 5.97001, 43.9382, 0.06, 500
0, 28, 88950.1, 0.739727, 0.411379, 0.109372, 5.54358, 44.3915, 0.7, 500
0, 29, 88950, 0.666133, 0.485557, 0.145943, 5.14761, 44.8247, 0.24, 500
0, 30, 88950, 0.62307, 0, 0.175487, 5.77992, 45.2375, 0.96, 500
1, 0, 88960.6, 3.81429, 6.23, 2.67, 0, 26.7, 1, 0
1, 1, 88959.3, 4.32229, 5.319, 1.70814, 2, 27.3357, 0.96, 500
1, 2, 88958.3, 4.46125, 4.54419, 0.84547, 3.85714, 27.9805, 0.92, 500
1, 3, 88957.5, 4.33859, 4.84418, 0.0527548, 4.58163, 28.641, 0.84, 500
1, 4, 88956.8, 4.1701, 4.10557, 0.309302, 5.25437, 29.318, 0.78, 500
1, 5, 88956.2, 3.96647, 4.39613, 0.537415, 4.87906, 30.0087, 0.88, 500
1, 6, 88955.5, 3.87763, 2.63743, 0.737017, 6.53056, 30.7096, 1, 500
1, 7, 88955, 3.58392, 2.99191, 0.917031, 6.06409, 31.4171, 0.82, 500
1, 8, 88954.5, 3.42528, 2.27995, 0.0665637, 7.63094, 32.1295, 0.8, 500
1, 9, 88954.1, 3.07527, 2.59664, 0.267326, 7.08587, 32.8421, 0.82, 500
1, 10, 88953.7, 2.86914, 2.8417, 0.432747, 6.57974, 33.5528, 0.64, 500
1, 11, 88953.3, 2.76285, 3.0404, 0.573985, 6.10976, 34.2567, 0.96, 500
1, 12, 88952.7, 2.72635, 3.21003, 0, 6.67335, 34.9513, 1, 500
1, 13, 88952.3, 2.63941, 3.36243, 0.163581, 6.19668, 35.6572, 0.86, 500
1, 14, 88951.8, 2.61497, 2.49177, 0.310261, 6.75406, 36.3517, 0.58, 500
1, 15, 88951.4, 2.49205, 2.67988, 0.444998, 6.27163, 37.0343, 0.94, 500
1, 16, 88950.9, 2.43981, 0.837351, 0.562735, 7.82365, 37.7055, 0.94, 500
1, 17, 88950.7, 2.15175, 0.119113, 0.668928, 8.26482, 38.3643, 0.96, 500
1, 18, 88950.6, 1.83391, 0.41185, 0.750253, 7.67448, 39.0109, 0.7, 500
1, 19, 88950.5, 1.63305, 0.63918, 0.806698, 7.1263, 39.6421, 0.66, 500
1, 20, 88950.2, 1.51288, 0, 0.84706, 7.61728, 40.2544, 0.9, 500
1, 21, 88950.1, 1.33125, 0, 0.877329, 8.07319, 40.859, 0.8, 500
1, 22, 88950, 1.19026, 0.186375, 0.894537, 7.49653, 41.4983, 0.7, 500
1, 23, 88949.8, 1.10654, 0.339698, 0.902057, 6.96106, 42.111, 0.96, 500
1, 24, 88949.7, 1.06252, 0.470349, 0.904017, 6.46384, 42.6969, 0.72, 500
1, 25, 88949.5, 1.04625, 0.585506, 0.903196, 6.00214, 43.2568, 0.6, 500
1, 26, 88949.3, 1.04955, 0, 0.901456, 6.57342, 43.7919, 1, 500
1, 27, 88949.1, 0.968344, 0.146937, 0.90004, 6.10389, 44.3258, 0.02, 500
1, 28, 88949, 0.924158, 0.272009, 0.893852, 5.6679, 44.8366, 0.88, 500
1, 29, 88948.8, 0.905782, 0.381962, 0.885455, 5.26305, 45.3247, 0.86, 500
1, 30, 88948.6, 0.905581, 0.481489, 0.876555, 4.88711, 45.7912, 0.92, 500
2, 0, 88960.6, 3.81429, 6.23, 2.67, 0, 26.7, 1, 0
2, 1, 88959.3, 4.32229, 6.319, 1.70814, 1, 27.3357, 0.92, 500
2, 2, 88958.2, 4.60405, 4.47276, 1.84547, 2.92857, 27.9805, 0.98, 500
2, 3, 88957.3, 4.58542, 4.79785, 1.98989, 2.71939, 28.641, 0.84, 500
2, 4, 88956.3, 4.63755, 3.0971, 2.12288, 4.52515, 29.3201, 0.98, 500
2, 5, 88955.6, 4.45538, 2.52514, 2.2495, 5.20192, 30.0162, 1, 500
2, 6, 88954.9, 4.24606, 2.96852, 2.35615, 4.83036, 30.7288, 0.84, 500
2, 7, 88954.1, 4.15713, 3.35093, 1.44261, 5.48533, 31.4541, 0.88, 500
2, 8, 88953.4, 4.01014, 3.69358, 1.589, 5.09352, 32.1883, 0.96, 500
2, 9, 88952.7, 3.96237, 2.99117, 0.716106, 6.7297, 32.9295, 0.86, 500
2, 10, 88952.1, 3.69923, 3.33225, 0.902698, 6.24901, 33.675, 0.94, 500
2, 11, 88951.5, 3.56405, 3.61212, 1.06017, 5.80265, 34.4238, 1, 500
2, 12, 88950.9, 3.51835, 3.85308, 0.198289, 6.38817, 35.172, 0.68, 500
