Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 87423.4, 152.571, 249.2, 106.8, 0, 1068, 1, 0
0, 1, 87373.5, 172.013, 239.76, 73.3257, 48, 1093.43, 0.64, 500
0, 2, 87329.6, 181.52, 231.716, 54.409, 83.5714, 1119.22, 0.88, 500
0, 3, 87289.5, 185.324, 218.578, 46.4138, 114.602, 1145.63, 0.96, 500
0, 4, 87252.3, 185.387, 205.91, 42.218, 141.416, 1172.74, 0.94, 500
0, 5, 87217.6, 183.061, 194.157, 39.3256, 165.315, 1200.57, 0.98, 500
0, 6, 87184.9, 179.135, 193.917, 31.5003, 181.507, 1229.05, 0.88, 500
0, 7, 87153.3, 174.854, 184.145, 26.9984, 202.542, 1258.12, 0.88, 500
0, 8, 87123.8, 169.421, 175.471, 27.5612, 216.075, 1287.67, 0.78, 500
0, 9, 87095.4, 163.93, 164.656, 27.7577, 230.641, 1317.6, 0.94, 500
0, 10, 87068.5, 158.043, 156.845, 26.6108, 242.166, 1347.82, 0.92, 500
0, 11, 87042.9, 152.074, 152.768, 21.1926, 252.869, 1378.22, 0.9, 500
0, 12, 87018.6, 145.964, 141.146, 17.8033, 267.807, 1408.71, 0.94, 500
0, 13, 86996.4, 138.973, 127.499, 16.2895, 281.678, 1439.19, 0.9, 500
0, 14, 86976.3, 131.257, 123.848, 14.4643, 284.558, 1469.58, 0.98, 500
0, 15, 86957, 124.315, 116.378, 14.3066, 288.232, 1499.79, 0.92, 500
0, 16, 86938.7, 117.693, 108.47, 13.7436, 291.644, 1529.71, 0.9, 500
0, 17, 86921.7, 111.209, 102.199, 11.8235, 293.813, 1559.27, 0.92, 500
0, 18, 86905.8, 104.876, 95.4681, 14.6515, 290.826, 1588.4, 0.96, 500
0, 19, 86890.4, 99.2618, 93.3316, 15.8975, 284.053, 1617.04, 0.98, 500
0, 20, 86875.2, 94.6437, 90.5617, 15.7177, 278.763, 1645.13, 0.96, 500
0, 21, 86860.4, 90.5353, 85.3431, 18.2736, 272.852, 1672.64, 0.98, 500
0, 22, 86845.9, 86.8747, 80.9221, 13.4005, 273.362, 1699.53, 0.92, 500
0, 23, 86832.8, 82.6483, 81.3044, 12.6558, 264.836, 1725.79, 0.82, 500
0, 24, 86819.7, 79.2147, 79.0677, 11.7107, 258.919, 1751.42, 0.9, 500
0, 25, 86807, 76.0224, 76.5101, 11.6271, 252.425, 1776.4, 0.9, 500
0, 26, 86794.7, 73.0987, 76.6882, 10.3579, 244.395, 1800.72, 0.82, 500
0, 27, 86782.6, 70.606, 75.4443, 10.004, 236.938, 1824.4, 0.92, 500
0, 28, 86770.7, 68.3875, 72.9402, 9.52577, 231.014, 1847.43, 0.76, 500
0, 29, 86759.2, 66.1958, 69.3045, 10.9486, 224.513, 1869.82, 0.66, 500
0, 30, 86748, 64.1327, 66.6216, 9.13832, 220.476, 1891.59, 0.78, 500
1, 0, 87423.4, 152.571, 249.2, 106.8, 0, 1068, 1, 0
1, 1, 87373.5, 172.013, 227.76, 89.3257, 44, 1093.43, 0.82, 500
1, 2, 87329, 182.081, 216.573, 67.2661, 85.8571, 1119.22, 0.88, 500
1, 3, 87289.2, 185.452, 209.595, 53.3862, 116.724, 1145.63, 0.74, 500
1, 4, 87252.4, 185.208, 197.587, 43.7, 148.387, 1172.75, 0.8, 500
1, 5, 87218.6, 181.959, 188.403, 39.6911, 170.788, 1200.58, 0.94, 500
1, 6, 87186.6, 177.5, 182.42, 30.7736, 193.589, 1229.07, 0.72, 500
1, 7, 87156.8, 171.836, 172.24, 32.2255, 208.761, 1258.13, 0.96, 500
1, 8, 87128.2, 166.073, 168.994, 25.2338, 223.85, 1287.65, 0.88, 500
1, 9, 87101, 160.022, 158.173, 28.3958, 234.86, 1317.51, 0.98, 500
1, 10, 87075, 154.101, 150.278, 28.9688, 244.085, 1347.61, 1, 500
1, 11, 87049.9, 148.334, 144.118, 32.1457, 247.65, 1377.85, 1, 500
1, 12, 87025.3, 143.296, 143.591, 33.7496, 245.961, 1408.13, 1, 500
1, 13, 87000.5, 139.409, 141.396, 22.9367, 257.392, 1438.36, 0.78, 500
1, 14, 86977.6, 134.476, 133.813, 20.6629, 265.007, 1468.49, 0.94, 500
1, 15, 86956, 129.147, 129.082, 20.2555, 267.078, 1498.45, 0.98, 500
1, 16, 86935.1, 124.162, 120.942, 20.5575, 271.001, 1528.19, 1, 500
1, 17, 86915.4, 119.075, 121.686, 13.5388, 272.644, 1557.66, 0.86, 500
1, 18, 86896.5, 114.125, 119.665, 13.7163, 269.169, 1586.79, 0.92, 500
1, 19, 86877.9, 109.904, 114.095, 14.584, 267.943, 1615.55, 0.84, 500
1, 20, 86860, 105.868, 108.332, 14.1366, 267.804, 1643.88, 0.9, 500
1, 21, 86842.9, 101.769, 94.4154, 13.4789, 275.675, 1671.75, 0.96, 500
1, 22, 86827.9, 96.4551, 90.9191, 13.6222, 271.984, 1699.15, 0.94, 500
1, 23, 86813.3, 91.7341, 88.9286, 8.43654, 271.557, 1726.05, 0.8, 500
1, 24, 86799.7, 86.9548, 84.4193, 6.33797, 270.16, 1752.4, 0.88, 500
1, 25, 86787.1, 82.2087, 77.563, 4.10255, 270.863, 1778.18, 0.94, 500
1, 26, 86775.7, 77.1434, 77.532, 6.74203, 259.515, 1803.36, 0.9, 500
1, 27, 86764, 73.453, 71.7941, 7.88906, 254.978, 1827.91, 0.94, 500
1, 28, 86752.9, 69.8597, 70.9494, 7.73273, 246.766, 1851.82, 0.64, 500
1, 29, 86741.9, 66.8442, 62.6619, 7.37197, 246.14, 1875.06, 0.94, 500
1, 30, 86732.2, 63.2264, 64.5442, 7.85606, 234.558, 1897.65, 0.98, 500
2, 0, 87423.4, 152.571, 249.2, 106.8, 0, 1068, 1, 0
2, 1, 87373.5, 172.013, 234.76, 73.3257, 53, 1093.43, 0.76, 500
2, 2, 87330.3, 180.819, 219.073, 70.409, 80.2143, 1119.22, 1, 500
2, 3, 87289.7, 185.234, 209.74, 57.2289, 112.485, 1145.63, 0.86, 500
2, 4, 87252.3, 185.592, 194.691, 50.2551, 144.45, 1172.73, 0.98, 500
2, 5, 87218, 182.779, 188.768, 39.801, 170.132, 1200.55, 0.88, 500
2, 6, 87186, 178.222, 180.873, 38.9248, 186.98, 1229.02, 0.82, 500
2, 7, 87155.2, 173.337, 167.905, 37.8378, 207.624, 1258.08, 0.96, 500
2, 8, 87126.4, 167.452, 166.179, 36.5353, 215.794, 1287.61, 0.74, 500
2, 9, 87098.1, 162.312, 158.752, 30.9728, 232.38, 1317.5, 0.92, 500
2, 10, 87071.6, 156.374, 155.136, 32.4992, 236.781, 1347.65, 0.96, 500
2, 11, 87045.3, 151.323, 150.948, 29.5602, 244.869, 1377.96, 0.82, 500
2, 12, 87020.1, 146.279, 143.351, 30.5282, 251.378, 1408.35, 0.98, 500
2, 13, 86995.8, 141.31, 136.591, 22.1243, 265.422, 1438.72, 0.88, 500
2, 14, 86973.7, 135.211, 131.618, 18.0226, 272.464, 1469.02, 0.92, 500
2, 15, 86952.8, 129.06, 131.146, 17.848, 270.002, 1499.17, 0.72, 500
2, 16, 86932, 124.043, 120.847, 16.3167, 277.716, 1529.1, 0.86, 500
2, 17, 86912.8, 118.374, 111.581, 19.5938, 278.879, 1558.73, 0.9, 500
2, 18, 86894.5, 112.999, 106.183, 18.2967, 279.959, 1588.02, 0.84, 500
2, 19, 86877.2, 107.761, 102.418, 16.7697, 278.962, 1616.91, 0.78, 500
2, 20, 86860.6, 102.83, 101.189, 18.0375, 272.036, 1645.35, 1, 500
2, 21, 86843.9, 98.8867, 96.3577, 15.9189, 271.605, 1673.3, 0.9, 500
2, 22, 86828.3, 94.7603, 88.3191, 16.7151, 271.205, 1700.72, 1, 500
2, 23, 86813.6, 90.447, 83.2771, 14.2067, 270.833, 1727.59, 0.96, 500
2, 24, 86800.1, 85.9417, 81.9913, 13.6188, 264.488, 1753.9, 0.86, 500
2, 25, 86786.7, 82.0744, 76.1666, 11.8025, 263.596, 1779.62, 0.92, 500
2, 26, 86774.5, 77.914, 70.2165, 11.8839, 260.768, 1804.73, 0.84, 500
2, 27, 86763, 73.7665, 67.109, 10.7099, 256.141, 1829.22, 0.98, 500
2, 28, 86752.2, 69.8508, 63.6428, 11.3709, 249.845, 1853.08, 1, 500
