S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number
88593.2, 43.1723, 63.19, 21.0814, 6, 273.357, 84.2714, 0, 89000, 2, 0.001, 500
88581.2, 46.5216, 64.7205, 16.1659, 11.5714, 279.805, 80.8865, 0, 89000, 2, 0.001, 500
88569.7, 48.7181, 66.6107, 11.8025, 16.7449, 286.409, 78.4132, 0, 89000, 2, 0.001, 500
88558.6, 50.1222, 68.6733, 10.8826, 18.5488, 293.206, 79.5559, 0, 89000, 2, 0.001, 500
88547.3, 51.4065, 70.7852, 10.1126, 20.2239, 300.214, 80.8978, 0, 89000, 2, 0.001, 500
88535.8, 52.6232, 72.926, 8.47465, 22.7794, 307.437, 81.4006, 0, 89000, 2, 0.001, 500
88524.2, 53.6666, 75.0843, 8.02671, 24.1523, 314.878, 83.111, 0, 89000, 2, 0.001, 500
88512.4, 54.7428, 77.2344, 8.67337, 24.4271, 322.54, 85.9078, 0, 89000, 2, 0.001, 500
88500.2, 55.9995, 79.3817, 8.33841, 25.6823, 330.421, 87.7201, 0, 89000, 2, 0.001, 500
88487.7, 57.2607, 81.5515, 7.10278, 27.8479, 338.521, 88.6543, 0, 89000, 2, 0.001, 500
88475.1, 58.4006, 83.7429, 9.03108, 26.8587, 346.843, 92.774, 0, 89000, 2, 0.001, 500
88461.9, 59.8957, 85.9373, 8.89004, 27.9402, 355.388, 94.8274, 0, 89000, 2, 0.001, 500
88448.5, 61.3814, 88.1843, 7.84878, 29.9445, 364.157, 96.0331, 0, 89000, 2, 0.001, 500
88434.9, 62.7391, 90.4789, 7.97104, 30.8056, 373.155, 98.4499, 0, 89000, 2, 0.001, 500
88420.9, 64.1663, 92.7996, 6.16603, 33.6052, 382.388, 98.9656, 0, 89000, 2, 0.001, 500
88406.8, 65.379, 95.1543, 8.57557, 32.2048, 391.857, 103.73, 0, 89000, 2, 0.001, 500
88392.1, 67.023, 97.5106, 9.88577, 31.9045, 401.567, 107.396, 0, 89000, 2, 0.001, 500
88376.9, 68.8559, 99.9288, 9.20102, 33.6256, 411.517, 109.13, 0, 89000, 2, 0.001, 500
88361.4, 70.5656, 102.431, 10.6752, 33.2238, 421.714, 113.106, 0, 89000, 2, 0.001, 500
88345.3, 72.4945, 104.994, 6.14658, 38.8506, 432.166, 111.14, 0, 89000, 2, 0.001, 500
88329.6, 73.756, 107.643, 6.05721, 40.0756, 442.879, 113.7, 0, 89000, 2, 0.001, 500
88313.5, 75.1253, 110.28, 9.04991, 38.2131, 453.863, 119.33, 0, 89000, 2, 0.001, 500
88296.6, 77.0159, 112.921, 8.91101, 39.4836, 465.117, 121.832, 0, 89000, 2, 0.001, 500
88279.3, 78.8797, 115.637, 8.89547, 40.6633, 476.639, 124.533, 0, 89000, 2, 0.001, 500
88261.6, 80.7501, 118.42, 6.99286, 43.7588, 488.439, 125.413, 0, 89000, 2, 0.001, 500
88243.9, 82.3676, 121.267, 7.33837, 44.6332, 500.522, 128.605, 0, 89000, 2, 0.001, 500
88225.7, 84.1102, 124.136, 11.7563, 41.4451, 512.897, 135.893, 0, 89000, 2, 0.001, 500
88206.4, 86.5325, 127.045, 12.9631, 41.4847, 525.564, 140.008, 0, 89000, 2, 0.001, 500
88186.6, 89.0488, 130.085, 14.2292, 41.5215, 538.527, 144.314, 0, 89000, 2, 0.001, 500
88166.2, 91.6669, 133.26, 11.5557, 45.5557, 551.801, 144.816, 0, 89000, 2, 0.001, 500
88593.2, 43.1723, 63.19, 22.0814, 5, 273.357, 85.2714, 1, 89000, 2, 0.001, 500
88581.1, 46.6638, 64.7205, 16.0945, 11.6429, 279.805, 80.8151, 1, 89000, 2, 0.001, 500
88569.6, 48.8217, 66.6306, 14.7447, 13.8112, 286.409, 81.3753, 1, 89000, 2, 0.001, 500
88558, 50.6262, 68.7063, 13.6208, 15.8247, 293.208, 82.3271, 1, 89000, 2, 0.001, 500
88546.3, 52.2035, 70.8864, 6.68549, 23.6944, 300.219, 77.5719, 1, 89000, 2, 0.001, 500
88535.3, 52.788, 73.1315, 7.34017, 24.0019, 307.452, 80.4717, 1, 89000, 2, 0.001, 500
