S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number
86708.8, 233.846, 387.52, 117.509, 70, 1482.3, 505.029, 0, 89000, 1, 0.00637, 500
86673.7, 222.222, 373.579, 87.146, 120, 1523.37, 460.725, 0, 89000, 1, 0.00637, 500
86641.6, 209.826, 359.006, 60.2546, 164.429, 1564.85, 419.26, 0, 89000, 1, 0.00637, 500
86612.5, 197.015, 348.738, 53.5403, 181.684, 1606.54, 402.278, 0, 89000, 1, 0.00637, 500
86584.5, 185.575, 332.41, 38.5369, 210.706, 1648.25, 370.947, 0, 89000, 1, 0.00637, 500
86558.7, 174.237, 319.647, 27.9187, 229.656, 1689.8, 347.566, 0, 89000, 1, 0.00637, 500
86534.6, 163.535, 305.208, 28.3788, 237.252, 1731.03, 333.587, 0, 89000, 1, 0.00637, 500
86511.4, 153.996, 289.303, 26.1638, 247.305, 1771.8, 315.467, 0, 89000, 1, 0.00637, 500
86489.5, 145.1, 270.198, 24.5347, 258.641, 1812, 294.732, 0, 89000, 1, 0.00637, 500
86469.1, 136.538, 258.212, 19.4882, 265.166, 1851.53, 277.7, 0, 89000, 1, 0.00637, 500
86449.8, 128.502, 243.883, 17.2885, 270.226, 1890.3, 261.172, 0, 89000, 1, 0.00637, 500
86431.7, 120.922, 233.453, 17.7637, 267.924, 1928.26, 251.217, 0, 89000, 1, 0.00637, 500
86414.2, 114.164, 220.707, 14.7502, 270.787, 1965.34, 235.458, 0, 89000, 1, 0.00637, 500
86397.9, 107.661, 210.926, 16.5465, 265.445, 2001.5, 227.472, 0, 89000, 1, 0.00637, 500
86382.1, 101.902, 200.932, 18.8243, 259.484, 2036.71, 219.756, 0, 89000, 1, 0.00637, 500
86366.9, 96.7566, 187.846, 18.5938, 258.95, 2070.94, 206.44, 0, 89000, 1, 0.00637, 500
86352.6, 91.7148, 179.974, 15.0711, 256.453, 2104.18, 195.045, 0, 89000, 1, 0.00637, 500
86339.1, 86.8892, 167.959, 15.4974, 254.135, 2136.43, 183.457, 0, 89000, 1, 0.00637, 500
86326.4, 82.2236, 164.126, 12.6038, 246.983, 2167.69, 176.73, 0, 89000, 1, 0.00637, 500
86314.1, 78.0233, 156.914, 11.637, 241.341, 2197.96, 168.551, 0, 89000, 1, 0.00637, 500
86302.5, 74.0947, 146.63, 10.4872, 239.102, 2227.23, 157.117, 0, 89000, 1, 0.00637, 500
86291.6, 70.1582, 136.529, 10.1838, 236.024, 2255.54, 146.713, 0, 89000, 1, 0.00637, 500
86281.4, 66.2872, 125.599, 7.66584, 236.165, 2282.87, 133.265, 0, 89000, 1, 0.00637, 500
86272.2, 62.2579, 115.908, 8.09551, 232.296, 2309.26, 124.004, 0, 89000, 1, 0.00637, 500
86263.6, 58.3922, 108.345, 8.25273, 226.703, 2334.71, 116.598, 0, 89000, 1, 0.00637, 500
86255.5, 54.7861, 100.781, 4.16678, 225.51, 2359.23, 104.948, 0, 89000, 1, 0.00637, 500
86248.3, 51.094, 95.2525, 5.15632, 217.402, 2382.84, 100.409, 0, 89000, 1, 0.00637, 500
86241.3, 47.8255, 90.6019, 5.85366, 208.874, 2405.54, 96.4556, 0, 89000, 1, 0.00637, 500
86234.6, 44.9366, 83.8259, 7.30507, 201.954, 2427.35, 91.131, 0, 89000, 1, 0.00637, 500
86228.3, 42.2563, 80.1295, 4.47947, 196.529, 2448.28, 84.6089, 0, 89000, 1, 0.00637, 500
86708.8, 233.846, 383.52, 110.509, 81, 1482.3, 494.029, 1, 89000, 1, 0.00637, 500
86674.5, 221.457, 370.864, 86.646, 123.214, 1523.37, 457.511, 1, 89000, 1, 0.00637, 500
86642.6, 208.991, 357.378, 63.7444, 162.413, 1564.85, 421.122, 1, 89000, 1, 0.00637, 500
86613.3, 196.476, 341.11, 50.7307, 191.812, 1606.53, 391.84, 1, 89000, 1, 0.00637, 500
86586.1, 184.419, 330.251, 37.8956, 213.111, 1648.22, 368.147, 1, 89000, 1, 0.00637, 500
86560.5, 173.118, 316.481, 22.2539, 237.889, 1689.74, 338.735, 1, 89000, 1, 0.00637, 500
86537, 162.027, 304.111, 19.0514, 246.897, 1730.93, 323.163, 1, 89000, 1, 0.00637, 500
86514.5, 152.066, 287.073, 19.4122, 255.262, 1771.64, 306.485, 1, 89000, 1, 0.00637, 500
86493.3, 142.933, 271.857, 26.1495, 254.029, 1811.77, 298.006, 1, 89000, 1, 0.00637, 500
86472.6, 135.033, 257.449, 20.8577, 262.884, 1851.2, 278.307, 1, 89000, 1, 0.00637, 500
86453.3, 127.341, 243.965, 21.4698, 264.106, 1889.86, 265.434, 1, 89000, 1, 0.00637, 500
86434.8, 120.29, 230.366, 18.5767, 268.242, 1927.68, 248.943, 1, 89000, 1, 0.00637, 500
86417.6, 113.501, 213.752, 14.4672, 276.081, 1964.62, 228.219, 1, 89000, 1, 0.00637, 500
86401.7, 106.629, 207.374, 14.2439, 269.361, 2000.64, 221.618, 1, 89000, 1, 0.00637, 500
86386.4, 100.671, 196.49, 13.6242, 267.121, 2035.71, 210.114, 1, 89000, 1, 0.00637, 500
86371.8, 95.1042, 184.549, 13.6913, 265.041, 2069.8, 198.24, 1, 89000, 1, 0.00637, 500
86358.1, 89.8252, 172.681, 15.4196, 261.11, 2102.89, 188.101, 1, 89000, 1, 0.00637, 500
86345, 84.8971, 166.922, 13.7077, 254.459, 2134.98, 180.63, 1, 89000, 1, 0.00637, 500
86332.5, 80.435, 155.885, 7.82244, 257.283, 2166.06, 163.707, 1, 89000, 1, 0.00637, 500
86321.2, 75.6909, 145.011, 8.08979, 253.906, 2196.13, 153.101, 1, 89000, 1, 0.00637, 500
86310.6, 71.1594, 135.25, 8.0534, 249.77, 2225.2, 143.303, 1, 89000, 1, 0.00637, 500
86300.6, 66.8541, 128.552, 8.74772, 241.929, 2253.28, 137.299, 1, 89000, 1, 0.00637, 500
86291.1, 62.993, 122.729, 9.13413, 233.648, 2280.36, 131.863, 1, 89000, 1, 0.00637, 500
86282, 59.5265, 113.782, 7.26127, 230.959, 2306.47, 121.043, 1, 89000, 1, 0.00637, 500
86273.6, 56.0031, 108.988, 5.3142, 224.462, 2331.62, 114.302, 1, 89000, 1, 0.00637, 500
86265.7, 52.7168, 102.044, 6.29479, 217.429, 2355.81, 108.338, 1, 89000, 1, 0.00637, 500
86258.2, 49.6741, 93.1352, 5.00817, 214.899, 2379.08, 98.1433, 1, 89000, 1, 0.00637, 500
86251.4, 46.5336, 86.437, 4.6309, 209.549, 2401.44, 91.0679, 1, 89000, 1, 0.00637, 500
86245.1, 43.5308, 81.7777, 6.09213, 200.581, 2422.92, 87.8698, 1, 89000, 1, 0.00637, 500
86239, 40.9068, 75.0307, 6.26883, 195.254, 2443.52, 81.2995, 1, 89000, 1, 0.00637, 500
86708.8, 233.846, 386.52, 126.509, 62, 1482.3, 513.029, 2, 89000, 1, 0.00637, 500
86673.1, 222.779, 372.65, 95.5032, 112.571, 1523.37, 468.153, 2, 89000, 1, 0.00637, 500
86640.6, 210.788, 358.221, 73.0482, 152.531, 1564.85, 431.27, 2, 89000, 1, 0.00637, 500
86610.6, 198.619, 345.144, 50.4778, 188.636, 1606.55, 395.622, 2, 89000, 1, 0.00637, 500
86583.1, 186.395, 328.298, 45.7894, 208.162, 1648.28, 374.087, 2, 89000, 1, 0.00637, 500
86557.1, 175.111, 316.943, 32.7024, 228.293, 1689.87, 349.646, 2, 89000, 1, 0.00637, 500
86532.8, 164.378, 304.82, 28.8732, 237.986, 1731.15, 333.693, 2, 89000, 1, 0.00637, 500
86509.6, 154.677, 291.06, 26.6735, 245.987, 1771.99, 317.734, 2, 89000, 1, 0.00637, 500
86487.6, 145.802, 275.925, 19.0489, 259.417, 1812.25, 294.974, 2, 89000, 1, 0.00637, 500
86467.1, 137.116, 264.628, 15.4363, 263.887, 1851.85, 280.065, 2, 89000, 1, 0.00637, 500
86447.6, 129.128, 251.923, 15.5607, 265.038, 1890.71, 267.483, 2, 89000, 1, 0.00637, 500
86429.1, 121.861, 242.006, 16.1969, 262.107, 1928.74, 258.203, 2, 89000, 1, 0.00637, 500
86411.2, 115.399, 225.78, 13.3516, 268.385, 1965.91, 239.132, 2, 89000, 1, 0.00637, 500
86394.6, 108.903, 208.809, 17.3219, 268.214, 2002.16, 226.131, 2, 89000, 1, 0.00637, 500
86378.9, 102.802, 198.141, 11.6188, 271.056, 2037.47, 209.759, 2, 89000, 1, 0.00637, 500
86364.4, 96.783, 185.38, 12.957, 268.695, 2071.81, 198.337, 2, 89000, 1, 0.00637, 500
86350.6, 91.1738, 175.688, 11.8385, 265.503, 2105.17, 187.527, 2, 89000, 1, 0.00637, 500
86337.6, 85.935, 169.903, 8.46328, 260.538, 2137.53, 178.367, 2, 89000, 1, 0.00637, 500
86325.3, 81.1074, 158.798, 9.01486, 256.928, 2168.88, 167.813, 2, 89000, 1, 0.00637, 500
86313.6, 76.5123, 145.811, 5.23738, 259.576, 2199.22, 151.048, 2, 89000, 1, 0.00637, 500
86303.2, 71.6733, 136.107, 5.45402, 255.035, 2228.55, 141.561, 2, 89000, 1, 0.00637, 500
86293.4, 67.1438, 125.42, 8.36485, 248.818, 2256.88, 133.784, 2, 89000, 1, 0.00637, 500
86284.1, 62.9804, 118.861, 8.79598, 241.046, 2284.21, 127.657, 2, 89000, 1, 0.00637, 500
86275.3, 59.2245, 109.188, 7.94653, 237.828, 2310.54, 117.135, 2, 89000, 1, 0.00637, 500
86267.2, 55.4902, 102.681, 7.93238, 230.84, 2335.9, 110.613, 2, 89000, 1, 0.00637, 500
86259.5, 52.0505, 96.1148, 6.6952, 225.352, 2360.29, 102.81, 2, 89000, 1, 0.00637, 500
86252.4, 48.7578, 87.5366, 4.34, 223.255, 2383.73, 91.8766, 2, 89000, 1, 0.00637, 500
86246, 45.3663, 84.1101, 6.95547, 211.308, 2406.24, 91.0655, 2, 89000, 1, 0.00637, 500
86239.7, 42.5964, 78.4535, 4.18062, 207.215, 2427.84, 82.6341, 2, 89000, 1, 0.00637, 500
86234, 39.7965, 76.8131, 3.43779, 197.414, 2448.54, 80.2509, 2, 89000, 1, 0.00637, 500
86708.8, 233.846, 382.52, 126.509, 66, 1482.3, 509.029, 3, 89000, 1, 0.00637, 500
86673.4, 222.5, 370.936, 92.5032, 117.286, 1523.37, 463.439, 3, 89000, 1, 0.00637, 500
86641.2, 210.238, 360.591, 63.2458, 159.908, 1564.85, 423.836, 3, 89000, 1, 0.00637, 500
86611.7, 197.662, 342.267, 51.3425, 190.486, 1606.54, 393.61, 3, 89000, 1, 0.00637, 500
86584.3, 185.49, 328.492, 45.5349, 207.88, 1648.27, 374.027, 3, 89000, 1, 0.00637, 500
86558.3, 174.383, 312.997, 40.4118, 224.031, 1689.83, 353.409, 3, 89000, 1, 0.00637, 500
86533.8, 164.057, 295.054, 30.9882, 245.029, 1731.08, 326.042, 3, 89000, 1, 0.00637, 500
86511.2, 153.889, 281.947, 30.6182, 250.527, 1771.87, 312.565, 3, 89000, 1, 0.00637, 500
86489.4, 144.813, 264.352, 26.6646, 262.632, 1812.09, 291.017, 3, 89000, 1, 0.00637, 500
86469.2, 136.051, 251.744, 26.4488, 264.873, 1851.63, 278.192, 3, 89000, 1, 0.00637, 500
86449.9, 128.147, 240.809, 22.7226, 267.953, 1890.42, 263.532, 3, 89000, 1, 0.00637, 500
86431.7, 120.802, 224.549, 19.7884, 274.814, 1928.39, 244.337, 3, 89000, 1, 0.00637, 500
86414.7, 113.59, 211.422, 13.623, 281.184, 1965.47, 225.045, 3, 89000, 1, 0.00637, 500
86399.1, 106.48, 196.223, 17.4654, 279.1, 2001.63, 213.689, 3, 89000, 1, 0.00637, 500
86384.3, 100.001, 185.114, 15.6067, 278.164, 2036.83, 200.721, 3, 89000, 1, 0.00637, 500
86370.4, 93.917, 176.892, 15.492, 272.295, 2071.03, 192.384, 3, 89000, 1, 0.00637, 500
86357, 88.4693, 161.405, 15.0204, 273.845, 2104.23, 176.426, 3, 89000, 1, 0.00637, 500
86344.8, 83.0031, 147.262, 11.2557, 277.285, 2136.39, 158.518, 3, 89000, 1, 0.00637, 500
86333.8, 77.3874, 138.364, 9.43192, 273.479, 2167.52, 147.796, 3, 89000, 1, 0.00637, 500
86323.6, 72.1505, 128.315, 11.4014, 266.945, 2197.61, 139.716, 3, 89000, 1, 0.00637, 500
86313.9, 67.4, 121.251, 11.9161, 258.877, 2226.66, 133.167, 3, 89000, 1, 0.00637, 500
86304.7, 63.1448, 116.026, 9.10894, 252.386, 2254.66, 125.135, 3, 89000, 1, 0.00637, 500
86296, 59.1834, 109.579, 9.24699, 244.359, 2281.62, 118.826, 3, 89000, 1, 0.00637, 500
86287.8, 55.5764, 101.037, 7.1375, 240.904, 2307.57, 108.175, 3, 89000, 1, 0.00637, 500
86280.3, 51.9524, 93.601, 7.96226, 233.697, 2332.5, 101.563, 3, 89000, 1, 0.00637, 500
86273.3, 48.5948, 85.1885, 6.51067, 230.004, 2356.45, 91.6992, 3, 89000, 1, 0.00637, 500
86266.9, 45.2251, 79.9069, 4.96131, 223.575, 2379.43, 84.8682, 3, 89000, 1, 0.00637, 500
86261, 42.0559, 76.5308, 6.32043, 212.606, 2401.46, 82.8512, 3, 89000, 1, 0.00637, 500
86255.3, 39.3806, 66.9521, 5.39233, 210.42, 2422.56, 72.3445, 3, 89000, 1, 0.00637, 500
86250.3, 36.5125, 63.6831, 6.36999, 200.39, 2442.76, 70.0531, 3, 89000, 1, 0.00637, 500
86708.8, 233.846, 382.52, 122.509, 70, 1482.3, 505.029, 4, 89000, 1, 0.00637, 500
86673.7, 222.222, 366.936, 82.7889, 131, 1523.37, 449.725, 4, 89000, 1, 0.00637, 500
86642.4, 209.061, 356.837, 60.2087, 166.643, 1564.85, 417.046, 4, 89000, 1, 0.00637, 500
86613.4, 196.249, 343.617, 42.4517, 197.74, 1606.54, 386.069, 4, 89000, 1, 0.00637, 500
86586.6, 183.836, 324.548, 41.1944, 215.616, 1648.24, 365.743, 4, 89000, 1, 0.00637, 500
86561.1, 172.485, 309.103, 34.2821, 233.214, 1689.77, 343.385, 4, 89000, 1, 0.00637, 500
86537.3, 161.843, 295.172, 24.1825, 250.556, 1730.95, 319.355, 4, 89000, 1, 0.00637, 500
