S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number
86708.8, 233.846, 402.52, 131.509, 41, 1482.3, 534.029, 0, 89000, 1, 0.00637, 500
86671.7, 224.24, 406.507, 97.146, 77.0714, 1523.37, 503.653, 0, 89000, 1, 0.00637, 500
86636.6, 214.426, 408.865, 74.6614, 100.566, 1564.85, 483.526, 0, 89000, 1, 0.00637, 500
86603, 205.161, 409.68, 56.194, 119.383, 1606.57, 465.874, 0, 89000, 1, 0.00637, 500
86570.6, 196.51, 409.14, 48.4899, 126.856, 1648.37, 457.629, 0, 89000, 1, 0.00637, 500
86538.8, 189.003, 407.427, 38.8169, 135.795, 1690.12, 446.243, 0, 89000, 1, 0.00637, 500
86507.8, 182.196, 404.785, 28.3844, 145.095, 1731.7, 433.17, 0, 89000, 1, 0.00637, 500
86477.8, 175.831, 401.379, 27.2887, 144.731, 1773, 428.668, 0, 89000, 1, 0.00637, 500
86448, 170.416, 397.326, 28.8894, 141.393, 1813.96, 426.215, 0, 89000, 1, 0.00637, 500
86418.4, 165.904, 392.804, 29.0508, 139.294, 1854.5, 421.854, 0, 89000, 1, 0.00637, 500
86389.2, 161.982, 387.973, 25.93, 140.344, 1894.58, 413.903, 0, 89000, 1, 0.00637, 500
86360.5, 158.282, 382.938, 23.7967, 140.319, 1934.17, 406.734, 0, 89000, 1, 0.00637, 500
86332.3, 154.817, 377.745, 23.5939, 138.297, 1973.25, 401.339, 0, 89000, 1, 0.00637, 500
86304.5, 151.661, 372.437, 24.1976, 135.418, 2011.79, 396.635, 0, 89000, 1, 0.00637, 500
86277, 148.802, 367.067, 21.5689, 135.746, 2049.8, 388.636, 0, 89000, 1, 0.00637, 500
86250.1, 145.952, 361.68, 21.9564, 133.049, 2087.25, 383.637, 0, 89000, 1, 0.00637, 500
86223.6, 143.318, 356.279, 19.1452, 133.546, 2124.16, 375.424, 0, 89000, 1, 0.00637, 500
86197.6, 140.633, 350.895, 18.3767, 132.007, 2160.51, 369.272, 0, 89000, 1, 0.00637, 500
86172, 138.053, 345.52, 17.5021, 130.578, 2196.32, 363.022, 0, 89000, 1, 0.00637, 500
86146.9, 135.548, 340.167, 13.5351, 132.251, 2231.58, 353.702, 0, 89000, 1, 0.00637, 500
86122.5, 132.893, 334.846, 9.70124, 133.804, 2266.29, 344.548, 0, 89000, 1, 0.00637, 500
86098.7, 130.13, 329.534, 12.9819, 128.247, 2300.46, 342.516, 0, 89000, 1, 0.00637, 500
86075, 127.771, 324.214, 13.8624, 125.086, 2334.08, 338.076, 0, 89000, 1, 0.00637, 500
86051.6, 125.572, 318.944, 15.5385, 121.152, 2367.17, 334.482, 0, 89000, 1, 0.00637, 500
86028.5, 123.558, 313.742, 15.9629, 118.498, 2399.71, 329.705, 0, 89000, 1, 0.00637, 500
86005.8, 121.61, 308.63, 15.2362, 117.034, 2431.72, 323.866, 0, 89000, 1, 0.00637, 500
85983.4, 119.643, 303.61, 17.4445, 112.674, 2463.22, 321.055, 0, 89000, 1, 0.00637, 500
85961.3, 117.87, 298.674, 14.377, 113.626, 2494.2, 313.051, 0, 89000, 1, 0.00637, 500
85939.7, 115.893, 293.842, 15.4223, 110.51, 2524.68, 309.264, 0, 89000, 1, 0.00637, 500
85918.3, 114.045, 289.078, 18.2743, 105.616, 2554.66, 307.353, 0, 89000, 1, 0.00637, 500
86708.8, 233.846, 402.52, 126.509, 46, 1482.3, 529.029, 1, 89000, 1, 0.00637, 500
86672, 223.892, 406.507, 99.5032, 74.7143, 1523.37, 506.011, 1, 89000, 1, 0.00637, 500
86636.8, 214.312, 408.816, 79.8293, 95.3776, 1564.85, 488.645, 1, 89000, 1, 0.00637, 500
86602.8, 205.426, 409.619, 60.9859, 114.565, 1606.56, 470.604, 1, 89000, 1, 0.00637, 500
86570.1, 197.05, 409.12, 47.9554, 127.382, 1648.36, 457.075, 1, 89000, 1, 0.00637, 500
86538.4, 189.397, 407.484, 44.353, 130.283, 1690.11, 451.837, 1, 89000, 1, 0.00637, 500
86507, 182.899, 404.893, 42.5487, 130.977, 1731.69, 447.442, 1, 89000, 1, 0.00637, 500
86475.9, 177.384, 401.578, 41.4835, 130.622, 1773.01, 443.062, 1, 89000, 1, 0.00637, 500
86445.2, 172.657, 397.728, 36.1634, 134.291, 1813.98, 433.891, 1, 89000, 1, 0.00637, 500
86415.1, 168.228, 393.491, 33.9397, 134.699, 1854.57, 427.431, 1, 89000, 1, 0.00637, 500
86385.4, 164.227, 388.936, 25.6091, 141.078, 1894.72, 414.545, 1, 89000, 1, 0.00637, 500
86356.7, 160.122, 384.147, 30.6335, 134.001, 1934.41, 414.78, 1, 89000, 1, 0.00637, 500
86327.9, 156.845, 379.125, 25.0527, 137.429, 1973.61, 404.177, 1, 89000, 1, 0.00637, 500
86299.9, 153.479, 374.003, 26.6739, 133.613, 2012.29, 400.677, 1, 89000, 1, 0.00637, 500
86272.2, 150.535, 368.775, 26.9774, 131.069, 2050.45, 395.753, 1, 89000, 1, 0.00637, 500
86244.8, 147.829, 363.509, 28.0825, 127.707, 2088.09, 391.591, 1, 89000, 1, 0.00637, 500
86217.7, 145.368, 358.24, 27.9463, 125.585, 2125.18, 386.186, 1, 89000, 1, 0.00637, 500
86191, 143.017, 353.003, 27.6723, 123.615, 2161.73, 380.675, 1, 89000, 1, 0.00637, 500
86164.6, 140.747, 347.811, 27.2767, 121.785, 2197.75, 375.088, 1, 89000, 1, 0.00637, 500
86138.7, 138.536, 342.672, 24.7732, 122.086, 2233.24, 367.445, 1, 89000, 1, 0.00637, 500
86113.3, 136.231, 337.59, 21.3158, 123.366, 2268.21, 358.906, 1, 89000, 1, 0.00637, 500
86088.5, 133.789, 332.549, 21.9671, 120.554, 2302.66, 354.516, 1, 89000, 1, 0.00637, 500
86064, 131.526, 327.526, 20.4254, 119.943, 2336.59, 347.951, 1, 89000, 1, 0.00637, 500
86040, 129.254, 322.545, 20.8579, 117.376, 2370.01, 343.403, 1, 89000, 1, 0.00637, 500
86016.2, 127.116, 317.602, 19.1233, 116.992, 2402.93, 336.725, 1, 89000, 1, 0.00637, 500
85993, 124.939, 312.712, 19.3844, 114.635, 2435.33, 332.096, 1, 89000, 1, 0.00637, 500
85970.1, 122.871, 307.867, 15.4961, 116.447, 2467.24, 323.363, 1, 89000, 1, 0.00637, 500
85947.8, 120.607, 303.078, 16.7615, 113.129, 2498.66, 319.84, 1, 89000, 1, 0.00637, 500
85925.7, 118.548, 298.315, 16.8007, 111.049, 2529.59, 315.115, 1, 89000, 1, 0.00637, 500
85904, 116.569, 293.603, 11.7135, 114.117, 2560.03, 305.317, 1, 89000, 1, 0.00637, 500
86708.8, 233.846, 402.52, 123.509, 49, 1482.3, 526.029, 2, 89000, 1, 0.00637, 500
86672.2, 223.683, 406.507, 93.7174, 80.5, 1523.37, 500.225, 2, 89000, 1, 0.00637, 500
86637.4, 213.743, 408.787, 69.4443, 105.75, 1564.85, 478.231, 2, 89000, 1, 0.00637, 500
86604.2, 204.247, 409.512, 54.3086, 121.196, 1606.56, 463.82, 2, 89000, 1, 0.00637, 500
86571.9, 195.635, 408.855, 42.6842, 132.54, 1648.35, 451.54, 2, 89000, 1, 0.00637, 500
86540.6, 187.881, 407.04, 33.3735, 141.072, 1690.07, 440.414, 2, 89000, 1, 0.00637, 500
86510, 180.894, 404.269, 33.2625, 139.996, 1731.6, 437.532, 2, 89000, 1, 0.00637, 500
86479.6, 175.093, 400.718, 35.7403, 135.996, 1772.86, 436.458, 2, 89000, 1, 0.00637, 500
86449.3, 170.367, 396.609, 34.693, 135.282, 1813.74, 431.301, 2, 89000, 1, 0.00637, 500
86419.4, 166.218, 392.131, 30.4369, 137.619, 1854.22, 422.568, 2, 89000, 1, 0.00637, 500
86390.1, 162.283, 387.392, 30.2359, 135.789, 1894.23, 417.628, 2, 89000, 1, 0.00637, 500
86361.1, 158.782, 382.441, 27.8132, 136.09, 1933.76, 410.254, 2, 89000, 1, 0.00637, 500
86332.7, 155.46, 377.353, 28.3534, 133.369, 1972.78, 405.706, 2, 89000, 1, 0.00637, 500
86304.6, 152.479, 372.164, 21.6558, 137.843, 2011.29, 393.819, 2, 89000, 1, 0.00637, 500
86277.3, 149.261, 366.928, 23.2577, 133.997, 2049.26, 390.185, 2, 89000, 1, 0.00637, 500
86250.3, 146.427, 361.615, 20.5521, 134.426, 2086.71, 382.167, 2, 89000, 1, 0.00637, 500
86223.8, 143.596, 356.285, 18.8697, 133.824, 2123.61, 375.155, 2, 89000, 1, 0.00637, 500
86197.9, 140.837, 350.94, 20.1376, 130.265, 2159.96, 371.077, 2, 89000, 1, 0.00637, 500
86172.2, 138.341, 345.59, 19.1495, 128.96, 2195.77, 364.739, 2, 89000, 1, 0.00637, 500
86147, 135.898, 340.272, 19.0821, 126.749, 2231.04, 359.354, 2, 89000, 1, 0.00637, 500
86122.1, 133.564, 334.993, 13.8729, 129.695, 2265.76, 348.866, 2, 89000, 1, 0.00637, 500
86098, 130.964, 329.764, 13.8958, 127.431, 2299.94, 343.66, 2, 89000, 1, 0.00637, 500
86074.3, 128.518, 324.544, 13.7611, 125.329, 2333.59, 338.305, 2, 89000, 1, 0.00637, 500
86050.9, 126.185, 319.355, 13.4893, 123.377, 2366.71, 332.844, 2, 89000, 1, 0.00637, 500
86027.9, 123.935, 314.21, 12.0968, 122.564, 2399.29, 326.307, 2, 89000, 1, 0.00637, 500
86005.4, 121.677, 309.117, 13.6688, 118.81, 2431.36, 322.786, 2, 89000, 1, 0.00637, 500
85983.1, 119.622, 304.072, 17.9931, 112.323, 2462.9, 322.065, 2, 89000, 1, 0.00637, 500
85960.9, 117.922, 299.1, 15.8852, 112.3, 2493.93, 314.985, 2, 89000, 1, 0.00637, 500
85939.1, 116.068, 294.244, 16.8259, 109.279, 2524.45, 311.07, 2, 89000, 1, 0.00637, 500
85917.7, 114.31, 289.477, 18.5881, 105.473, 2554.47, 308.065, 2, 89000, 1, 0.00637, 500
86708.8, 233.846, 402.52, 122.509, 50, 1482.3, 525.029, 3, 89000, 1, 0.00637, 500
