Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86531.2, 411.464, 381.52, 119.509, 74, 1482.3, 0.58, 500
0, 2, 86339.8, 520.544, 390.874, 86.6602, 138.714, 1523.37, 0.68, 500
0, 3, 86157.8, 598.43, 404.83, 77.7028, 193.806, 1567.39, 0.74, 500
0, 4, 85974.3, 662.257, 436.694, 82.0584, 228.963, 1615.7, 0.8, 500
0, 5, 85777.5, 726.673, 470.218, 81.9325, 274.608, 1669.1, 0.66, 500
0, 6, 85568.4, 790.4, 514.365, 76.6806, 321.993, 1728.16, 0.7, 500
0, 7, 85345.2, 855.564, 555.281, 80.6274, 369.994, 1793.38, 0.7, 500
0, 8, 85105.6, 924.013, 601.397, 89.2022, 414.566, 1865.23, 0.72, 500
0, 9, 84846.2, 998.645, 657.802, 92.2714, 460.954, 1944.17, 0.66, 500
0, 10, 84565.2, 1079.83, 710.626, 112.599, 501.029, 2030.67, 0.78, 500
0, 11, 84257.9, 1171.16, 786.044, 126.347, 533.241, 2125.26, 0.68, 500
0, 12, 83918.6, 1276.27, 857.861, 145.592, 573.152, 2228.52, 0.6, 500
0, 13, 83546.9, 1392.72, 949.263, 157.768, 612.213, 2341.13, 0.48, 500
0, 14, 83138.6, 1522.44, 1057.44, 165.063, 652.483, 2463.93, 0.32, 500
0, 15, 82690, 1666.59, 1171.05, 179.619, 694.877, 2597.86, 0.4, 500
0, 16, 82197, 1826.27, 1302.73, 193.784, 736.243, 2743.97, 0.32, 500
0, 17, 81654, 2003.99, 1446.35, 203.519, 788.654, 2903.46, 0.28, 500
0, 18, 81059.4, 2197.86, 1611.6, 233.221, 820.322, 3077.64, 0.22, 500
0, 19, 80399.3, 2418.37, 1793.19, 257.434, 863.728, 3268, 0.18, 500
0, 20, 79671.5, 2662.45, 1974.67, 319.148, 896.033, 3476.17, 0.42, 500
0, 21, 78864.8, 2936.65, 2203.37, 361.099, 930.03, 3704.02, 0.02, 500
0, 22, 77972.1, 3242.06, 2449.12, 432.505, 950.6, 3953.62, 0.08, 500
0, 23, 76980.3, 3585.44, 2714.07, 511.135, 981.7, 4227.35, 0.18, 500
0, 24, 75884.4, 3964.28, 2981.17, 642.752, 999.578, 4527.85, 0.6, 500
