Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86511.5, 431.199, 383.52, 128.509, 63, 1482.3, 0.52, 500
0, 2, 86298.2, 558.264, 395.494, 100.201, 124.5, 1523.37, 0.6, 500
0, 3, 86092.2, 652.603, 406.401, 105.54, 175.607, 1567.67, 0.92, 500
0, 4, 85879.9, 734.318, 439.737, 105.158, 224.064, 1616.78, 0.82, 500
0, 5, 85654.6, 812.794, 479.132, 107.705, 274.059, 1671.7, 0.62, 500
0, 6, 85412.6, 892.283, 532.699, 102.78, 326.484, 1733.2, 0.6, 500
0, 7, 85151.2, 975.197, 599.569, 107.975, 364.163, 1801.91, 0.6, 500
0, 8, 84861.1, 1070.28, 669.27, 109.775, 411.152, 1878.46, 0.6, 500
0, 9, 84542.7, 1174.57, 747.304, 120.15, 451.784, 1963.47, 0.54, 500
0, 10, 84189.6, 1292.8, 825.365, 130.042, 504.513, 2057.7, 0.6, 500
0, 11, 83802.2, 1421.57, 913.403, 156.322, 544.477, 2161.98, 0.58, 500
0, 12, 83370.6, 1568.94, 1019.18, 181.45, 582.586, 2277.28, 0.48, 500
0, 13, 82888.6, 1737.16, 1147.03, 188.626, 633.972, 2404.66, 0.34, 500
0, 14, 82355.4, 1922.84, 1280.3, 219.382, 676.689, 2545.34, 0.42, 500
0, 15, 81760.7, 2133.01, 1445.05, 227.083, 733.354, 2700.8, 0.22, 500
0, 16, 81102.4, 2364.75, 1628.46, 257.843, 773.971, 2872.62, 0.18, 500
0, 17, 80365.7, 2628.48, 1835.2, 285.311, 822.688, 3062.64, 0.12, 500
0, 18, 79545.1, 2923.41, 2067.1, 323.64, 867.924, 3272.87, 0.06, 500
0, 19, 78629.3, 3254.48, 2303.73, 405.927, 900.93, 3505.63, 0.4, 500
0, 20, 77603.3, 3629.55, 2593.8, 470.201, 939.577, 3763.53, 0.02, 500
0, 21, 76458.3, 4048.63, 2912.67, 553.388, 977.465, 4049.5, 0.04, 500
0, 22, 75182.2, 4515.03, 3264.43, 659.779, 1011.65, 4366.89, 0.1, 500
0, 23, 73761.5, 5032.72, 3642.36, 794.553, 1049.39, 4719.46, 0.28, 500
0, 24, 72185.6, 5602.13, 4052.77, 971.763, 1076.43, 5111.33, 0.4, 500
0, 25, 70439, 6228.25, 4531.59, 1158.48, 1095.54, 5547.12, 0.2, 500
0, 26, 68509, 6912.63, 5071.86, 1353.43, 1121.29, 6031.8, 0.06, 500
0, 27, 66389.3, 7649.8, 5646.35, 1607.51, 1136.2, 6570.84, 0.44, 500
0, 28, 64070.3, 8438.84, 6301.01, 1879.68, 1140.04, 7170.13, 0.14, 500
0, 29, 61546.4, 9275.01, 7004.38, 2175.74, 1162.61, 7835.9, 0.34, 500
0, 30, 58825.6, 10140.7, 7772.57, 2510.83, 1175.56, 8574.67, 0.44, 500
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86511.5, 431.199, 374.52, 129.509, 71, 1482.3, 0.58, 500
1, 2, 86301.5, 554.932, 381.137, 101.13, 137.929, 1523.37, 0.66, 500
1, 3, 86101.1, 644.364, 396.603, 105.202, 185.077, 1567.67, 0.88, 500
1, 4, 85893, 723.546, 429.485, 101.35, 235.857, 1616.73, 0.68, 500
1, 5, 85673.5, 798.395, 474.104, 95.5232, 287.01, 1671.49, 0.64, 500
1, 6, 85438.5, 873.718, 518.015, 103.604, 333.509, 1732.68, 0.78, 500
1, 7, 85182.7, 954.721, 576.334, 120.627, 364.687, 1800.91, 0.62, 500
1, 8, 84896.8, 1049.66, 635.829, 129.294, 411.638, 1876.74, 0.68, 500
1, 9, 84584, 1152.52, 708.365, 138.038, 456.235, 1960.79, 0.62, 500
1, 10, 84239.3, 1266.76, 791.121, 135.33, 513.647, 2053.84, 0.56, 500
1, 11, 83863.5, 1389.22, 881.959, 151.669, 556.958, 2156.7, 0.56, 500
1, 12, 83446.1, 1528.8, 991.453, 158.189, 605.175, 2270.32, 0.36, 500
1, 13, 82984.1, 1684.99, 1110.67, 170.618, 653.948, 2395.66, 0.42, 500
1, 14, 82472.1, 1860, 1244.23, 203.53, 686.238, 2533.89, 0.38, 500
1, 15, 81897.1, 2062.96, 1401.76, 225.592, 726.221, 2686.32, 0.26, 500
1, 16, 81255.4, 2292.14, 1568.45, 270.256, 759.348, 2854.43, 0.3, 500
1, 17, 80535.9, 2553.16, 1762.32, 303.481, 805.109, 3040.01, 0.2, 500
1, 18, 79734.8, 2843.67, 1991.88, 353.993, 830.601, 3245.07, 0.02, 500
1, 19, 78834.1, 3175.65, 2231.71, 430.328, 856.272, 3471.96, 0.22, 500
1, 20, 77823.5, 3551.08, 2514.9, 491.129, 896.11, 3723.27, 0.04, 500
1, 21, 76697, 3967.38, 2827.41, 583.113, 923.102, 4001.99, 0.08, 500
1, 22, 75437.4, 4433.5, 3177.89, 678.505, 961.166, 4311.54, 0.02, 500
1, 23, 74036.5, 4947.68, 3569.59, 793.05, 997.512, 4655.65, 0.04, 500
1, 24, 72481.2, 5513.5, 4007.29, 933.265, 1026.26, 5038.52, 0, 500
1, 25, 70756.8, 6135.18, 4480.95, 1107.41, 1054.96, 5464.72, 0.16, 500
1, 26, 68852.7, 6812.23, 5008.8, 1301.42, 1085.6, 5939.24, 0.16, 500
1, 27, 66760.5, 7541.96, 5602.74, 1520.2, 1107.06, 6467.52, 0.02, 500
