Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
0, 1, 86669.4, 273.317, 372.52, 155.509, 47, 1482.3, 0.88, 500
0, 2, 86595.9, 292.111, 365.176, 118.8, 104.643, 1523.37, 0.68, 500
0, 3, 86528.6, 300.961, 350.988, 119.841, 134.168, 1565.41, 0.98, 500
0, 4, 86463.2, 306.162, 340.052, 94.3385, 187.585, 1608.63, 0.76, 500
0, 5, 86402.9, 305.216, 336.625, 77.9697, 224.186, 1653.05, 0.7, 500
0, 6, 86345.4, 301.673, 329.31, 64.7134, 260.173, 1698.68, 0.76, 500
0, 7, 86290.8, 295.948, 323.022, 50.1914, 294.589, 1745.41, 0.88, 500
0, 8, 86239.1, 288.452, 317.382, 38.3632, 323.547, 1793.11, 0.82, 500
0, 9, 86189.9, 280.006, 301.095, 39.9301, 347.436, 1841.63, 0.86, 500
0, 10, 86142.7, 271.184, 290.789, 36.8783, 367.619, 1890.81, 0.88, 500
0, 11, 86097.4, 262.254, 280.985, 31.5152, 387.361, 1940.47, 0.86, 500
0, 12, 86054.2, 252.99, 271.63, 31.9994, 398.692, 1990.46, 0.82, 500
0, 13, 86012.3, 244.332, 262.646, 37.8931, 402.214, 2040.63, 0.98, 500
0, 14, 85970.8, 236.959, 252.092, 43.8464, 405.485, 2090.82, 1, 500
0, 15, 85930, 230.405, 242.26, 42.9321, 413.522, 2140.92, 0.92, 500
0, 16, 85890.6, 223.66, 233.212, 31.6898, 429.984, 2190.83, 0.88, 500
0, 17, 85854.1, 215.449, 228.867, 29.8459, 431.271, 2240.47, 0.86, 500
0, 18, 85818.4, 208.012, 225.682, 31.641, 426.466, 2289.75, 0.78, 500
0, 19, 85783, 201.856, 211.684, 30.8616, 434.004, 2338.59, 0.94, 500
0, 20, 85749.6, 194.882, 196.823, 32.7686, 439.004, 2386.92, 0.94, 500
0, 21, 85718, 187.506, 184.048, 33.1209, 442.646, 2434.67, 0.96, 500
0, 22, 85688.1, 179.885, 171.152, 38.0055, 441.029, 2481.8, 0.98, 500
0, 23, 85659.4, 172.676, 164.111, 35.0839, 440.527, 2528.25, 0.94, 500
0, 24, 85632, 165.529, 156.564, 23.9385, 448.061, 2573.94, 0.86, 500
0, 25, 85607.2, 157.233, 151.555, 17.1603, 448.056, 2618.84, 0.92, 500
0, 26, 85584, 148.97, 147.742, 18.3686, 438.052, 2662.89, 0.92, 500
0, 27, 85561.2, 141.995, 133.045, 23.9947, 433.763, 2706.05, 1, 500
0, 28, 85539.6, 135.164, 127.421, 21.8005, 427.78, 2748.25, 0.96, 500
0, 29, 85519.1, 128.619, 119.242, 18.3532, 425.224, 2789.46, 0.86, 500
0, 30, 85500.2, 121.783, 119.732, 17.7594, 410.851, 2829.66, 0.74, 500
1, 0, 86748.3, 242.97, 396.851, 170.079, 0, 1441.8, 1, 0
1, 1, 86669.4, 273.317, 375.52, 141.509, 58, 1482.3, 0.76, 500
1, 2, 86597.4, 290.581, 363.962, 99.8, 124.857, 1523.37, 0.62, 500
1, 3, 86533, 296.928, 357.646, 79.1062, 167.939, 1565.41, 0.74, 500
1, 4, 86472.3, 298.206, 341.67, 65.2714, 213.943, 1608.6, 0.8, 500
