S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity
85531.8, 325.273, 317.002, 145.937, 347.025, 2333.01, 462.939, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85468.2, 323.776, 316.898, 140.029, 360.237, 2390.86, 456.927, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85405.5, 321.705, 314.591, 142.453, 366.506, 2449.23, 457.044, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85342.9, 320.019, 316.159, 144.581, 368.327, 2508.05, 460.739, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85279.7, 319.131, 316.379, 141.454, 376.018, 2567.27, 457.833, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85217.1, 317.975, 317.459, 142.498, 378.159, 2626.83, 459.957, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85154.2, 317.296, 319.299, 140.399, 382.148, 2686.7, 459.698, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85091.3, 316.67, 318.914, 134.408, 391.852, 2746.83, 453.322, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
85029.4, 315.252, 316.468, 130.807, 400.862, 2807.2, 447.275, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
84968.4, 313.247, 311.998, 127.379, 411.229, 2867.78, 439.378, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
84908.4, 310.523, 311.567, 130.075, 410.856, 2928.54, 441.643, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
84848.2, 308.61, 308.786, 127.416, 417.509, 2989.43, 436.202, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
84788.8, 306.295, 306.935, 124.831, 422.687, 3050.41, 431.766, 0, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 367.52, 167.509, 40, 1482.3, 535.029, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.9, 293.085, 348.533, 150.943, 89.1429, 1523.37, 499.476, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86525.5, 303.893, 336.67, 147.746, 120.776, 1565.41, 484.416, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86458.2, 310.393, 331.167, 143.427, 148.149, 1608.64, 474.594, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86392.4, 314.177, 330.967, 138.805, 170.567, 1653.12, 469.773, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86327.2, 316.486, 334.312, 131.741, 191.383, 1698.86, 466.053, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86262.6, 317.768, 330.74, 131.32, 211.713, 1745.82, 462.061, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86198.7, 318.193, 324.603, 133.006, 231.591, 1793.95, 457.61, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86135.3, 317.87, 327.964, 126.598, 249.049, 1843.18, 454.562, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86072.5, 317.143, 330.04, 124.627, 262.259, 1893.43, 454.667, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86009.7, 316.53, 324.866, 123.754, 280.527, 1944.64, 448.62, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85947.7, 315.159, 325.975, 126.906, 287.489, 1996.72, 452.881, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85885.3, 314.606, 326.814, 127.751, 295.954, 2049.61, 454.565, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85822.6, 314.35, 325.515, 127.502, 306.814, 2103.22, 453.017, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85760.2, 313.886, 323.273, 131.256, 313.899, 2157.49, 454.529, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85697.6, 313.678, 323.126, 131.714, 321.478, 2212.38, 454.839, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85635.1, 313.508, 319.96, 130.126, 333.515, 2267.83, 450.087, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85573.2, 312.674, 314.997, 128.642, 346.693, 2323.8, 443.639, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85512.3, 311.076, 309.272, 125.214, 361.929, 2380.25, 434.485, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85452.6, 308.498, 312.732, 118.934, 370.077, 2437.14, 431.666, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85393.4, 306.007, 306.583, 122.949, 376.643, 2494.41, 429.532, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85334.5, 303.681, 307.525, 127.527, 374.74, 2551.99, 435.053, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85274.9, 302.535, 304.075, 123.639, 384.973, 2609.83, 427.714, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85216.4, 300.573, 300.71, 120.96, 393.474, 2667.88, 421.67, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85158.7, 298.136, 297.311, 122.354, 397.369, 2726.11, 419.665, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85101.4, 295.873, 302.813, 116.503, 398.986, 2784.47, 419.316, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
85044.1, 293.977, 291.606, 117.933, 409.487, 2842.92, 409.54, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
84988.2, 291.087, 287.934, 118.148, 413.238, 2901.42, 406.082, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
84932.8, 288.266, 286.119, 114.174, 418.721, 2959.94, 400.294, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
84878.2, 285.184, 281.039, 115.315, 421.812, 3018.44, 396.354, 1, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 379.52, 155.509, 40, 1482.3, 535.029, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.9, 293.085, 368.676, 151.8, 68.1429, 1523.37, 520.476, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86522.6, 306.812, 354.374, 149.542, 101.276, 1565.41, 503.916, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86452.6, 315.434, 351.015, 143.269, 129.042, 1608.64, 494.285, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86384, 320.938, 352.103, 138.962, 150.824, 1653.16, 491.065, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86315.9, 324.841, 341.885, 139.292, 179.051, 1699.01, 481.177, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86249.3, 326.539, 335.942, 141.833, 200.262, 1746.17, 477.775, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86183.1, 327.375, 333.662, 142.295, 218.957, 1794.6, 475.956, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86117.3, 327.742, 333.661, 140.773, 236.318, 1844.24, 474.434, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86051.7, 327.775, 331.712, 141.383, 252.438, 1895.01, 473.095, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85986.3, 327.566, 324.907, 140.95, 273.406, 1946.83, 465.857, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85922, 326.35, 326.558, 142.536, 282.877, 1999.64, 469.095, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85857.3, 325.776, 323.922, 139.936, 299.672, 2053.35, 463.858, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85793.4, 324.546, 320.393, 136.487, 317.267, 2107.89, 456.88, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85730.5, 322.554, 314.944, 134.211, 334.605, 2163.18, 449.155, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85668.7, 319.851, 312.606, 128.978, 350.704, 2219.17, 441.584, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85608, 316.603, 315.056, 131.956, 352.654, 2275.76, 447.012, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85546.5, 314.708, 307.877, 130.527, 367.465, 2332.88, 438.403, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85486.3, 311.965, 306.944, 130.086, 374.217, 2390.44, 437.03, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85426.4, 309.54, 303.695, 130.512, 381.487, 2448.39, 434.207, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85366.8, 307.171, 305.338, 128.762, 385.238, 2506.65, 434.1, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85307.4, 305.22, 311.532, 125.995, 384.721, 2565.17, 437.527, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85247.4, 304.086, 310.011, 123.309, 391.241, 2623.91, 433.319, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85188.2, 302.562, 304.439, 125.746, 396.295, 2682.8, 430.185, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85129.3, 300.872, 299.052, 124.918, 403.989, 2741.84, 423.97, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85071.4, 298.631, 294.813, 122.048, 412.132, 2800.98, 416.861, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
85014.5, 295.827, 284.563, 126.248, 418.694, 2860.19, 410.811, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
84958.4, 292.721, 283.653, 124.98, 420.787, 2919.44, 408.633, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
84902.7, 289.902, 282.373, 123.616, 422.731, 2978.69, 405.989, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
84847.4, 287.25, 282.79, 121.18, 423.536, 3037.88, 403.97, 2, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 375.52, 162.509, 37, 1482.3, 538.029, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.5, 293.502, 359.962, 156.3, 72.3571, 1523.37, 516.262, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86522.8, 306.56, 355.341, 150.746, 99.1888, 1565.41, 506.086, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86452.5, 315.534, 346.877, 148.372, 128.104, 1608.65, 495.249, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86383.7, 321.152, 340.275, 145.706, 155.954, 1653.17, 485.981, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86316.4, 324.306, 337.931, 145.567, 176.814, 1699.02, 483.498, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86249.4, 326.434, 330.196, 146.628, 201.184, 1746.19, 476.824, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86183.4, 327.159, 327.311, 146.741, 220.814, 1794.62, 474.052, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86117.8, 327.306, 330.734, 141.889, 238.042, 1844.25, 472.623, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86052.4, 327.176, 325.933, 142.392, 257.039, 1895.01, 468.325, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85987.8, 326.429, 328.457, 136.852, 273.679, 1946.83, 465.309, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85923.5, 325.366, 326.696, 135.662, 289.13, 1999.61, 462.358, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85859.8, 324.061, 331.911, 132.494, 298.478, 2053.29, 464.406, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85795.8, 323.251, 327.572, 134.474, 311.158, 2107.78, 462.046, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85732.1, 322.231, 325.429, 134.264, 322.933, 2163.01, 459.693, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85668.9, 321.044, 321.297, 131.007, 338.866, 2218.91, 452.304, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85606.7, 319.032, 326.293, 128.912, 343.661, 2275.42, 455.205, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85544.1, 317.775, 318.651, 131.846, 355.114, 2332.48, 450.497, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85482.3, 316.078, 315.379, 131.495, 364.749, 2390.03, 446.874, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85421, 314.178, 311.102, 131.067, 374.695, 2448, 442.17, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85360.3, 311.97, 308.866, 132.556, 379.931, 2506.35, 441.422, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85299.8, 310.057, 306.48, 129.806, 388.793, 2565.02, 436.286, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85240.1, 307.781, 309.996, 131.138, 387.022, 2623.95, 441.134, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85179.8, 306.582, 306.943, 128.237, 395.378, 2683.11, 435.18, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85120.3, 304.765, 303.94, 130.472, 398.137, 2742.43, 434.412, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85060.9, 303.166, 303.897, 131.439, 398.698, 2801.9, 435.336, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
85001.5, 301.971, 301.633, 133.24, 400.22, 2861.47, 434.874, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84942.1, 300.911, 304.364, 133.841, 397.633, 2921.12, 438.206, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84882.4, 300.475, 306.751, 131.336, 398.23, 2980.82, 438.087, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
84822.7, 300.068, 300.907, 130.983, 404.785, 3040.56, 431.89, 3, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 379.52, 159.509, 36, 1482.3, 539.029, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.4, 293.641, 366.676, 152.514, 69.4286, 1523.37, 519.19, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86522.2, 307.078, 361.595, 147.239, 96.4694, 1565.41, 508.834, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86451.5, 316.329, 351.757, 145.146, 126.579, 1608.65, 496.904, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86382.6, 322.017, 351.918, 135.759, 154.537, 1653.18, 487.677, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86315, 325.233, 353.863, 127.383, 179.499, 1699.06, 481.246, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86248.3, 326.862, 347.12, 126.798, 204.678, 1746.25, 473.918, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86182.7, 327.099, 343.086, 128.353, 224.058, 1794.72, 471.439, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86117.5, 326.895, 333.374, 131.81, 246.054, 1844.4, 465.184, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86053.2, 325.819, 332.327, 131.009, 262.478, 1895.2, 463.336, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85989.2, 324.654, 335.204, 133.2, 270.73, 1947.05, 468.404, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85924.5, 324.375, 329.712, 138.165, 283.392, 1999.84, 467.878, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85860, 324.03, 330.574, 136.759, 295.15, 2053.51, 467.333, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85795.6, 323.63, 328.326, 136.432, 308.068, 2107.97, 464.758, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85731.6, 322.908, 328.182, 137.105, 317.063, 2163.17, 465.287, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85667.5, 322.355, 327.948, 137.686, 325.416, 2219.05, 465.634, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85603.5, 321.912, 321.652, 136.193, 341.172, 2275.56, 457.845, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85540.6, 320.44, 320.745, 131.779, 353.802, 2332.63, 452.524, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85478.5, 318.486, 313.696, 134.593, 364.531, 2390.22, 448.289, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85417, 316.296, 313.877, 139.088, 365.493, 2448.28, 452.966, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85354.9, 315.141, 310.739, 138.131, 374.386, 2506.74, 448.87, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85293.4, 313.611, 310.663, 134.173, 382.644, 2565.55, 444.836, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85232.5, 311.79, 308.378, 132.406, 390.312, 2624.65, 440.784, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85172.2, 309.736, 307.002, 123.656, 403.433, 2684.02, 430.658, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85113.3, 306.665, 302.436, 124.407, 409.616, 2743.59, 426.844, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
85055, 303.647, 293.767, 125.921, 418.358, 2803.34, 419.688, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84997.7, 300.215, 295.294, 124.145, 419.475, 2863.2, 419.439, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84940.4, 297.397, 296.232, 117.291, 425.513, 2923.12, 413.522, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84884.1, 294.298, 294.708, 119.757, 424.119, 2983.06, 414.465, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
84827.6, 291.909, 293.859, 117.861, 425.825, 3042.95, 411.72, 4, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 382.52, 161.509, 31, 1482.3, 544.029, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86593.7, 294.337, 364.462, 154.371, 69.7857, 1523.37, 518.833, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86521.6, 307.584, 358.636, 150.005, 96.801, 1565.41, 508.641, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86450.9, 316.707, 353.081, 141.745, 128.887, 1608.66, 494.826, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86382.3, 322.031, 349.2, 140.623, 152.68, 1653.21, 489.823, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86314.3, 325.541, 346.341, 142.901, 171.775, 1699.1, 489.242, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86246.6, 328.215, 341.178, 138.226, 199.505, 1746.32, 479.404, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86180.2, 328.94, 339.759, 139.045, 217.255, 1794.81, 478.804, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86114, 329.385, 337.542, 138.85, 235.737, 1844.53, 476.392, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86048.1, 329.357, 338.546, 137.695, 250.898, 1895.4, 476.241, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85982.3, 329.264, 332.474, 137.621, 270.977, 1947.33, 470.095, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85917.4, 328.29, 333.823, 134.547, 285.621, 2000.27, 468.37, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85852.9, 327.225, 325.939, 139.634, 300.22, 2054.13, 465.573, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85788.7, 325.938, 323.469, 135.294, 317.776, 2108.82, 458.763, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85725.5, 323.923, 326.995, 137.186, 322.077, 2164.29, 464.181, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85661.7, 323.011, 326.988, 135.823, 332.072, 2220.45, 462.81, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85598, 322.044, 322.853, 133.502, 346.352, 2277.23, 456.355, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85535.3, 320.337, 317.878, 141.288, 350.613, 2334.57, 459.167, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85472.3, 319.311, 320.02, 139.417, 356.569, 2392.41, 459.436, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85409.2, 318.481, 316.865, 139.617, 365.1, 2450.69, 456.482, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85346.7, 317.366, 319.819, 138.753, 368.021, 2509.38, 458.572, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85283.8, 316.714, 315.406, 134.884, 380.734, 2568.42, 450.29, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85222.2, 315.012, 313.217, 130.252, 391.539, 2627.78, 443.469, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85161.5, 312.673, 309.946, 131.849, 396.572, 2687.42, 441.795, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85101.1, 310.53, 308.581, 132.192, 400.245, 2747.31, 440.773, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
85040.9, 308.633, 305.014, 130.382, 407.656, 2807.38, 435.396, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84981.5, 306.339, 303.436, 126.587, 414.538, 2867.6, 430.023, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84922.8, 303.729, 299.65, 121.925, 423.928, 2927.92, 421.575, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84865.4, 300.45, 296.768, 124.44, 424.648, 2988.32, 421.208, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
84808, 297.737, 292.633, 127.578, 425.316, 3048.73, 420.212, 5, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 378.52, 158.509, 38, 1482.3, 537.029, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.6, 293.363, 366.748, 153.586, 68.2857, 1523.37, 520.333, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86522.3, 307.015, 364.622, 144.217, 96.4082, 1565.41, 508.839, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86451.7, 316.279, 361.56, 146.337, 115.522, 1608.64, 507.896, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86381.2, 323.503, 351.013, 144.861, 146.27, 1653.17, 495.874, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86312.4, 327.557, 338.231, 144.924, 177.822, 1699.04, 483.155, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86245.5, 328.983, 329.93, 142.226, 207.121, 1746.25, 472.155, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86180.1, 328.55, 328.421, 145.806, 222.326, 1794.77, 474.227, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86114.5, 328.44, 326.959, 148.104, 237.446, 1844.53, 475.063, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86048.9, 328.418, 326.587, 147.231, 253.486, 1895.42, 473.818, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85983.4, 328.178, 318.238, 146.42, 276.379, 1947.37, 464.658, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85919.3, 326.672, 315.451, 148.652, 289.638, 2000.3, 464.103, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85855.3, 325.343, 319.653, 142.634, 302.95, 2054.14, 462.288, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85791.6, 323.982, 319.369, 140.967, 315.31, 2108.8, 460.336, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85728.2, 322.577, 317.914, 143.337, 323.788, 2164.2, 461.251, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85664.7, 321.532, 316.367, 141.453, 335.66, 2220.28, 457.82, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85601.8, 320.178, 313.784, 137.641, 349.685, 2276.96, 451.425, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85539.7, 318.169, 313.196, 138.02, 356.707, 2334.18, 451.216, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85477.8, 316.489, 307.368, 143.252, 363.228, 2391.89, 450.62, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85415.9, 315.018, 305.722, 139.009, 374.283, 2450.02, 444.731, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85355, 312.989, 303.987, 136.981, 382.549, 2508.52, 440.968, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85294.6, 310.806, 308.092, 139.976, 379.224, 2567.34, 448.068, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85233.2, 309.99, 306.598, 135.626, 388.136, 2626.44, 442.224, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85172.7, 308.493, 301.097, 139.538, 392.412, 2685.75, 440.635, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85112.5, 307.035, 303.779, 138.08, 393.383, 2745.25, 441.859, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
85052.1, 305.994, 299.065, 138.639, 399.284, 2804.91, 437.705, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84992.4, 304.55, 291.543, 137.096, 409.764, 2864.7, 428.639, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84933.9, 302.117, 290.355, 135.577, 413.495, 2924.58, 425.932, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84875.8, 299.761, 283.912, 136.02, 419.96, 2984.54, 419.932, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
84818.6, 297.019, 280.599, 133.29, 425.963, 3044.53, 413.889, 6, 89000, 2, 0.00637, 500, 0.7, 0.6
86669.4, 273.317, 372.52, 166.509, 36, 1482.3, 539.029, 7, 89000, 2, 0.00637, 500, 0.7, 0.6
86594.4, 293.641, 357.176, 160.014, 71.4286, 1523.37, 517.19, 7, 89000, 2, 0.00637, 500, 0.7, 0.6
86522.5, 306.8, 349.773, 153.203, 102.327, 1565.41, 502.976, 7, 89000, 2, 0.00637, 500, 0.7, 0.6
