Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86744.5, 244.114, 398.72, 170.88, 0, 1441.8, 1, 0
0, 1, 86665.2, 274.601, 376.416, 132.321, 69, 1482.49, 0.64, 500
0, 2, 86594.4, 290.451, 356.973, 99.3457, 135.071, 1523.75, 0.68, 500
0, 3, 86531, 295.787, 335.138, 82.6766, 189.423, 1565.99, 0.82, 500
0, 4, 86472.9, 294.662, 318.61, 66.5183, 237.893, 1609.37, 0.92, 500
0, 5, 86419.5, 289.185, 297.105, 61.4467, 278.901, 1653.87, 0.96, 500
0, 6, 86369.8, 281.085, 282.369, 52.4088, 314.979, 1699.4, 0.88, 500
0, 7, 86323.3, 271.28, 265.552, 56.5304, 337.481, 1745.81, 1, 500
0, 8, 86278.7, 261.652, 249.563, 55.7693, 361.375, 1792.93, 0.94, 500
0, 9, 86236.4, 251.607, 240.368, 43.4849, 387.563, 1840.55, 0.8, 500
0, 10, 86197.1, 240.577, 230.424, 27.4752, 415.88, 1888.51, 0.82, 500
0, 11, 86161.5, 228.144, 210.646, 32.9473, 430.174, 1936.63, 1, 500
0, 12, 86127.8, 216.204, 196.54, 27.2825, 447.447, 1984.76, 0.94, 500
0, 13, 86096.8, 203.906, 182.77, 19.306, 464.487, 2032.71, 0.92, 500
0, 14, 86068.9, 191.051, 163.262, 24.1614, 472.309, 2080.32, 0.98, 500
0, 15, 86043, 178.734, 150.347, 19.8986, 480.573, 2127.44, 0.92, 500
0, 16, 86019.5, 166.5, 134.631, 19.2013, 486.246, 2173.93, 0.94, 500
0, 17, 85998.3, 154.44, 127.324, 20.8198, 479.514, 2219.65, 0.8, 500
0, 18, 85977.8, 144.002, 111.851, 15.5991, 486.263, 2264.48, 0.94, 500
0, 19, 85960.2, 132.79, 105.022, 15.125, 478.53, 2308.32, 0.78, 500
0, 20, 85943.6, 122.81, 95.1113, 18.012, 469.349, 2351.08, 1, 500
0, 21, 85928, 113.853, 86.511, 15.094, 463.824, 2392.69, 0.9, 500
0, 22, 85914, 105.097, 81.2711, 11.8471, 454.694, 2433.07, 0.92, 500
0, 23, 85901.2, 96.9187, 74.1796, 9.30667, 446.216, 2472.2, 0.86, 500
0, 24, 85889.7, 89.0463, 67.4496, 8.45703, 435.343, 2510.04, 0.9, 500
0, 25, 85879.2, 81.7019, 63.0983, 9.19574, 420.247, 2546.56, 0.94, 500
0, 26, 85869.2, 75.3271, 57.0295, 12.441, 404.23, 2581.74, 0.84, 500
0, 27, 85859.7, 69.8369, 53.5018, 7.07199, 394.356, 2615.57, 0.88, 500
0, 28, 85851.3, 64.2176, 44.4574, 5.75707, 386.188, 2648.07, 0.98, 500
0, 29, 85844.4, 58.2938, 39.2723, 7.1989, 371.603, 2679.24, 0.96, 500
0, 30, 85838, 53.0384, 33.6283, 4.18232, 362.06, 2709.1, 0.9, 500
1, 0, 86744.5, 244.114, 398.72, 170.88, 0, 1441.8, 1, 0
1, 1, 86665.2, 274.601, 377.416, 123.321, 77, 1482.49, 0.78, 500
1, 2, 86595.5, 289.338, 346.902, 111.989, 132.5, 1523.75, 0.9, 500
1, 3, 86531.7, 295.255, 333.63, 80.3496, 193.036, 1565.99, 0.72, 500
1, 4, 86474.2, 293.704, 318.135, 63.3257, 241.247, 1609.35, 0.72, 500
1, 5, 86421.3, 287.911, 296.53, 59.4246, 281.015, 1653.83, 0.9, 500
1, 6, 86371.9, 279.706, 281.657, 43.4547, 323.943, 1699.33, 0.82, 500
1, 7, 86326.8, 268.838, 265.697, 38.1331, 354.804, 1745.69, 0.8, 500
1, 8, 86284.7, 257.171, 245.356, 44.5396, 375.461, 1792.74, 1, 500
1, 9, 86244.6, 245.887, 225.835, 45.7885, 397.642, 1840.26, 0.96, 500
1, 10, 86207, 234.312, 215.128, 35.2711, 420.239, 1888.07, 0.74, 500
1, 11, 86172.3, 222.098, 200.565, 26.8104, 442.222, 1935.97, 0.9, 500
1, 12, 86140.9, 209.129, 184.333, 22.2212, 459.635, 1983.8, 0.9, 500
1, 13, 86112.3, 195.863, 165.444, 25.1817, 469.804, 2031.38, 0.94, 500
1, 14, 86086, 183.039, 156.047, 21.1348, 475.246, 2078.56, 0.9, 500
1, 15, 86061.5, 170.914, 144.527, 20.6075, 477.3, 2125.16, 0.96, 500
1, 16, 86038.7, 159.543, 138.131, 20.3904, 472.207, 2171.05, 0.82, 500
1, 17, 86016.8, 149.527, 125.601, 22.5065, 469.478, 2216.1, 0.86, 500
1, 18, 85996.3, 140.07, 115.563, 17.8705, 469.944, 2260.21, 0.94, 500
1, 19, 85977.9, 130.475, 105.918, 12.9982, 469.377, 2303.31, 0.98, 500
1, 20, 85961.5, 120.791, 97.6193, 9.89829, 464.85, 2345.33, 0.94, 500
1, 21, 85946.7, 111.468, 88.5572, 8.43874, 458.646, 2386.21, 0.94, 500
1, 22, 85933.3, 102.556, 78.8373, 9.52407, 449.886, 2425.9, 0.92, 500
1, 23, 85921.1, 94.2327, 72.5638, 10.9971, 436.751, 2464.35, 0.96, 500
1, 24, 85909.6, 86.9105, 67.5733, 12.8656, 421.555, 2501.51, 0.88, 500
1, 25, 85898.5, 80.6206, 57.9141, 8.16124, 417.444, 2537.37, 0.76, 500
1, 26, 85889.4, 73.6069, 49.0643, 7.41553, 408.626, 2571.91, 0.9, 500
1, 27, 85881.6, 66.672, 42.8646, 5.30226, 398.439, 2605.13, 0.94, 500
1, 28, 85875, 59.9775, 36.137, 6.92385, 384.979, 2637.03, 1, 500
1, 29, 85869, 53.9176, 35.9526, 5.02794, 368.48, 2667.6, 0.82, 500
1, 30, 85863.4, 48.7825, 33.933, 4.90386, 352.16, 2696.85, 0.82, 500
2, 0, 86744.5, 244.114, 398.72, 170.88, 0, 1441.8, 1, 0
2, 1, 86665.2, 274.601, 371.416, 148.321, 58, 1482.49, 0.86, 500
2, 2, 86592.9, 291.981, 351.33, 115.203, 124.857, 1523.75, 0.84, 500
2, 3, 86528, 298.43, 338.113, 93.4929, 175.939, 1565.99, 0.84, 500
2, 4, 86468.1, 298.689, 315.742, 90.7206, 217.372, 1609.39, 1, 500
2, 5, 86411.7, 295.366, 300.005, 75.1619, 263.845, 1653.95, 0.82, 500
2, 6, 86359.6, 288.329, 281.928, 69.5151, 300.999, 1699.59, 0.94, 500
2, 7, 86310.9, 279.38, 270.156, 51.8495, 341.499, 1746.2, 0.8, 500
2, 8, 86266.3, 268.115, 247.972, 46.9088, 377.106, 1793.59, 0.88, 500
2, 9, 86225.5, 255.324, 228.796, 48.645, 400.17, 1841.59, 0.94, 500
2, 10, 86187.1, 242.658, 219.199, 41.4898, 419.587, 1889.99, 0.76, 500
2, 11, 86151, 230.191, 203.514, 37.0857, 439.616, 1938.58, 0.92, 500
2, 12, 86117.7, 217.424, 189.204, 38.2482, 450.215, 1987.17, 0.9, 500
2, 13, 86086.3, 205.38, 178.129, 41.5616, 453.057, 2035.57, 1, 500
2, 14, 86055.9, 194.661, 165.158, 38.9157, 461.696, 2083.63, 0.98, 500
2, 15, 86027.8, 183.918, 154.614, 30.8156, 471.717, 2131.18, 0.88, 500
2, 16, 86002.1, 172.739, 151.318, 23.6496, 472.023, 2178.12, 0.84, 500
2, 17, 85978, 162.345, 138.693, 23.3247, 473.307, 2224.33, 0.94, 500
2, 18, 85955.6, 152.235, 130.515, 21.3993, 470.5, 2269.71, 0.82, 500
2, 19, 85934.7, 142.748, 116.506, 23.0049, 468.892, 2314.17, 1, 500
2, 20, 85915.4, 133.442, 106.168, 12.9266, 474.4, 2357.63, 0.9, 500
2, 21, 85899, 123.178, 90.2668, 12.0098, 475.514, 2400.02, 0.9, 500
2, 22, 85884.9, 112.644, 78.0641, 10.5426, 472.549, 2441.29, 0.9, 500
2, 23, 85872.7, 102.33, 72.2582, 11.5482, 459.796, 2481.38, 0.88, 500
2, 24, 85861.1, 93.4158, 59.4232, 8.86314, 456.953, 2520.2, 0.98, 500
2, 25, 85851.7, 84.1438, 47.2569, 5.83501, 453.314, 2557.72, 0.98, 500
2, 26, 85844.4, 74.6313, 39.6615, 8.46685, 438.934, 2593.89, 0.98, 500
2, 27, 85837.8, 66.3367, 36.2769, 9.33995, 421.582, 2628.68, 1, 500
2, 28, 85831.5, 59.3545, 29.9728, 8.65302, 408.469, 2662.05, 0.88, 500
2, 29, 85826.2, 52.8052, 29.1416, 2.59622, 395.292, 2693.99, 0.98, 500
2, 30, 85821.8, 46.6164, 28.4528, 2.57908, 376.057, 2724.49, 0.92, 500
3, 0, 86744.5, 244.114, 398.72, 170.88, 0, 1441.8, 1, 0
3, 1, 86665.2, 274.601, 370.416, 139.321, 68, 1482.49, 0.78, 500
3, 2, 86594.3, 290.59, 354.402, 105.846, 131.143, 1523.75, 0.78, 500
3, 3, 86530.3, 296.444, 327.77, 99.7207, 179.776, 1565.99, 1, 500
3, 4, 86470.9, 296.531, 320.86, 76.3844, 225.934, 1609.37, 0.74, 500
3, 5, 86415.8, 292.361, 297.456, 78.7202, 261.796, 1653.88, 1, 500
3, 6, 86363.6, 286.068, 287.139, 62.639, 301.096, 1699.45, 0.8, 500
3, 7, 86315.1, 277.343, 271.679, 56.3289, 333.59, 1745.94, 0.9, 500
3, 8, 86269.7, 267.319, 254.101, 59.9459, 355.762, 1793.2, 0.98, 500
3, 9, 86226.2, 257.343, 244.376, 49.7032, 381.35, 1841.04, 0.84, 500
3, 10, 86185.5, 246.576, 226.948, 48.5935, 403.111, 1889.29, 0.88, 500
3, 11, 86147.4, 235.379, 217.258, 40.9171, 421.317, 1937.76, 0.88, 500
3, 12, 86111.7, 224.003, 199.693, 40.1172, 438.223, 1986.3, 0.98, 500
