S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity,group_number
86669.4, 273.317, 402.52, 115.509, 57, 1482.3, 518.029, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.3, 290.72, 412.033, 86.6571, 89.9286, 1523.37, 498.69, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86528, 301.894, 423.303, 74.9105, 106.505, 1565.41, 498.214, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.8, 310.712, 435.332, 62.6734, 123.898, 1608.61, 498.006, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86389.7, 317.682, 447.737, 52.8394, 139.048, 1653.03, 500.576, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86320.3, 323.559, 460.231, 45.1261, 152.116, 1698.72, 505.357, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86250.2, 328.867, 472.656, 44.3163, 158.25, 1745.68, 516.972, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86178.7, 334.665, 484.936, 47.8829, 159.947, 1793.91, 532.819, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86105, 341.436, 497.151, 52.5426, 160.522, 1843.39, 549.693, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86029, 349.122, 509.441, 51.2757, 167.056, 1894.12, 560.717, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85951.6, 356.726, 521.929, 46.5605, 177.124, 1946.11, 568.49, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85873.1, 363.812, 534.59, 48.6383, 180.472, 1999.36, 583.229, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85792.7, 371.441, 547.339, 44.9929, 189.581, 2053.91, 592.332, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85711.2, 378.722, 560.245, 49.0655, 191.04, 2109.76, 609.311, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85627.3, 386.805, 573.249, 42.2842, 203.394, 2166.93, 615.533, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85542.7, 394.045, 586.455, 44.4722, 206.866, 2225.43, 630.927, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85456.1, 401.868, 599.732, 51.9383, 205.09, 2285.27, 651.67, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85366.7, 410.883, 613.155, 50.3405, 212.44, 2346.47, 663.496, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85275.8, 419.622, 626.882, 54.3977, 214.266, 2409.03, 681.28, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85182.5, 428.951, 640.852, 54.6895, 219.961, 2473, 695.541, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85087.4, 438.262, 655.13, 55.5201, 225.25, 2538.39, 710.65, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84990.4, 447.668, 669.691, 62.8501, 224.161, 2605.24, 732.542, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84890.5, 458.068, 684.53, 57.2209, 236.149, 2673.58, 741.751, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84789.4, 467.526, 699.764, 64.6177, 235.281, 2743.43, 764.382, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84685.3, 478.052, 715.235, 57.0538, 249.475, 2814.83, 772.289, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84580.4, 487.42, 731.074, 59.6616, 253.656, 2887.82, 790.736, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84473, 497.289, 747.093, 69.6453, 250.538, 2962.42, 816.738, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84362.3, 508.573, 763.35, 67.508, 259.642, 3038.65, 830.858, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84249.8, 519.367, 780.025, 72.2003, 262.096, 3116.54, 852.225, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84134.5, 530.742, 797.02, 70.2052, 271.375, 3196.14, 867.226, 0, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 121.509, 51, 1482.3, 524.029, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.5, 291.554, 412.033, 96.2285, 80.3571, 1523.37, 508.262, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86525.8, 303.892, 423.42, 72.8483, 108.617, 1565.41, 496.268, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86456.9, 312.038, 435.72, 65.8784, 120.859, 1608.62, 501.599, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86387.3, 319.24, 448.283, 52.895, 139.226, 1653.08, 501.178, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86317.8, 324.887, 460.956, 43.2712, 154.281, 1698.82, 504.227, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86247.9, 329.771, 473.515, 40.6736, 162.261, 1745.86, 514.188, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86176.7, 335.001, 485.86, 36.5546, 171.671, 1794.18, 522.415, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86104.5, 340.264, 498.056, 43.0436, 170.409, 1843.76, 541.1, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86029.7, 346.996, 510.118, 38.3849, 180.237, 1894.58, 548.503, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85953.9, 353.339, 522.26, 46.4629, 177.363, 1946.63, 568.723, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85875.5, 361.137, 534.423, 51.3445, 177.694, 1999.92, 585.768, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85794.7, 369.653, 546.809, 45.3452, 189.002, 2054.45, 592.155, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85713.2, 377.269, 559.503, 47.2855, 192.502, 2110.25, 606.789, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85629.7, 385.298, 572.356, 55.5441, 189.751, 2167.34, 627.9, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85543.4, 394.542, 585.415, 54.6946, 196.198, 2225.75, 640.11, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85455.5, 403.526, 598.836, 57.4603, 199.184, 2285.48, 656.296, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85365.5, 412.844, 612.556, 60.5676, 201.956, 2346.59, 673.123, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85273.3, 422.508, 626.6, 63.0119, 205.531, 2409.1, 689.612, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85178.9, 432.397, 640.994, 60.8616, 213.85, 2473.03, 701.855, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85082.9, 441.878, 655.744, 62.4582, 218.575, 2538.44, 718.202, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84984.8, 451.587, 670.768, 70.5096, 216.963, 2605.35, 741.278, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84883.7, 462.389, 686.078, 57.5684, 236.465, 2673.8, 743.647, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84782.4, 471.233, 701.807, 59.1997, 241.575, 2743.81, 761.007, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84678.8, 480.55, 717.651, 63.2452, 244.319, 2815.42, 780.896, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84572.7, 490.58, 733.667, 65.5607, 248.868, 2888.65, 799.228, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84464.2, 500.96, 749.944, 61.3126, 260.092, 2963.51, 811.256, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84354.2, 510.755, 766.51, 59.9907, 268.514, 3040.04, 826.501, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84242.3, 520.512, 783.265, 62.3509, 273.334, 3118.25, 845.616, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84127.9, 530.754, 800.19, 57.128, 285.81, 3198.18, 857.318, 1, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 120.509, 52, 1482.3, 523.029, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.6, 291.415, 412.033, 91.3, 85.2857, 1523.37, 503.333, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86526.6, 303.095, 423.4, 67.2634, 114.194, 1565.41, 490.664, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.5, 310.623, 435.591, 62.6446, 124.037, 1608.62, 498.236, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86389.3, 317.642, 447.964, 55.8074, 136.177, 1653.06, 503.772, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86319.5, 323.97, 460.437, 52.8797, 144.45, 1698.78, 513.317, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86248.4, 330.299, 472.904, 53.5408, 149.133, 1745.76, 526.445, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86175.5, 337.12, 485.367, 51.5344, 156.48, 1794.01, 536.902, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86101.2, 343.962, 497.895, 52.0806, 161.303, 1843.54, 549.976, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86025.2, 351.179, 510.486, 52.9982, 165.781, 1894.35, 563.484, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85947.4, 358.75, 523.188, 56.2834, 167.94, 1946.44, 579.471, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85867.5, 366.942, 536.042, 55.7881, 173.944, 1999.82, 591.83, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85785.9, 375.125, 549.125, 57.8198, 177.52, 2054.52, 606.945, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85702.3, 383.675, 562.42, 57.1973, 183.84, 2110.56, 619.617, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85617.1, 392.177, 575.961, 58.1323, 188.708, 2167.95, 634.094, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85529.9, 400.883, 589.726, 61.5107, 191.229, 2226.72, 651.237, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85440.5, 410.113, 603.726, 51.17, 207.57, 2286.89, 654.896, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85350.7, 417.905, 618.019, 59.1218, 205.743, 2348.5, 677.141, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85257.9, 427.092, 632.381, 48.9732, 222.047, 2411.56, 681.355, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85164.7, 434.918, 647.004, 58.1006, 219.187, 2476.09, 705.105, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85068.3, 444.323, 661.678, 60.0456, 223.531, 2542.11, 721.724, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84969.8, 454.007, 676.621, 56.416, 233.564, 2609.63, 733.037, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84869.8, 463.183, 691.852, 56.6267, 239.881, 2678.67, 748.478, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84767.8, 472.51, 707.279, 56.3729, 246.747, 2749.27, 763.652, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84663.9, 481.913, 722.911, 62.6969, 247.122, 2821.44, 785.607, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84557.2, 492.292, 738.742, 68.1333, 248.47, 2895.21, 806.875, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84447.6, 503.348, 754.896, 64.8042, 258.722, 2970.59, 819.7, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84336.5, 513.788, 771.443, 61.3762, 269.242, 3047.62, 832.819, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84223.8, 523.771, 788.271, 68.8195, 269.011, 3126.34, 857.09, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84107.9, 534.887, 805.293, 69.3301, 275.796, 3206.77, 874.623, 2, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 123.509, 49, 1482.3, 526.029, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.2, 291.833, 412.033, 94.0857, 82.5, 1523.37, 506.119, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86525.8, 303.816, 423.459, 77.8752, 103.607, 1565.41, 501.334, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86456.2, 312.681, 435.746, 70.5417, 116.207, 1608.62, 506.288, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86385.9, 320.404, 448.397, 55.2638, 136.906, 1653.09, 503.66, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86316.1, 326.162, 461.225, 52.5407, 145.127, 1698.84, 513.766, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86244.9, 332.111, 473.943, 44.3575, 158.761, 1745.91, 518.3, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86173.2, 337.44, 486.585, 48.1157, 160.421, 1794.27, 534.701, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86099.2, 343.911, 499.071, 42.9253, 170.962, 1843.92, 541.996, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86024.3, 350.034, 511.571, 42.4939, 176.751, 1894.84, 554.064, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85947.8, 356.533, 524.035, 40.4606, 184.126, 1947.04, 564.495, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85869.9, 363.103, 536.518, 42.9625, 186.974, 2000.52, 579.481, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85790.1, 370.354, 549.03, 48.6799, 186.618, 2055.26, 597.71, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85707.7, 378.59, 561.663, 44.424, 196.289, 2111.29, 606.087, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85624.4, 386.253, 574.547, 47.9663, 198.268, 2168.6, 622.513, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85538.8, 394.56, 587.583, 53.7153, 198.106, 2227.23, 641.298, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85450.8, 403.699, 600.851, 54.5521, 202.956, 2287.19, 655.403, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85360.9, 412.855, 614.451, 50.8775, 212.459, 2348.5, 665.329, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85269.7, 421.444, 628.361, 50.0146, 219.283, 2411.2, 678.376, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85176.9, 430.004, 642.481, 50.7288, 224.62, 2475.31, 693.209, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85082.1, 438.779, 656.79, 51.9056, 229.576, 2540.87, 708.695, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84985.3, 447.809, 671.305, 49.5248, 238.177, 2607.89, 720.83, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84887, 456.578, 686.048, 46.8559, 247.165, 2676.39, 732.904, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84787.1, 465.124, 700.966, 51.9037, 248.51, 2746.4, 752.869, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84684.6, 474.561, 716.014, 58.1037, 248.759, 2817.93, 774.118, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84579.4, 484.875, 731.309, 62.4271, 250.991, 2890.99, 793.736, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84471.7, 495.659, 746.955, 54.0605, 266.063, 2965.61, 801.015, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84363, 505.135, 762.993, 50.9386, 276.058, 3041.83, 813.932, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84252.8, 514.326, 779.213, 57.6082, 276.34, 3119.69, 836.821, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84139.7, 524.63, 795.56, 65.3529, 275.601, 3199.2, 860.913, 3, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 126.509, 46, 1482.3, 529.029, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86595.8, 292.25, 412.033, 92.8714, 83.7143, 1523.37, 504.905, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86525.6, 303.981, 423.517, 79.7727, 101.735, 1565.41, 503.29, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86455.7, 313.084, 435.823, 65.3135, 121.468, 1608.63, 501.137, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86386.1, 320.012, 448.525, 65.4333, 126.792, 1653.1, 513.958, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86314.9, 327.276, 461.289, 57.9602, 139.735, 1698.87, 519.249, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86242.9, 333.761, 474.158, 57.4567, 145.754, 1745.94, 531.615, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86169.3, 340.601, 487.017, 57.3783, 151.343, 1794.32, 544.395, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86094, 347.778, 499.914, 60.716, 153.533, 1844.02, 560.63, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86016.6, 355.697, 512.895, 60.2458, 159.566, 1895.03, 573.14, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85937.4, 363.69, 526.057, 55.2844, 170.169, 1947.37, 581.341, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85857.2, 371.143, 539.398, 50.1569, 181.014, 2001.04, 589.555, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85776, 378.163, 552.83, 48.8429, 188.084, 2056.09, 601.673, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85693.2, 385.37, 566.285, 49.0439, 193.65, 2112.5, 615.329, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85608.5, 392.934, 579.788, 45.6629, 202.817, 2170.28, 625.45, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85522.6, 400.292, 593.385, 45.9773, 208.33, 2229.44, 639.362, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85434.8, 408.003, 607.041, 49.7108, 210.45, 2289.99, 656.752, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85344.7, 416.465, 620.801, 52.6401, 213.418, 2351.94, 673.442, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85252.5, 425.427, 634.764, 44.8681, 227.174, 2415.28, 679.632, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85159.5, 433.344, 648.983, 48.1888, 229.947, 2480.05, 697.172, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85064.2, 441.973, 663.295, 47.7474, 236.522, 2546.28, 711.043, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84967.1, 450.664, 677.793, 50.8552, 239.628, 2613.96, 728.649, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84867.7, 459.907, 692.472, 47.2626, 249.511, 2683.12, 739.735, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84767, 468.696, 707.397, 51.4811, 251.689, 2753.78, 758.878, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84663.7, 478.211, 722.486, 56.9256, 252.711, 2825.97, 779.412, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84557.8, 488.489, 737.83, 61.5522, 254.661, 2899.69, 799.382, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84449.3, 499.288, 753.516, 67.4649, 255.47, 2974.98, 820.981, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84338, 510.717, 769.594, 66.6033, 263.223, 3051.87, 836.197, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84224.8, 521.773, 786.123, 61.4889, 275.421, 3130.4, 847.612, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84110.2, 532.009, 803.02, 70.4032, 273.748, 3210.61, 873.423, 4, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 137.509, 35, 1482.3, 540.029, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86594.2, 293.78, 412.033, 104.086, 72.5, 1523.37, 516.119, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86522.5, 306.762, 423.732, 87.2778, 94.3214, 1565.41, 511.009, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86451.5, 316.379, 436.412, 68.4494, 118.584, 1608.65, 504.861, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86381.5, 323.161, 449.533, 57.5429, 135.114, 1653.18, 507.075, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86311.2, 328.837, 462.666, 54.8224, 143.463, 1699.05, 517.488, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86239.5, 334.763, 475.655, 51.6367, 152.216, 1746.26, 527.292, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86166.5, 340.801, 488.547, 49.0342, 160.343, 1794.8, 537.581, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86092.1, 346.993, 501.363, 44.9798, 169.89, 1844.65, 546.343, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86016.6, 353.094, 514.13, 51.5866, 168.755, 1895.81, 565.717, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85938.5, 360.582, 526.84, 56.0874, 169.701, 1948.27, 582.927, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85858.1, 368.877, 539.69, 54.7161, 176.58, 2002.03, 594.406, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85776.2, 377.019, 552.783, 55.9404, 180.967, 2057.1, 608.724, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85692.4, 385.426, 566.081, 57.5658, 185.04, 2113.51, 623.647, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85606.6, 394.122, 579.607, 56.5795, 191.823, 2171.27, 636.186, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85519.2, 402.716, 593.383, 60.1854, 194.122, 2230.42, 653.569, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85429.5, 411.888, 607.379, 57.0494, 203.256, 2290.97, 664.428, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85338.4, 420.621, 621.659, 56.6878, 209.738, 2352.94, 678.347, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85245.4, 429.416, 636.142, 61.8759, 210.756, 2416.38, 698.018, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85149.9, 439.043, 650.821, 57.2212, 221.702, 2481.29, 708.043, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85053.1, 448.008, 665.8, 56.4765, 228.866, 2547.7, 722.277, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84954.5, 457.013, 680.964, 50.323, 241.519, 2615.64, 731.287, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84854.8, 465.331, 696.306, 51.1492, 247.267, 2685.13, 747.455, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84753, 474.071, 711.716, 59.4156, 245.605, 2756.18, 771.132, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84648.1, 484.162, 727.249, 66.6159, 245.062, 2828.8, 793.865, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84540.2, 495.193, 743.085, 69.9073, 248.558, 2903.01, 812.993, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84429.9, 506.477, 759.335, 69.6255, 255.804, 2978.84, 828.96, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84317.6, 517.523, 776.003, 62.0409, 270.532, 3056.32, 838.044, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84204.2, 527.441, 793.028, 65.6608, 274.208, 3135.5, 858.689, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84088.1, 538.012, 810.225, 75.6172, 271.622, 3216.42, 885.842, 5, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 402.52, 121.509, 51, 1482.3, 524.029, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.5, 291.554, 412.033, 99.2285, 77.3571, 1523.37, 511.262, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86525.4, 304.309, 423.42, 84.634, 96.8316, 1565.41, 508.054, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86454.8, 314.008, 435.779, 76.8473, 109.915, 1608.62, 512.626, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86383.7, 322.344, 448.613, 60.1986, 132.064, 1653.09, 508.812, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86313.1, 328.426, 461.697, 59.2394, 138.631, 1698.86, 520.937, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86241, 334.914, 474.699, 57.7136, 145.729, 1745.97, 532.412, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86167.3, 341.632, 487.679, 52.686, 156.319, 1794.41, 540.365, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86092.5, 348.044, 500.674, 53.4206, 161.154, 1844.18, 554.094, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86016, 355.005, 513.637, 51.4875, 168.643, 1895.27, 565.125, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85937.9, 362.03, 526.65, 49.1101, 176.597, 1947.68, 575.76, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85858.5, 369.045, 539.716, 48.3241, 182.983, 2001.42, 588.04, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85777.5, 376.277, 552.831, 47.015, 189.913, 2056.49, 599.846, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85694.9, 383.611, 566.022, 51.2334, 191.347, 2112.9, 617.255, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85610, 391.793, 579.297, 55.5906, 192.68, 2170.66, 634.888, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85522.7, 400.678, 592.77, 58.1274, 195.917, 2229.77, 650.898, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85433.4, 409.895, 606.524, 57.0162, 202.923, 2290.26, 663.541, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85342.4, 418.909, 620.587, 54.5373, 211.428, 2352.15, 675.124, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85249.9, 427.61, 634.906, 52.7763, 219.326, 2415.47, 687.682, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85155.8, 436.189, 649.421, 56.6631, 221.66, 2480.26, 706.084, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85059.3, 445.463, 664.1, 55.7871, 228.827, 2546.53, 719.887, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84961, 454.658, 679.029, 54.5301, 236.482, 2614.29, 733.559, 6, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
