Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86744.5, 244.114, 341.76, 227.84, 0, 1441.8, 1, 0
0, 1, 86665.2, 274.601, 332.642, 181.095, 64, 1482.49, 0.58, 500
0, 2, 86593.7, 291.146, 327.834, 135.128, 128.429, 1523.75, 0.5, 500
0, 3, 86529.4, 297.266, 319.355, 111.767, 176.255, 1565.99, 0.66, 500
0, 4, 86469.5, 297.692, 305.216, 104.565, 213.665, 1609.38, 0.88, 500
0, 5, 86412.6, 295.029, 296.138, 89.9116, 252.404, 1653.91, 0.72, 500
0, 6, 86359.1, 289.57, 285.389, 72.0917, 294.375, 1699.51, 0.74, 500
0, 7, 86309.5, 281.209, 274.752, 67.1079, 321.348, 1746.08, 0.78, 500
0, 8, 86262.1, 272.328, 260.872, 76.8113, 334.395, 1793.45, 1, 500
0, 9, 86215.4, 264.619, 247.918, 75.111, 355.509, 1841.45, 0.86, 500
0, 10, 86170.7, 256.398, 237.964, 68.9155, 376.116, 1889.92, 0.92, 500
0, 11, 86128.2, 247.565, 229.734, 60.5048, 395.25, 1938.71, 0.84, 500
0, 12, 86088.1, 238.177, 220.032, 54.9882, 411.018, 1987.67, 0.86, 500
0, 13, 86050.1, 228.545, 212.897, 57.1146, 414.66, 2036.67, 0.96, 500
0, 14, 86012.8, 220.13, 203.115, 49.3186, 429.041, 2085.58, 0.86, 500
0, 15, 85978, 210.956, 197.023, 40.4063, 439.395, 2134.25, 0.82, 500
0, 16, 85945.2, 201.531, 195.264, 37.3966, 438.01, 2182.6, 0.76, 500
0, 17, 85913.1, 193.322, 188.501, 31.8479, 442.724, 2230.5, 0.76, 500
0, 18, 85882.7, 185.044, 177.235, 35.0388, 442.1, 2277.87, 0.86, 500
0, 19, 85853.5, 177.298, 168.781, 33.3395, 442.522, 2324.61, 0.88, 500
0, 20, 85825.6, 169.692, 156.001, 38.1419, 439.913, 2370.65, 1, 500
0, 21, 85798.9, 162.499, 147.221, 39.9929, 435.491, 2415.94, 0.94, 500
0, 22, 85773.1, 155.782, 140.205, 45.1361, 425.384, 2460.42, 1, 500
0, 23, 85747.6, 150.143, 138.884, 37.3747, 422, 2504.04, 0.8, 500
0, 24, 85723.3, 144.374, 127.981, 32.7165, 424.857, 2546.78, 0.84, 500
0, 25, 85701.2, 137.611, 124.164, 28.9295, 419.51, 2588.6, 0.74, 500
0, 26, 85680.1, 131.148, 114.809, 28.8719, 415.545, 2629.5, 0.88, 500
0, 27, 85660.4, 124.679, 109.346, 25.3015, 410.863, 2669.45, 0.86, 500
0, 28, 85641.8, 118.257, 110.497, 22.4686, 398.516, 2708.41, 0.74, 500
0, 29, 85623.6, 112.884, 101.795, 19.3242, 396.05, 2746.38, 0.88, 500
0, 30, 85606.9, 106.953, 93.0699, 17.9746, 391.761, 2783.32, 0.94, 500
1, 0, 86744.5, 244.114, 341.76, 227.84, 0, 1441.8, 1, 0
1, 1, 86665.2, 274.601, 329.642, 170.095, 78, 1482.49, 0.52, 500
1, 2, 86595.7, 289.199, 323.048, 136.913, 131.429, 1523.75, 0.6, 500
1, 3, 86531.7, 295.293, 310.677, 112.27, 184.041, 1565.99, 0.72, 500
1, 4, 86473, 294.979, 301.921, 88.8738, 231.895, 1609.35, 0.72, 500
1, 5, 86418.7, 290.226, 290.753, 81.124, 265.331, 1653.83, 0.82, 500
1, 6, 86367.2, 283.766, 274.812, 82.5476, 292.379, 1699.34, 0.96, 500
1, 7, 86317.6, 276.554, 267.235, 71.3525, 321.495, 1745.75, 0.78, 500
1, 8, 86270.7, 268.155, 260.333, 64.3802, 343.531, 1792.9, 0.9, 500
1, 9, 86225.7, 259.489, 258.916, 49.234, 365.993, 1840.63, 0.76, 500
1, 10, 86183.1, 250.24, 251.561, 61.4764, 364.851, 1888.79, 0.96, 500
1, 11, 86139.8, 243.496, 248.621, 56.1044, 374.79, 1937.21, 0.88, 500
1, 12, 86097.6, 236.93, 233.082, 61.5767, 385.019, 1985.74, 0.9, 500
1, 13, 86056.9, 230.266, 228.865, 48.1328, 401.518, 2034.29, 0.74, 500
1, 14, 86018.7, 222.475, 219.149, 42.116, 414.838, 2082.76, 0.84, 500
1, 15, 85982.6, 214.053, 204.193, 41.9057, 426.207, 2131.05, 0.9, 500
1, 16, 85948.6, 205.208, 196.294, 39.0367, 431.763, 2179.07, 0.84, 500
1, 17, 85916.2, 196.632, 193.898, 33.665, 432.923, 2226.72, 0.72, 500
1, 18, 85884.8, 188.688, 183.644, 38.9909, 430, 2273.9, 0.92, 500
1, 19, 85854.1, 181.642, 176.169, 34.3009, 433.286, 2320.52, 0.88, 500
1, 20, 85825.1, 174.318, 163.383, 40.3822, 430.337, 2366.5, 0.98, 500
1, 21, 85797, 167.525, 154.631, 37.4432, 431.598, 2411.79, 0.94, 500
1, 22, 85770.6, 160.472, 149.689, 34.1707, 428.77, 2456.34, 0.94, 500
1, 23, 85745.2, 153.69, 141.253, 22.5677, 437.143, 2500.1, 0.82, 500
1, 24, 85722.7, 145.499, 128.606, 26.251, 433.919, 2543.03, 0.96, 500
1, 25, 85701.4, 137.707, 120.88, 25.0158, 429.925, 2585.08, 0.94, 500
