Run,Step,S,E,I1,I2,H,R,Testing_Types,Testing_Number
0, 0, 86744.5, 244.114, 284.8, 284.8, 0, 1441.8, 1, 0
0, 1, 86665.2, 274.601, 283.869, 205.869, 88, 1482.49, 0.2, 500
0, 2, 86597, 287.808, 279.052, 156.624, 155.714, 1523.75, 0.44, 500
0, 3, 86536.5, 290.805, 265.901, 138.217, 202.592, 1565.99, 0.66, 500
0, 4, 86480.4, 288.777, 254.988, 110.425, 256.121, 1609.33, 0.68, 500
0, 5, 86429.6, 281.746, 243.653, 95.4152, 295.827, 1653.73, 0.72, 500
0, 6, 86382.6, 272.436, 240.423, 82.7744, 322.696, 1699.08, 0.74, 500
0, 7, 86337.8, 262.762, 228.494, 75.1055, 350.646, 1745.21, 0.76, 500
0, 8, 86295.7, 252.284, 215.449, 71.017, 373.6, 1791.94, 0.82, 500
0, 9, 86256, 241.507, 206.288, 56.1728, 400.915, 1839.09, 0.8, 500
0, 10, 86219.7, 229.544, 197.704, 46.3111, 420.278, 1886.47, 0.82, 500
0, 11, 86185.9, 217.406, 184.537, 50.9576, 427.258, 1933.92, 0.9, 500
0, 12, 86153.3, 206.503, 177.096, 41.0584, 440.74, 1981.26, 0.8, 500
0, 13, 86123.2, 195.37, 172.097, 34.7759, 446.258, 2028.33, 0.86, 500
0, 14, 86094.6, 184.894, 157.341, 33.829, 454.383, 2074.98, 0.8, 500
0, 15, 86068.2, 174.334, 146.592, 27.902, 461.927, 2121.09, 0.76, 500
0, 16, 86044, 163.574, 139.554, 31.3424, 454.932, 2166.55, 0.82, 500
0, 17, 86020.4, 154.462, 124.944, 37.461, 451.437, 2211.25, 0.98, 500
0, 18, 85998, 145.993, 118.465, 31.2314, 451.191, 2255.1, 0.88, 500
0, 19, 85977.4, 137.459, 111.603, 28.6, 446.963, 2298.02, 0.86, 500
0, 20, 85958, 129.316, 103.377, 33.303, 436.037, 2339.96, 1, 500
0, 21, 85939.2, 122.311, 98.9246, 29.8558, 428.892, 2380.87, 0.88, 500
0, 22, 85921.4, 115.613, 93.0896, 26.9543, 422.257, 2420.7, 0.9, 500
0, 23, 85904.8, 109.047, 81.0017, 23.5903, 422.096, 2459.44, 0.88, 500
0, 24, 85890.4, 101.659, 78.1205, 18.81, 413.946, 2497.06, 0.9, 500
0, 25, 85877, 94.6908, 76.7064, 14.6323, 403.378, 2533.55, 0.88, 500
0, 26, 85864.5, 88.3432, 73.6965, 15.0562, 389.566, 2568.88, 0.92, 500
0, 27, 85852.2, 82.9068, 67.2668, 12.8151, 381.739, 2603.05, 0.96, 500
